Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
ERAS,"Erasca, Inc. - Common Stock",21.26,99.9,-5.4,13.95,12.37,9.91,22.47,1.39
CLYM,"Climb Bio, Inc. - Common Stock",13.87,99.8,-0.9,11.78,7.94,6.43,14.0,1.37
BAND,Bandwidth Inc. - Class A Common Stock,70.97,99.8,-9.5,59.74,30.88,26.99,78.44,12.82
CHRN,ChronoScale Holdings Corporation - Common Stock,29.63,99.8,0.0,18.61,12.38,10.5,29.63,2.98
AGL,"agilon health, inc. Common Stock",124.29,99.8,0.0,93.82,43.25,37.56,124.29,7.91
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",12.79,99.7,-17.2,9.15,5.85,4.82,15.45,1.39
EVC,Entravision Communications Corporation Common Stock,11.07,99.6,-17.9,9.65,5.29,4.55,13.48,1.91
ALMS,Alumis Inc. - Common Stock,28.81,99.6,-4.9,23.96,22.92,18.54,30.3,3.31
ANRO,"Alto Neuroscience, Inc. Common Stock",27.82,99.6,-0.9,23.17,20.83,18.24,28.07,2.57
ATEX,Anterix Inc. - Common Stock,105.34,99.6,-2.6,75.13,46.58,40.05,108.21,17.99
SYRE,"Spyre Therapeutics, Inc. - Common Stock",102.07,99.5,0.0,81.32,55.58,47.45,102.07,14.82
MAAS,Maase Inc. - Class A Ordinary Shares,16.57,99.5,-22.0,12.88,8.33,7.15,21.24,2.86
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.99,99.4,-3.4,7.71,4.92,4.37,10.34,1.3
ICHR,Ichor Holdings - Ordinary Shares,93.17,99.3,-17.0,81.72,54.05,45.19,112.28,14.06
PENG,"Penguin Solutions, Inc. - Common Stock",72.85,99.3,-10.5,59.61,33.71,30.79,81.39,16.24
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",21.48,99.2,-19.0,20.0,11.31,9.74,26.51,3.14
RLYB,Rallybio Corporation - Common Stock,16.13,99.1,-4.4,15.39,9.82,8.58,16.87,3.31
ANTX,"AN2 Therapeutics, Inc. - Common Stock",4.67,99.1,-14.5,4.6,3.05,2.58,5.46,1.03
STTK,"Shattuck Labs, Inc. - Common Stock",6.77,99.1,-14.1,5.93,5.32,4.52,7.88,0.73
ABSI,Absci Corporation - Common Stock,9.76,99.1,-16.0,7.55,4.63,4.38,11.62,2.3
UMC,United Microelectronics Corporation (NEW) Common Stock,24.92,99.0,-9.5,21.0,13.36,11.85,27.53,6.47
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",318.42,99.0,-10.8,313.47,309.38,269.0,357.13,37.71
LQDA,Liquidia Corporation - Common Stock,77.75,99.0,-4.5,65.28,46.36,41.29,81.45,14.19
KOD,Kodiak Sciences Inc - Common Stock,42.42,99.0,-8.7,37.16,32.27,28.73,46.44,4.74
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",293.4,98.9,-12.9,285.23,175.65,154.63,336.9,69.89
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,77.21,98.9,-21.2,73.11,69.48,61.31,97.97,8.02
ORKA,"Oruka Therapeutics, Inc. - Common Stock",86.65,98.9,-9.0,71.31,50.9,44.76,95.17,13.05
SIF,"SIFCO Industries, Inc. Common Stock",23.17,98.9,-9.9,20.68,13.94,12.16,25.71,4.49
TNGX,"Tango Therapeutics, Inc. - Common Stock",30.25,98.8,-8.1,26.33,18.88,16.29,32.9,5.91
DELL,Dell Technologies Inc. Class C Common Stock ,412.68,98.7,-11.4,358.17,216.6,198.14,465.96,110.73
MBX,"MBX Biosciences, Inc. - Common Stock",60.67,98.6,-7.7,41.22,35.68,32.22,65.71,9.74
TXG,"10x Genomics, Inc. - Common Stock",45.75,98.6,-0.1,30.65,23.57,21.29,45.79,11.34
BIOA,"BioAge Labs, Inc. - Common Stock",22.7,98.5,-9.6,19.48,18.36,15.59,25.1,4.12
RLAY,"Relay Therapeutics, Inc. - Common Stock",19.51,98.5,-6.0,15.49,11.85,10.55,20.75,3.22
ALOT,"AstroNova, Inc. - Common Stock",28.59,98.5,0.0,20.14,13.15,12.12,28.59,7.01
BB,BlackBerry Limited Common Stock,10.64,98.4,-16.9,8.91,5.54,5.29,12.81,3.15
PRLD,Prelude Therapeutics Incorporated - Common Stock,4.46,98.4,-19.2,4.43,3.42,2.95,5.52,0.78
AMD,"Advanced Micro Devices, Inc. - Common Stock",529.14,98.3,-8.9,493.09,316.23,293.31,580.91,151.14
VNCE,Vince Holding Corp. - Common Stock,6.16,98.2,-21.7,5.44,3.88,3.62,7.87,1.42
RVMD,"Revolution Medicines, Inc. - Common Stock",184.44,98.2,-4.2,162.3,122.92,107.14,192.62,34.7
VSXY,Victorias Secret & Co. Common Stock ,84.38,98.1,-4.7,67.56,58.84,52.65,88.5,17.7
BDSX,"Biodesix, Inc. - Common Stock",21.0,98.1,-14.3,17.2,13.44,11.93,24.5,5.46
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",99.91,98.1,-1.4,88.52,70.9,62.57,101.28,18.76
IMMX,"Immix Biopharma, Inc. - Common Stock",10.53,98.1,-12.4,9.5,8.22,7.0,12.02,1.96
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,12.46,98.0,-8.2,10.44,8.03,7.02,13.57,2.9
BFLY,"Butterfly Network, Inc. Class A Common Stock",7.3,98.0,-18.1,5.86,4.62,4.07,8.91,1.33
FATE,"Fate Therapeutics, Inc. - Common Stock",2.99,97.9,-3.9,2.32,1.58,1.5,3.11,0.92
FTH,"Faeth Therapeutics, Inc.  - Common Stock",31.47,97.9,-13.0,21.13,20.63,17.95,36.16,6.8
VSTS,Vestis Corporation Common Stock,15.51,97.9,0.0,12.71,9.34,8.34,15.51,4.06
SEZL,Sezzle Inc. - Common Stock,188.55,97.9,0.0,133.5,91.05,85.34,188.55,50.97
NESR,National Energy Services Reunited Corp - Ordinary Shares,28.89,97.8,-3.5,25.95,22.27,19.79,29.93,5.96
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",5.6,97.7,-1.9,4.81,3.94,3.53,5.71,1.52
PVLA,"Palvella Therapeutics, Inc. - Common Stock",151.97,97.7,-1.9,124.12,113.59,104.96,154.84,27.7
MEI,"Methode Electronics, Inc. Common Stock",15.76,97.6,-18.8,12.88,9.06,8.56,19.42,5.01
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.8,97.4,0.0,5.73,4.39,3.98,7.8,1.9
GH,"Guardant Health, Inc. - Common Stock",162.96,97.4,-4.6,128.84,108.16,102.05,170.77,40.98
TWST,Twist Bioscience Corporation - Common Stock,92.61,97.4,-10.0,74.85,55.08,48.95,102.88,24.16
XMTR,"Xometry, Inc. - Class A Common Stock",98.68,97.4,0.0,87.41,64.39,61.96,98.68,30.97
NWPX,"NWPX Infrastructure, Inc. - Common Stock",135.11,97.3,-9.9,125.75,90.82,82.01,149.94,40.54
PSNL,"Personalis, Inc. - Common Stock",15.79,97.2,0.0,10.26,8.72,8.71,15.79,4.41
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",7.04,97.2,0.0,5.11,3.97,3.8,7.04,2.03
APGE,"Apogee Therapeutics, Inc. - Common Stock",134.29,97.1,0.0,100.36,84.35,77.5,134.29,34.65
PACS,"PACS Group, Inc. Common Stock",45.0,97.1,0.0,38.4,36.78,31.8,45.0,7.71
MKSI,MKS Inc. - Common Stock,353.8,97.1,-20.5,343.49,263.64,233.24,444.8,89.14
URGN,UroGen Pharma Ltd. - Ordinary Shares,39.8,97.0,-1.1,31.63,24.53,23.68,40.23,14.04
BWEN,"Broadwind, Inc. - Common Stock",4.92,97.0,-3.3,4.0,3.13,2.95,5.09,1.97
AMAT,"Applied Materials, Inc. - Common Stock",579.43,96.9,-19.9,519.71,396.08,354.41,723.0,155.56
GLUE,"Monte Rosa Therapeutics, Inc. - Common Stock",23.41,96.8,-7.5,19.97,19.05,17.3,25.31,4.19
BTSG,"BrightSpring Health Services, Inc. - Common Stock",68.26,96.8,-4.6,62.42,48.16,44.16,71.58,19.36
DAVE,Dave Inc.  - Class A Common Stock,438.19,96.7,0.0,299.87,236.64,231.59,438.19,155.92
KORE,"KORE Group Holdings, Inc. Common Stock",9.26,96.7,-5.4,9.21,7.53,6.55,9.79,2.11
HPE,Hewlett Packard Enterprise Company Common Stock,47.39,96.6,-15.4,42.23,29.6,27.95,55.99,19.41
MGNX,"MacroGenics, Inc. - Common Stock",4.32,96.4,-11.1,4.15,2.9,2.58,4.86,1.33
PODC,"PodcastOne, Inc. - Common Stock",4.29,96.4,-13.9,4.14,3.03,2.79,4.98,1.3
FTRE,Fortrea Holdings Inc. - Common Stock,17.91,96.3,-2.7,15.84,13.86,13.07,18.4,4.66
FROG,JFrog Ltd. - Ordinary shares,91.28,96.2,-7.0,78.94,60.58,58.71,98.1,34.75
TVTX,"Travere Therapeutics, Inc. - Common Stock",56.74,96.2,-3.9,50.02,38.38,36.49,59.03,15.32
NNBR,"NN, Inc. - Common Stock",3.35,96.2,-16.0,2.91,2.01,1.93,3.99,1.14
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",38.5,96.1,0.0,32.78,23.59,22.25,38.5,13.89
INNV,InnovAge Holding Corp. - Common Stock,11.58,96.1,-4.4,8.94,7.82,7.16,12.11,3.13
LRCX,Lam Research Corporation - Common Stock,335.43,96.1,-22.6,334.12,258.41,231.06,433.33,94.32
FTNT,"Fortinet, Inc. - Common Stock",164.51,96.0,-1.4,138.98,100.53,96.29,166.83,74.39
PANW,"Palo Alto Networks, Inc. - Common Stock",354.02,96.0,-1.0,277.0,207.08,206.89,357.53,141.67
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",40.83,96.0,-15.6,36.94,31.49,28.27,48.35,12.68
CLOV,"Clover Health Investments, Corp.  - Class A Common stock",4.68,95.9,-13.5,4.21,2.9,2.88,5.41,1.7
MEC,"Mayville Engineering Company, Inc. Common Stock",33.93,95.8,-9.6,30.82,23.22,21.27,37.54,12.56
HNGE,"Hinge Health, Inc. Class A Common Stock",85.75,95.7,-4.7,66.64,50.67,50.05,90.0,31.17
GLBS,Globus Maritime Limited - Common Stock,2.86,95.7,-9.8,2.43,2.03,1.83,3.17,1.0
OKTA,"Okta, Inc. - Class A Common Stock",150.86,95.6,-2.4,113.19,92.42,91.06,154.62,62.93
FRD,Friedman Industries Inc. - Common Stock,35.47,95.6,-5.2,27.76,22.02,21.65,37.42,14.83
ONTO,Onto Innovation Inc. Common Stock,304.73,95.5,-19.5,295.35,238.85,213.05,378.45,90.0
ALXO,ALX Oncology Holdings Inc. - Common Stock,2.03,95.4,-21.9,1.88,1.81,1.75,2.6,0.47
AMWL,American Well Corporation Class A Common Stock,11.03,95.4,0.0,8.62,6.34,6.0,11.03,3.78
IRDM,Iridium Communications Inc - Common Stock,48.67,95.3,-12.7,46.72,32.08,28.41,55.72,15.57
MOV,Movado Group Inc. Common Stock,38.74,95.3,-2.1,34.26,27.05,24.82,39.58,14.22
LFST,"LifeStance Health Group, Inc. - Common Stock",10.97,95.2,-4.0,8.77,7.54,7.08,11.43,3.79
OSCR,"Oscar Health, Inc. Class A Common Stock",30.61,95.2,-4.9,26.08,18.46,18.35,32.18,10.85
CVV,CVD Equipment Corporation - Common Stock,7.1,95.2,-12.6,6.79,5.09,4.71,8.12,2.77
CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",206.77,95.1,-1.9,168.56,128.77,128.74,210.73,87.56
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",53.16,95.1,0.0,43.69,34.17,30.84,53.16,15.14
DK,"Delek US Holdings, Inc. Common Stock",59.62,95.0,-2.2,47.7,39.99,39.05,60.95,19.43
PBF,PBF Energy Inc. Class A Common Stock,58.76,94.9,-3.5,43.75,38.88,37.33,60.89,20.96
BOLD,"Boundless Bio, Inc. - Common Stock",2.47,94.9,-5.0,1.79,1.41,1.37,2.6,1.05
MRNA,"Moderna, Inc. - Common Stock",68.28,94.8,-16.5,56.47,48.74,43.02,81.8,22.36
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",4.74,94.8,-12.4,4.0,3.44,3.14,5.41,1.81
CLMT,"Calumet, Inc - Common Stock",40.01,94.7,0.0,34.86,29.23,26.67,40.01,13.23
INSW,"International Seaways, Inc. Common Stock ",88.65,94.7,-1.5,81.11,66.72,61.2,89.98,33.95
CVLG,"Covenant Logistics Group, Inc. Class A Common Stock",45.89,94.7,-1.3,40.77,31.52,28.72,46.5,17.94
ATEN,"A10 Networks, Inc. Common Stock",36.3,94.5,-4.7,31.96,24.43,22.69,38.11,16.47
CNC,Centene Corporation Common Stock,66.61,94.5,-3.1,61.86,47.77,44.96,68.72,25.21
XMAX,"XMAX, Inc. - Common Stock",8.63,94.4,-5.7,8.46,7.11,6.71,9.15,1.66
IMVT,"Immunovant, Inc.  - Common Stock",39.88,94.4,-2.9,33.85,28.66,26.69,41.09,14.69
TIGO,Millicom International Cellular S.A. - Common Stock,94.7,94.4,-3.5,86.68,72.3,65.89,98.16,35.55
DSGN,"Design Therapeutics, Inc. - Common Stock",13.52,94.3,-14.4,12.77,11.32,10.3,15.79,3.82
CTNM,"Contineum Therapeutics, Inc. - Common stock",14.63,94.3,-10.7,13.56,13.24,12.74,16.39,3.77
USIO,"Usio, Inc. - Common Stock",2.41,94.2,-5.5,1.78,1.46,1.45,2.55,1.05
VISN,"Vistance Networks, Inc.  - Common Stock",12.32,94.2,-4.3,12.23,10.14,9.64,12.88,3.56
CRS,Carpenter Technology Corporation Common Stock,577.1,94.1,-6.8,514.68,418.28,386.25,619.25,231.97
CYRX,"CryoPort, Inc. - Common Stock",16.57,94.1,0.0,14.69,11.11,10.68,16.57,6.71
AVTX,"Avalo Therapeutics, Inc. - Common Stock",18.55,94.1,-18.9,17.03,16.29,16.2,22.87,4.8
MKDW,MKDWELL Tech Inc. - Ordinary Shares,11.58,94.0,-3.5,9.16,6.13,6.11,12.0,1.95
KFRC,"Kforce, Inc. Common Stock",55.49,94.0,-1.0,46.44,35.89,33.9,56.03,23.68
CGEM,"Cullinan Therapeutics, Inc. - Common Stock",17.83,94.0,-3.5,15.79,13.78,12.4,18.48,5.75
ENVA,"Enova International, Inc. Common Stock",235.66,94.0,-2.7,191.14,165.21,153.94,242.18,100.56
EXTR,"Extreme Networks, Inc. - Common Stock",30.5,93.9,-9.5,28.41,20.08,19.79,33.71,13.74
VCYT,"Veracyte, Inc. - Common Stock",59.51,93.8,-1.6,49.04,41.09,40.58,60.49,23.03
TWLO,Twilio Inc. Class A Common Stock,211.54,93.8,-10.6,201.73,153.17,144.32,236.64,92.44
ELMD,"Electromed, Inc. Common Stock",42.29,93.8,-8.7,37.72,30.13,28.89,46.31,18.12
WTTR,"Select Water Solutions, Inc. Class A common stock",19.98,93.8,-1.7,18.65,15.0,13.91,20.32,7.78
CERS,Cerus Corporation - Common Stock,3.18,93.7,-3.0,2.76,2.33,2.15,3.28,1.16
GHRS,GH Research PLC - Ordinary Shares,26.92,93.7,-5.5,23.38,18.13,17.06,28.49,11.8
DVA,DaVita Inc. Common Stock,231.61,93.6,-1.7,205.75,158.98,150.21,235.71,103.87
RSI,"Rush Street Interactive, Inc. Class A Common Stock",32.93,93.6,-3.7,28.92,23.05,21.88,34.18,14.51
DHX,"DHI Group, Inc. Common Stock",4.06,93.5,0.0,3.63,2.71,2.54,4.06,1.5
ECO,Okeanis Eco Tankers Corp. Common Stock,56.65,93.5,-0.1,52.1,45.24,41.74,56.73,21.16
JBIO,"Jade Biosciences, Inc. - Common Stock",21.86,93.5,-18.6,20.91,17.72,15.85,26.85,6.77
KYMR,"Kymera Therapeutics, Inc. - Common Stock",114.12,93.4,-4.4,91.74,84.94,79.01,119.35,37.68
MITK,"Mitek Systems, Inc. - Common Stock",19.33,93.4,-4.0,16.86,13.88,12.72,20.14,8.65
CALY,Callaway Golf Company Common Stock,19.66,93.4,0.0,16.69,14.75,13.58,19.66,8.12
LCUT,"Lifetime Brands, Inc. - Common Stock",8.3,93.4,-11.4,8.19,5.72,5.16,9.37,2.92
PARR,"Par Pacific Holdings, Inc.  Common Stock",73.21,93.4,-0.5,59.16,51.54,48.65,73.55,27.09
RCUS,"Arcus Biosciences, Inc. Common Stock",28.02,93.3,-9.8,26.03,23.59,22.44,31.08,9.03
ELSE,"Electro-Sensors, Inc. - Common Stock",7.71,93.3,0.0,7.67,5.65,5.41,7.71,4.05
TRVI,"Trevi Therapeutics, Inc. - Common Stock",18.15,93.3,-6.9,15.57,13.22,12.66,19.5,6.71
AVNS,"Avanos Medical, Inc. Common Stock",24.97,93.2,-0.3,24.86,18.12,16.45,25.05,9.89
NRIX,"Nurix Therapeutics, Inc. - Common stock",23.85,93.2,-3.4,18.65,17.54,16.26,24.69,8.24
TDAY,"USA TODAY Co., Inc. Common Stock",8.57,93.2,-3.3,7.91,6.79,6.2,8.86,3.49
