Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,2273.73,100.0,0.0,1428.3,785.54,624.36,2273.73,40.69
NUAI,"New Era Energy & Digital, Inc. - Common Stock",6.68,99.9,-17.1,4.78,4.68,4.23,8.06,0.33
AGL,"agilon health, inc. Common Stock",113.11,99.9,-2.6,66.08,32.82,30.79,116.16,7.91
WDC,Western Digital Corporation - Common Stock,732.62,99.8,-1.8,487.78,317.88,269.19,746.23,59.13
MXL,"MaxLinear, Inc - Common Stock",96.44,99.8,-5.7,73.45,36.18,31.14,102.27,13.05
BE,Bloom Energy Corporation Class A Common Stock,345.85,99.8,0.0,265.03,175.28,155.54,345.85,21.6
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",11.69,99.8,-17.2,10.05,6.59,5.46,14.11,1.25
BW,"Babcock & Wilcox Enterprises, Inc. Common Stock",17.76,99.8,-18.7,17.29,12.0,9.88,21.85,0.88
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",24.94,99.7,0.0,18.15,9.18,8.25,24.94,3.14
MU,"Micron Technology, Inc. - Common Stock",1211.38,99.7,0.0,748.6,478.52,406.09,1211.38,104.73
CHRN,ChronoScale Corporation - Common Stock,25.67,99.6,0.0,15.29,10.58,9.13,25.67,2.82
AAOI,"Applied Optoelectronics, Inc. - Common Stock",171.23,99.6,-23.2,170.59,93.68,77.63,223.1,19.49
RXT,"Rackspace Technology, Inc. - Common Stock",6.84,99.6,-9.2,3.93,2.07,1.92,7.53,0.41
AEHR,Aehr Test Systems - Common Stock,113.33,99.6,-2.8,95.36,51.81,45.68,116.58,11.15
MAAS,Maase Inc. - Class A Ordinary Shares,17.85,99.5,-5.6,10.74,7.1,6.21,18.9,2.7
VICR,Vicor Corporation - Common Stock,365.53,99.5,0.0,277.43,187.53,156.84,365.53,43.83
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),1094.04,99.5,0.0,772.65,491.07,425.75,1094.04,129.29
QTTB,Q32 Bio Inc. - Common Stock,12.65,99.5,-9.6,8.17,5.51,4.74,14.0,1.36
CLYM,"Climb Bio, Inc. - Common Stock",12.18,99.4,-0.3,10.42,6.72,5.56,12.22,1.18
ICHR,Ichor Holdings - Ordinary Shares,99.61,99.4,0.0,71.68,45.45,38.85,99.61,14.06
INTC,Intel Corporation - Common Stock,140.94,99.4,0.0,103.01,63.4,56.1,140.94,19.31
HYLN,Hyliion Holdings Corp. Class A Common Stock,7.37,99.3,-9.0,4.34,2.74,2.57,8.1,1.32
VATE,INNOVATE Corp. Common Stock,18.2,99.3,-9.3,13.67,8.01,7.26,20.06,3.98
SYRE,"Spyre Therapeutics, Inc. - Common Stock",100.32,99.3,0.0,73.7,48.61,41.31,100.32,14.68
VSH,"Vishay Intertechnology, Inc. Common Stock",64.27,99.3,-1.0,41.51,25.07,22.69,64.9,11.65
ORKA,"Oruka Therapeutics, Inc. - Common Stock",85.38,99.2,0.0,65.09,44.68,39.05,85.38,10.9
VPG,"Vishay Precision Group, Inc. Common Stock",140.92,99.2,-3.5,93.09,59.18,52.77,146.03,25.8
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",123.14,99.2,0.0,86.57,57.88,50.26,123.14,19.93
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,316.85,99.1,0.0,241.76,167.71,144.52,316.85,39.48
ANRO,"Alto Neuroscience, Inc. Common Stock",22.93,99.1,-17.3,22.89,19.46,16.44,27.72,2.2
OCC,Optical Cable Corporation - Common Stock,22.24,99.1,-17.4,13.74,8.94,8.79,26.92,2.7
MRVL,"Marvell Technology, Inc. - Common Stock",307.86,99.1,-2.7,201.7,124.9,114.23,316.43,62.19
TTMI,"TTM Technologies, Inc. - Common Stock",221.47,99.0,0.0,163.97,112.58,98.8,221.47,36.69
DOCN,"DigitalOcean Holdings, Inc. Common Stock",166.24,98.9,-8.3,139.2,85.8,74.12,181.29,25.74
ALMS,Alumis Inc. - Common Stock,24.6,98.9,-17.9,23.01,20.77,16.69,29.98,2.8
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",8.53,98.9,-8.4,6.59,4.64,3.93,9.31,1.39
HUT,Hut 8 Corp. - Common Stock,121.04,98.9,-9.0,99.54,66.6,60.25,133.02,15.89
EVC,Entravision Communications Corporation Common Stock,9.87,98.9,-0.6,6.95,4.29,3.77,9.93,1.91
AIP,"Arteris, Inc.  - Common Stock",44.5,98.8,0.0,32.17,21.3,18.96,44.5,8.28
MOVE,"Corvex, Inc. - Common Stock",22.97,98.8,-6.1,18.1,11.66,10.04,24.46,3.51
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",336.9,98.8,0.0,234.16,151.28,136.46,336.9,68.7
FCEL,"FuelCell Energy, Inc. - Common Stock",24.39,98.7,-7.5,16.3,10.51,9.9,26.38,3.92
NBIS,Nebius Group N.V. - Class A Ordinary Shares,283.61,98.7,-1.1,200.14,131.8,126.14,286.69,44.3
TE,T1 Energy Inc. Common Stock,10.4,98.7,-13.6,7.26,6.68,5.77,12.04,1.16
PENG,"Penguin Solutions, Inc. - Common Stock",67.94,98.6,-4.9,45.82,28.24,27.23,71.41,16.24
VELO,"Velo3D, Inc. - Common stock",24.31,98.6,-20.6,18.06,13.87,11.52,30.61,2.97
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.4,98.5,-1.1,4.33,2.66,2.3,5.46,1.03
UMC,United Microelectronics Corporation (NEW) Common Stock,27.5,98.5,0.0,16.87,11.65,10.57,27.5,6.58
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,73.8,98.5,-24.7,73.13,65.63,57.49,97.97,7.01
