Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
BANL,CBL International Limited - Class B Ordinary Shares,15.2,100.0,-5.6,5.34,2.1,1.68,16.1,0.29
CCG,Cheche Group Inc. - Class A Ordinary Shares,15.09,100.0,-12.3,9.52,3.64,2.96,17.21,0.37
MGRT,Mega Fortune Company Limited - Ordinary Shares,107.99,99.9,-24.1,89.66,68.18,52.81,142.2,3.32
LGVN,Longeveron Inc. - Class A Common stock,6.75,99.8,-2.2,1.07,0.88,0.81,6.9,0.48
NRDY,Nerdy Inc. Class A Common Stock,9.78,99.8,-22.6,5.07,2.29,2.0,12.63,0.73
GAME,"GameSquare Holdings, Inc. - Common stock",3.03,99.6,-17.0,0.72,0.49,0.48,3.65,0.25
BRCC,BRC Inc. Class A Common Stock,8.27,99.6,-3.5,1.96,1.34,1.3,8.57,0.62
XHLD,"TEN Holdings, Inc. - Common Stock",9.42,99.5,0.0,3.56,2.24,2.18,9.42,0.8
GLMD,Galmed Pharmaceuticals Ltd. - Ordinary Shares,3.92,99.5,-21.0,2.14,1.13,1.08,4.97,0.47
MRNA,"Moderna, Inc. - Common Stock",154.27,99.4,-11.5,80.21,59.94,52.97,174.38,22.36
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",13.22,99.4,-14.5,12.54,7.9,6.62,15.46,1.39
CLYM,"Climb Bio, Inc. - Common Stock",14.82,99.3,-16.9,13.89,10.24,8.51,17.84,1.64
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.48,99.2,-12.7,5.26,4.03,3.31,6.28,1.03
TJGC,TJGC Group Limited - Class A Ordinary Shares,10.02,99.2,-0.6,5.05,4.08,3.82,10.08,1.5
ANRO,"Alto Neuroscience, Inc. Common Stock",35.2,99.1,-3.6,29.23,23.91,21.9,36.53,3.51
TWST,Twist Bioscience Corporation - Common Stock,132.06,99.0,-13.7,108.69,73.07,63.25,153.1,24.16
QMCO,Quantum Corporation - Common Stock,24.17,98.9,-7.4,14.89,10.04,9.44,26.11,4.31
TOP,TOP Financial Group Limited - Class A Ordinary Shares,15.51,98.8,-7.3,11.32,6.91,6.51,16.73,3.11
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",60.43,98.8,-6.2,46.18,31.44,27.63,64.43,14.35
IMMX,"Immix Biopharma, Inc. - Common Stock",14.01,98.7,-3.2,10.78,9.44,8.36,14.47,1.96
NVCT,"Nuvectis Pharma, Inc. - Common Stock",23.06,98.7,-19.2,20.93,13.17,11.73,28.53,5.65
PLSE,"Pulse Biosciences, Inc - Common Stock",52.09,98.7,0.0,36.33,26.64,23.49,52.09,12.66
SAIH,SAIHEAT Limited - Class A Ordinary Shares,22.95,98.6,-4.4,17.2,11.96,11.11,24.0,5.65
TXG,"10x Genomics, Inc. - Common Stock",59.98,98.6,-7.9,49.17,31.58,28.24,65.12,11.34
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,8.92,98.5,-13.7,8.89,6.52,5.45,10.34,1.3
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.18,98.5,-15.7,8.11,5.6,5.07,9.7,1.5
FTH,"Faeth Therapeutics, Inc.  - Common Stock",34.51,98.5,-4.6,28.96,25.16,21.24,36.16,7.85
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",353.44,98.4,-8.5,336.66,322.21,305.37,386.33,37.71
CDNA,"CareDx, Inc. - Common Stock",48.97,98.4,-6.5,39.31,26.44,24.55,52.36,12.73
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",33.81,98.4,-14.8,23.19,17.59,16.55,39.66,9.84
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",8.28,98.4,-7.9,5.63,4.29,3.83,8.99,1.81
RVMD,"Revolution Medicines, Inc. - Common Stock",209.87,98.3,-5.1,194.53,146.85,131.91,221.15,38.95
PRLD,Prelude Therapeutics Incorporated - Common Stock,5.49,98.3,-17.2,4.98,4.08,3.56,6.63,0.99
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,13.96,98.2,-6.7,13.04,9.78,8.62,14.96,3.47
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,18.08,98.2,-12.7,17.08,14.35,12.12,20.7,3.01
LITE,Lumentum Holdings Inc. - Common Stock,868.95,98.1,-17.5,815.05,789.75,675.73,1053.09,132.55
GLBS,Globus Maritime Limited - Common Stock,3.82,98.1,-0.8,3.2,2.4,2.19,3.85,1.01
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",11.28,98.0,-15.8,10.45,8.36,7.29,13.39,2.28
RCEL,"Avita Medical, Inc. - Common Stock",10.07,98.0,-4.9,6.26,5.0,4.65,10.59,3.27
OMER,Omeros Corporation - Common Stock,18.75,97.8,-3.0,13.0,12.17,11.97,19.32,4.03
RNXT,"RenovoRx, Inc. - Common Stock",2.11,97.8,0.0,1.1,0.98,0.97,2.11,0.73
BOLD,"Boundless Bio, Inc. - Common Stock",2.89,97.8,-3.7,2.65,1.75,1.61,3.0,1.05
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",106.62,97.7,-8.1,104.19,85.68,74.96,115.96,23.85
PAYS,"Paysign, Inc. - Common Stock",12.4,97.7,-12.3,10.35,6.99,6.51,14.14,3.18
OABI,"OmniAb, Inc. - Common Stock",4.44,97.6,-7.7,2.85,2.19,2.12,4.81,1.36
TVTX,"Travere Therapeutics, Inc. - Common Stock",65.71,97.5,-2.7,59.74,44.46,41.94,67.52,18.15
MNPR,Monopar Therapeutics Inc. - Common Stock,117.57,97.5,-5.1,107.69,74.83,74.56,123.84,33.93
APGE,"Apogee Therapeutics, Inc. - Common Stock",135.08,97.5,0.0,134.09,97.34,91.61,135.08,36.53
