Ticker,Price,52W_High,Pct_From_52W_High,Sector
ALDF,10.81,10.81,0.0,Unknown
WTRG,41.87,41.87,0.0,Utilities
ZETA,32.68,32.68,0.0,Unknown
OPY,124.74,124.74,0.0,Financial Services
PAII,10.29,10.29,0.0,Unknown
PAYC,240.52,240.52,0.0,Unknown
UNM,96.57,96.57,0.0,Financial Services
OGN,13.77,13.77,0.0,Healthcare
OOMA,23.38,23.38,0.0,Unknown
MTG,31.47,31.47,0.0,Unknown
MUFG,24.13,24.13,0.0,Unknown
NAT,7.1,7.1,0.0,Energy
NMR,10.62,10.62,0.0,Unknown
RAC,10.56,10.56,0.0,Financial Services
REPX,42.09,42.09,0.0,Unknown
RGA,255.91,255.91,0.0,Unknown
RJF,181.1,181.18,-0.0,Financial Services
RNG,76.36,76.36,0.0,Unknown
RNR,337.97,337.97,0.0,Financial Services
BIAF,12.78,12.78,0.0,Unknown
BIIB,224.51,224.51,0.0,Healthcare
BLUW,10.38,10.38,-0.0,Financial Services
BSVN,52.45,52.45,0.0,Unknown
ATLO,32.05,32.05,0.0,Financial Services
MFC,44.59,44.59,0.0,Financial Services
MFG,11.32,11.32,0.0,Unknown
MPC,387.71,387.71,0.0,Unknown
JENA,10.49,10.49,0.0,Financial Services
JNJ,278.43,278.43,0.0,Unknown
JXN,139.35,139.35,0.0,Unknown
LPG,53.57,53.57,0.0,Energy
ING,37.09,37.09,0.0,Unknown
INSW,102.24,102.24,0.0,Energy
IQV,271.62,271.62,0.0,Healthcare
HTGC,17.72,17.72,0.0,Financial Services
FLR,57.5,57.5,0.0,Industrials
FRO,45.42,45.42,0.0,Unknown
GNW,10.38,10.38,0.0,Financial Services
EQH,53.54,53.54,0.0,Unknown
ECO,69.56,69.56,0.0,Industrials
CVI,43.58,43.58,0.0,Unknown
DAC,154.15,154.15,0.0,Industrials
DB,41.56,41.56,0.0,Financial Services
DELL,516.39,516.39,0.0,Unknown
DINO,106.15,106.15,0.0,Unknown
CNO,56.72,56.72,0.0,Financial Services
COPL,10.52,10.52,0.0,Financial Services
CRBG,34.75,34.75,0.0,Unknown
CAH,248.61,248.61,0.0,Healthcare
CHMI,2.95,2.95,0.0,Real Estate
CIX,35.93,35.93,0.0,Industrials
CMDB,22.21,22.21,0.0,Unknown
RSKD,6.93,6.93,0.0,Technology
SAN,15.05,15.05,0.0,Unknown
CCAQ,10.55,10.55,-0.0,Financial Services
CFFI,94.63,94.63,0.0,Financial Services
CHAR,10.95,10.95,0.0,Financial Services
CHCI,20.94,20.94,0.0,Unknown
BMY,68.09,68.09,0.0,Unknown
BNS,94.92,94.92,0.0,Unknown
BNY,164.33,164.33,0.0,Financial Services
BOX,35.96,35.96,0.0,Unknown
ASIC,27.36,27.36,0.0,Unknown
ATKR,93.65,93.69,-0.0,Industrials
BBVA,29.64,29.64,0.0,Financial Services
XRPN,10.55,10.55,0.0,Financial Services
YHNA,11.07,11.07,0.0,Financial Services
CHMG,84.57,84.57,0.0,Financial Services
CHYM,33.65,33.65,0.0,Technology
CLMT,53.5,53.5,0.0,Unknown
CPBI,21.45,21.45,0.0,Financial Services
CRAQ,10.38,10.38,0.0,Unknown
ACA,145.48,145.49,-0.0,Unknown
ACCO,4.34,4.34,0.0,Industrials
USEA,2.98,2.98,0.0,Industrials
UYSC,10.99,10.99,0.0,Unknown
VNME,10.28,10.28,0.0,Financial Services
VOD,16.58,16.58,0.0,Unknown
VRTX,557.96,557.96,0.0,Unknown
WENN,10.39,10.39,-0.0,Financial Services
TRMD,34.18,34.18,0.0,Unknown
UFCS,56.1,56.1,0.0,Financial Services
USCB,23.16,23.16,0.0,Financial Services
FBIZ,72.04,72.04,0.0,Financial Services
CTNM,17.57,17.57,0.0,Unknown
DAAQ,10.44,10.44,0.0,Unknown
DRDB,10.68,10.68,0.0,Financial Services
SVCC,10.67,10.67,0.0,Financial Services
SWVL,5.52,5.52,0.0,Unknown
TARS,83.21,83.21,0.0,Unknown
TEAM,194.68,194.68,0.0,Unknown
TECH,72.45,72.47,-0.0,Unknown
SLAB,220.71,220.71,0.0,Technology
SLDE,24.73,24.73,0.0,Financial Services
SNOW,356.47,356.47,0.0,Unknown
SOLV,92.44,92.44,0.0,Healthcare
STT,193.94,193.94,0.0,Financial Services
RPRX,63.88,63.88,0.0,Unknown
RRBI,103.49,103.49,0.0,Unknown
ECBK,21.55,21.55,0.0,Unknown
EGHA,10.4,10.4,0.0,Financial Services
EXEL,59.13,59.13,0.0,Healthcare
FACT,10.7,10.7,0.0,Unknown
SBFG,29.99,29.99,0.0,Financial Services
SDHI,10.51,10.51,0.0,Financial Services
SENEB,208.53,208.53,0.0,Unknown
SFBC,47.75,47.75,0.0,Unknown
RCBC,53.04,53.04,0.0,Financial Services
RCEL,10.94,10.94,0.0,Healthcare
RDAG,10.4,10.4,0.0,Financial Services
RDVT,76.43,76.43,0.0,Unknown
RELY,26.92,26.92,0.0,Unknown
PLSE,54.71,54.71,0.0,Unknown
PLTS,17.5,17.5,0.0,Unknown
PROV,18.53,18.53,0.0,Financial Services
QNBC,45.3,45.3,0.0,Unknown
QUMS,10.33,10.33,0.0,Unknown
PBAM,90.1,90.1,0.0,Unknown
PFG,118.51,118.51,0.0,Financial Services
PGAC,10.75,10.75,0.0,Unknown
ORIQ,10.4,10.4,0.0,Unknown
OVLY,34.88,34.88,0.0,Financial Services
PAYO,7.18,7.18,0.0,Unknown
NMP,10.34,10.34,0.0,Unknown
NPAC,10.49,10.49,0.0,Financial Services
NSIT,159.15,159.15,0.0,Unknown
NUTX,197.68,197.68,0.0,Unknown
NWFL,34.66,34.66,0.0,Financial Services
OBA,10.34,10.34,0.0,Unknown
MRX,75.65,75.65,0.0,Unknown
MTCH,42.43,42.44,-0.0,Unknown
MVBF,30.91,30.91,0.0,Financial Services
HALO,110.76,110.76,0.0,Unknown
FORR,12.48,12.48,0.0,Unknown
FRNM,16.9,16.9,0.0,Unknown
FSHP,11.54,11.54,0.0,Financial Services
MBWM,62.14,62.14,0.0,Financial Services
MCTA,29.35,29.35,0.0,Healthcare
MFIN,12.01,12.01,0.0,Unknown
TISI,26.75,26.75,0.0,Unknown
TK,13.47,13.47,0.0,Unknown
LILA,8.77,8.77,0.0,Unknown
LILAK,8.68,8.68,0.0,Unknown
LKSP,10.22,10.22,0.0,Unknown
LPBB,10.8,10.81,-0.0,Financial Services
MAGH,6.76,6.76,0.0,Unknown
KCHV,10.45,10.45,0.0,Unknown
KFII,10.65,10.65,0.0,Financial Services
KOYN,10.24,10.24,0.0,Unknown
KRNY,10.06,10.06,0.0,Financial Services
GEN,31.33,31.33,0.0,Unknown
LATA,10.19,10.19,0.0,Financial Services
IKT,2.52,2.52,0.0,Healthcare
HNST,5.85,5.85,0.0,Consumer Defensive
HSIC,90.86,90.86,0.0,Healthcare
AMGN,444.12,444.12,0.0,Unknown
ARTNA,36.3,36.3,0.0,Unknown
VZ,50.59,50.59,0.0,Communication Services
WNC,14.26,14.26,0.0,Industrials
VLO,370.69,370.69,0.0,Unknown
VOYA,104.86,104.86,0.0,Financial Services
ACNB,65.61,65.61,0.0,Financial Services
UBS,55.68,55.72,-0.1,Unknown
HSTM,29.74,29.77,-0.1,Healthcare
SAFT,103.1,103.16,-0.1,Unknown
PACH,10.32,10.33,-0.1,Financial Services
OYSE,10.39,10.4,-0.1,Unknown
CZFS,83.59,83.67,-0.1,Financial Services
DMAA,10.75,10.76,-0.1,Unknown
TVAI,10.39,10.4,-0.1,Unknown
TACH,10.5,10.52,-0.1,Unknown
GTERA,10.41,10.42,-0.1,Unknown
MBVI,10.22,10.23,-0.1,Unknown
FSEA,17.18,17.19,-0.1,Financial Services
WTG,10.56,10.58,-0.1,Unknown
GIW,10.16,10.17,-0.1,Unknown
LIEN,10.33,10.34,-0.1,Financial Services
GNK,27.29,27.32,-0.1,Unknown
EVAC,10.29,10.3,-0.1,Unknown
LWAC,10.34,10.35,-0.1,Financial Services
CART,51.72,51.78,-0.1,Consumer Cyclical
JACS,10.74,10.75,-0.1,Financial Services
BLZR,10.2,10.21,-0.1,Unknown
YCY,10.26,10.27,-0.1,Unknown
MKLY,10.24,10.26,-0.2,Financial Services
ATRC,52.46,52.59,-0.2,Unknown
CUB,10.89,10.91,-0.2,Financial Services
UTZ,14.22,14.25,-0.2,Unknown
PBF,75.33,75.48,-0.2,Energy
FERA,10.52,10.54,-0.2,Financial Services
TDAC,10.85,10.87,-0.2,Unknown
CRM,264.43,264.88,-0.2,Technology
