Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,1914.46,100.0,-15.8,1469.77,808.08,643.1,2273.73,40.69
AGL,"agilon health, inc. Common Stock",106.96,99.9,-7.9,69.64,34.08,31.58,116.16,7.91
BE,Bloom Energy Corporation Class A Common Stock,326.19,99.8,-5.7,271.13,178.16,158.22,345.85,21.6
MXL,"MaxLinear, Inc - Common Stock",84.99,99.8,-16.9,76.09,37.16,31.86,102.27,13.05
RXT,"Rackspace Technology, Inc. - Common Stock",6.82,99.8,-9.4,4.16,2.15,1.98,7.53,0.41
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",23.94,99.8,-4.0,18.65,9.44,8.44,24.94,3.14
WDC,Western Digital Corporation - Common Stock,643.83,99.7,-13.7,500.21,324.54,274.86,746.23,61.9
CLYM,"Climb Bio, Inc. - Common Stock",12.75,99.6,0.0,10.58,6.86,5.66,12.75,1.18
MU,"Micron Technology, Inc. - Common Stock",1048.51,99.6,-13.4,773.66,489.3,415.31,1211.38,104.73
EVC,Entravision Communications Corporation Common Stock,11.21,99.5,0.0,7.26,4.4,3.86,11.21,1.91
CHRN,ChronoScale Corporation - Common Stock,22.13,99.5,-14.3,15.88,10.84,9.33,25.82,2.98
INTC,Intel Corporation - Common Stock,131.65,99.4,-6.6,105.74,64.68,57.17,140.94,19.31
QTTB,Q32 Bio Inc. - Common Stock,11.16,99.4,-20.3,8.42,5.64,4.84,14.0,1.36
ANRO,"Alto Neuroscience, Inc. Common Stock",24.91,99.4,-10.1,22.9,19.63,16.65,27.72,2.2
ORKA,"Oruka Therapeutics, Inc. - Common Stock",82.09,99.3,-3.9,65.98,45.42,39.72,85.38,11.08
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),993.25,99.3,-9.2,792.96,501.15,434.07,1094.04,134.58
VATE,INNOVATE Corp. Common Stock,18.83,99.3,-6.1,14.05,8.19,7.39,20.06,3.98
ALMS,Alumis Inc. - Common Stock,24.85,99.3,-17.1,23.08,21.03,16.89,29.98,2.93
VICR,Vicor Corporation - Common Stock,322.28,99.3,-11.8,283.16,190.74,159.61,365.53,43.85
VPG,"Vishay Precision Group, Inc. Common Stock",133.39,99.2,-8.7,96.4,60.54,53.81,146.03,25.8
SYRE,"Spyre Therapeutics, Inc. - Common Stock",86.24,99.1,-14.0,75.08,49.53,42.05,100.32,14.82
WYY,WidePoint Corporation Common Stock,17.62,99.1,0.0,9.39,6.93,6.67,17.62,2.82
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",9.17,99.1,-1.5,6.76,4.74,4.01,9.31,1.39
ICHR,Ichor Holdings - Ordinary Shares,89.38,99.1,-10.3,72.95,46.47,39.59,99.61,14.06
MAAS,Maase Inc. - Class A Ordinary Shares,18.26,99.0,-14.0,11.3,7.32,6.37,21.24,2.86
HUT,Hut 8 Corp. - Common Stock,116.1,99.0,-12.7,101.56,67.69,61.18,133.02,17.24
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",321.66,98.9,-4.5,241.93,154.41,138.86,336.9,69.89
EQ,"Equillium, Inc. - Common Stock",2.85,98.9,-10.1,2.42,1.81,1.71,3.17,0.31
VSH,"Vishay Intertechnology, Inc. Common Stock",55.59,98.9,-14.3,42.9,25.66,23.11,64.9,11.65
ABSI,Absci Corporation - Common Stock,10.07,98.9,0.0,5.62,3.9,3.8,10.07,2.3
UMC,United Microelectronics Corporation (NEW) Common Stock,28.01,98.9,0.0,17.57,11.91,10.77,28.01,6.58
MOVE,"Corvex, Inc. - Common Stock",21.44,98.8,-12.3,18.48,11.84,10.17,24.46,3.51
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",108.42,98.7,-12.0,87.92,59.02,51.12,123.14,21.63
MRVL,"Marvell Technology, Inc. - Common Stock",276.7,98.7,-12.6,207.62,127.44,116.37,316.43,62.19
VNCE,Vince Holding Corp. - Common Stock,7.44,98.6,0.0,4.71,3.49,3.33,7.44,1.26
AIP,"Arteris, Inc.  - Common Stock",41.03,98.6,-7.8,33.03,21.66,19.28,44.5,8.59
ALOT,"AstroNova, Inc. - Common Stock",28.48,98.6,-0.3,15.91,11.22,10.84,28.57,7.01
TTMI,"TTM Technologies, Inc. - Common Stock",209.74,98.6,-5.3,167.53,114.52,100.45,221.47,37.87
PENG,"Penguin Solutions, Inc. - Common Stock",64.72,98.5,-9.4,47.5,28.86,27.64,71.41,16.24
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.2,98.5,-4.8,4.41,2.71,2.34,5.46,1.03
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,275.32,98.5,-13.1,244.66,170.11,146.68,316.85,42.42
NVCT,"Nuvectis Pharma, Inc. - Common Stock",24.48,98.5,0.0,10.57,8.86,8.19,24.48,5.65
TNGX,"Tango Therapeutics, Inc. - Common Stock",29.12,98.4,-11.5,24.84,16.95,14.67,32.9,4.92
RLYB,Rallybio Corporation - Common Stock,15.92,98.4,-5.6,13.35,8.82,7.8,16.87,2.58
DOCN,"DigitalOcean Holdings, Inc. Common Stock",148.59,98.4,-18.0,142.2,87.24,75.33,181.29,25.74
WULF,TeraWulf Inc. - Common Stock,26.97,98.3,-6.9,23.74,17.59,16.36,28.98,3.8
RLAY,"Relay Therapeutics, Inc. - Common Stock",18.02,98.3,0.0,14.33,10.76,9.51,18.02,3.22
LQDA,Liquidia Corporation - Common Stock,75.54,98.3,0.0,54.14,41.99,37.59,75.54,12.0
NBIS,Nebius Group N.V. - Class A Ordinary Shares,259.66,98.2,-9.4,204.85,134.22,128.16,286.69,44.3
DELL,Dell Technologies Inc. Class C Common Stock ,434.06,98.2,-6.8,296.9,189.08,177.45,465.96,110.73
SIF,"SIFCO Industries, Inc. Common Stock",20.63,98.1,-8.9,18.53,12.39,11.05,22.65,3.35
AMD,"Advanced Micro Devices, Inc. - Common Stock",519.74,98.1,-5.8,428.3,286.29,266.73,551.63,134.8
BRUN,Boost Run Inc. - Class A Common Stock,34.26,98.1,-12.6,25.05,16.02,15.07,39.2,10.21
FCEL,"FuelCell Energy, Inc. - Common Stock",21.56,98.0,-18.3,16.9,10.71,10.08,26.38,3.92
CIFR,Cipher Digital Inc. - Common Stock,26.22,98.0,-10.1,21.77,17.95,17.51,29.18,3.85
VIAV,Viavi Solutions Inc. - Common Stock,49.41,98.0,-10.7,49.26,32.92,28.15,55.33,9.76
BIOA,"BioAge Labs, Inc. - Common Stock",22.83,97.9,-0.4,17.71,16.98,14.26,22.92,4.12
PSIG,PS International Group Ltd. - Ordinary Shares,11.85,97.9,0.0,8.03,6.06,5.53,11.85,2.56
ACMR,"ACM Research, Inc. - Class A Common Stock",101.6,97.8,-7.5,71.43,55.22,50.64,109.87,23.92
RVMD,"Revolution Medicines, Inc. - Common Stock",169.77,97.8,0.0,150.02,112.42,97.11,169.77,34.7
ATEX,Anterix Inc. - Common Stock,79.09,97.8,-4.7,59.09,39.03,34.48,83.01,17.99
ARMH,Arm Holdings PLC ADRhedged,153.32,97.7,-18.0,116.58,74.35,72.25,187.07,43.48
POWL,"Powell Industries, Inc. - Common Stock",294.49,97.7,-8.5,279.95,193.31,172.28,321.94,62.65
COHR,Coherent Corp. Common Stock,392.5,97.6,-8.1,363.23,264.42,228.49,426.89,80.96
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,19.0,97.6,-8.2,17.19,10.57,9.05,20.7,3.01
IPSC,"Century Therapeutics, Inc. - Common Stock",2.29,97.6,-22.1,2.29,1.87,1.54,2.94,0.47
BFLY,"Butterfly Network, Inc. Class A Common Stock",7.77,97.5,-12.7,5.07,4.13,3.63,8.9,1.33
IMMX,"Immix Biopharma, Inc. - Common Stock",10.04,97.5,-9.7,9.24,7.63,6.41,11.12,1.96
FORM,"FormFactor, Inc. - Common Stock",141.42,97.5,-9.7,134.75,97.36,83.43,156.66,27.62
TER,"Teradyne, Inc. - Common Stock",427.2,97.4,-6.5,376.19,295.58,257.97,457.0,89.69
MGNX,"MacroGenics, Inc. - Common Stock",4.78,97.4,0.0,3.78,2.61,2.37,4.78,1.19
STRL,"Sterling Infrastructure, Inc. - Common Stock",867.23,97.4,-12.7,735.93,493.34,458.51,993.74,222.54
KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",123.28,97.4,-3.0,99.56,71.92,63.83,127.1,31.65
ELA,Envela Corporation Common Stock,26.68,97.3,-3.1,22.64,16.58,14.53,27.53,5.42
NDLS,Noodles & Company - Class A Common Stock,14.81,97.3,0.0,12.04,8.07,7.41,14.81,3.9
COHU,"Cohu, Inc. - Common Stock",63.66,97.3,-9.1,51.02,35.66,32.22,70.07,17.86
SMTC,Semtech Corporation - Common Stock,158.48,97.2,-9.3,135.85,98.32,90.43,174.73,42.6
MKSI,MKS Inc. - Common Stock,381.62,97.2,-9.3,314.53,242.39,215.06,420.56,89.14
VECO,Veeco Instruments Inc. - Common Stock,71.16,97.1,-14.3,58.94,40.71,37.78,83.04,19.94
VSXY,Victorias Secret & Co. Common Stock ,80.64,97.1,-1.6,59.63,54.99,48.85,81.98,17.7
RFIL,"RF Industries, Ltd. - Common Stock",19.34,97.0,-10.0,16.53,11.49,10.57,21.5,5.62
TWST,Twist Bioscience Corporation - Common Stock,91.35,97.0,0.0,64.75,48.9,44.11,91.35,24.16
STHH,STMicroelectronics NV ADRhedged,145.39,97.0,-9.0,124.22,80.61,73.64,159.79,42.63
MBX,"MBX Biosciences, Inc. - Common Stock",48.4,96.9,0.0,33.97,33.13,29.07,48.4,9.74
FLEX,Flex Ltd. - Ordinary Shares,150.72,96.9,-6.9,126.28,84.76,78.61,161.94,47.91
ANAB,"AnaptysBio, Inc. - Common Stock",58.48,96.9,-16.2,57.98,42.29,36.72,69.78,12.93
STM,STMicroelectronics N.V. Common Stock,71.84,96.8,-10.0,62.65,40.63,37.12,79.82,21.04
AMKR,"Amkor Technology, Inc. - Common Stock",82.76,96.8,-11.5,73.39,54.72,48.64,93.55,20.78
LRCX,Lam Research Corporation - Common Stock,374.8,96.8,-8.5,305.29,238.58,213.98,409.54,94.32
TVTX,"Travere Therapeutics, Inc. - Common Stock",57.69,96.7,0.0,45.36,36.31,34.15,57.69,14.6
OSS,"One Stop Systems, Inc. - Common Stock",16.11,96.7,-19.2,14.67,10.43,9.23,19.95,3.55
NWPX,"NWPX Infrastructure, Inc. - Common Stock",143.53,96.7,0.0,110.74,83.11,75.87,143.53,40.08
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",90.8,96.6,-5.2,86.68,65.9,58.41,95.76,17.63
ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,91.15,96.6,-15.1,90.81,68.45,59.49,107.42,22.73
APGE,"Apogee Therapeutics, Inc. - Common Stock",132.69,96.6,-0.1,87.53,78.37,70.8,132.88,34.65
KORE,"KORE Group Holdings, Inc. Common Stock",9.2,96.6,-0.2,9.17,7.05,6.05,9.22,2.11
CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,268.99,96.5,-11.1,206.96,156.24,155.82,302.52,87.59
GLW,Corning Incorporated Common Stock,205.83,96.5,-1.9,180.89,135.38,122.24,209.83,50.83
