Ticker,Price,52W_High,Pct_From_52W_High,Sector
ALRS,34.12,34.12,0.0,Financial Services
WBS,77.92,77.92,0.0,Unknown
VIK,106.47,106.47,0.0,Unknown
UTZ,14.17,14.17,0.0,Unknown
ATLO,30.92,30.92,0.0,Financial Services
MCHB,17.01,17.01,0.0,Financial Services
NKSH,41.08,41.08,0.0,Unknown
NMIH,44.58,44.58,0.0,Unknown
NMP,10.3,10.3,0.0,Unknown
NPAC,10.42,10.42,0.0,Financial Services
NTAP,182.92,182.92,0.0,Unknown
NWFL,34.13,34.13,0.0,Financial Services
NWL,6.36,6.36,0.0,Unknown
OBA,10.26,10.26,0.0,Unknown
ORIQ,10.34,10.34,0.0,Unknown
ORRF,43.7,43.7,0.0,Financial Services
KOYN,10.18,10.18,0.0,Unknown
KRNY,9.7,9.7,0.0,Financial Services
LBRX,42.84,42.84,0.0,Unknown
BVS,13.47,13.47,0.0,Unknown
BYFC,10.48,10.48,0.0,Financial Services
CAC,59.28,59.28,0.0,Financial Services
OFG,53.08,53.08,0.0,Financial Services
OGN,13.56,13.56,0.0,Healthcare
OPHC,9.23,9.23,0.0,Unknown
PAII,10.24,10.24,0.0,Unknown
PB,75.25,75.25,0.0,Financial Services
PFS,25.18,25.18,0.0,Financial Services
PNFP,107.54,107.54,0.0,Financial Services
QUAD,10.85,10.85,0.0,Unknown
RGT,15.22,15.22,0.0,Financial Services
RJF,177.68,177.68,0.0,Financial Services
S,20.05,20.05,0.0,Unknown
SAN,14.45,14.45,0.0,Unknown
SFBS,90.0,90.0,0.0,Unknown
CCNE,35.54,35.55,-0.0,Financial Services
CDNA,47.85,47.85,0.0,Unknown
LNC,46.09,46.09,0.0,Financial Services
LOB,43.76,43.76,0.0,Unknown
M,25.95,25.96,-0.0,Consumer Cyclical
MCS,30.69,30.69,0.0,Unknown
MTG,30.58,30.58,0.0,Unknown
MYE,36.74,36.74,0.0,Unknown
NIC,173.51,173.51,0.0,Unknown
NREF,17.33,17.33,0.0,Real Estate
NWG,19.42,19.42,0.0,Financial Services
BOKF,143.78,143.78,0.0,Unknown
BPRN,42.4,42.4,0.0,Unknown
BRKR,64.31,64.34,-0.0,Healthcare
BUSE,31.27,31.28,-0.0,Financial Services
CFFN,9.1,9.1,0.0,Financial Services
CHCO,145.49,145.49,0.0,Financial Services
IMAX,51.0,51.0,0.0,Unknown
ING,35.35,35.35,0.0,Unknown
ITGR,124.45,124.45,0.0,Unknown
IVZ,30.91,30.91,0.0,Financial Services
JLL,366.06,366.06,0.0,Real Estate
JXN,126.17,126.17,0.0,Unknown
CAKE,104.89,104.89,0.0,Unknown
CAPN,11.1,11.1,0.0,Financial Services
CARE,35.43,35.43,0.0,Unknown
CASS,56.51,56.51,0.0,Unknown
CATY,63.9,63.9,0.0,Financial Services
CBK,34.7,34.7,0.0,Unknown
CTBI,78.93,78.93,0.0,Financial Services
CTRN,69.89,69.89,0.0,Unknown
ENVA,258.57,258.57,0.0,Unknown
ETN,438.23,438.23,0.0,Industrials
ETO,31.21,31.21,0.0,Financial Services
EVAC,10.25,10.25,0.0,Unknown
FET,70.35,70.35,0.0,Unknown
FHI,63.94,63.94,0.0,Financial Services
GAM,65.72,65.72,0.0,Financial Services
GGB,5.06,5.06,0.0,Basic Materials
GKOS,170.87,170.87,0.0,Unknown
GRMN,304.76,304.76,0.0,Technology
HSBC,107.86,107.86,0.0,Financial Services
HSBH,118.23,118.23,0.0,Unknown
DRDB,10.64,10.64,0.0,Financial Services
DRH,13.38,13.38,0.0,Unknown
DXCM,87.31,87.31,0.0,Unknown
COPL,10.48,10.48,0.0,Financial Services
CSW,343.84,343.84,0.0,Unknown
DAC,142.08,142.08,0.0,Industrials
DCOM,41.21,41.21,0.0,Financial Services
EAT,225.3,225.3,0.0,Unknown
EBF,22.07,22.07,0.0,Unknown
ECO,61.38,61.38,0.0,Industrials
CNXN,85.71,85.71,0.0,Technology
CRAQ,10.35,10.35,0.0,Unknown
CSAI,3.69,3.69,0.0,Unknown
BBVA,28.36,28.36,0.0,Financial Services
BEN,35.24,35.24,0.0,Financial Services
BFH,110.8,110.8,0.0,Unknown
BHB,40.29,40.29,0.0,Financial Services
BMY,65.47,65.47,0.0,Unknown
BOW,33.69,33.69,0.0,Financial Services
BY,39.78,39.78,0.0,Financial Services
CBNA,47.38,47.38,0.0,Unknown
CET,54.48,54.48,0.0,Financial Services
CFR,168.94,168.94,0.0,Financial Services
CIX,29.6,29.6,0.0,Industrials
CMDB,20.14,20.14,0.0,Unknown
CNK,37.87,37.87,0.0,Communication Services
CNO,55.26,55.26,0.0,Financial Services
CNS,84.63,84.65,-0.0,Financial Services
DMAA,10.71,10.71,0.0,Unknown
FCNCA,2218.44,2218.44,0.0,Unknown
FDBC,53.94,53.94,0.0,Financial Services
