Ticker,Price,52W_High,Pct_From_52W_High,Sector
AEHR,145.61,145.61,0.0,Technology
ZIM,28.81,28.81,0.0,Unknown
AACB,10.59,10.59,-0.0,Financial Services
AMGN,419.38,419.38,0.0,Unknown
OABI,3.82,3.82,0.0,Healthcare
OBA,10.3,10.3,0.0,Unknown
OMER,17.36,17.36,0.0,Unknown
ORIQ,10.37,10.37,0.0,Unknown
ORKA,112.66,112.66,0.0,Unknown
OYSE,10.35,10.35,0.0,Unknown
PACH,10.3,10.3,0.0,Financial Services
PBAM,87.01,87.01,0.0,Unknown
PDLB,20.75,20.76,-0.0,Financial Services
RVT,19.03,19.03,0.0,Financial Services
SB,8.1,8.1,0.0,Industrials
SM,35.48,35.48,0.0,Energy
BFRI,1.35,1.35,0.0,Healthcare
BLFS,35.45,35.45,0.0,Healthcare
PLSE,46.79,46.79,0.0,Unknown
PLTS,17.5,17.5,0.0,Unknown
POLE,10.82,10.82,0.0,Financial Services
MASS,10.19,10.19,0.0,Healthcare
MBVI,10.21,10.21,0.0,Unknown
MCTA,29.35,29.35,0.0,Healthcare
MGYR,19.49,19.49,0.0,Financial Services
MKLY,10.23,10.23,0.0,Financial Services
PTGX,158.62,158.62,0.0,Unknown
QUMS,10.31,10.31,0.0,Unknown
PAII,10.26,10.26,0.0,Unknown
PBF,75.07,75.07,0.0,Energy
PSX,240.55,240.55,0.0,Energy
RAC,10.51,10.51,0.0,Financial Services
BYND,11.63,11.63,0.0,Unknown
RMAX,12.8,12.8,0.0,Unknown
RS,428.02,428.02,0.0,Basic Materials
RANG,10.76,10.76,0.0,Financial Services
RAPP,48.42,48.42,0.0,Healthcare
RCMT,40.43,40.43,0.0,Unknown
RDI,1.75,1.75,0.0,Communication Services
RELY,26.3,26.3,0.0,Unknown
RLYB,17.0,17.0,0.0,Unknown
LPBB,10.78,10.78,0.0,Financial Services
LWAC,10.35,10.35,0.0,Financial Services
MAGH,6.76,6.76,0.0,Unknown
ROKU,158.31,158.31,0.0,Communication Services
OII,54.11,54.11,0.0,Unknown
OKE,95.32,95.32,0.0,Energy
CADL,12.16,12.16,0.0,Healthcare
CAPN,11.1,11.1,0.0,Financial Services
CBLL,24.4,24.4,0.0,Unknown
CCAQ,10.52,10.52,0.0,Financial Services
OPHC,10.09,10.09,0.0,Unknown
RRGB,10.59,10.59,0.0,Unknown
RVMD,212.0,212.0,0.0,Healthcare
SBUX,107.92,107.93,-0.0,Unknown
KRNY,9.77,9.77,0.0,Financial Services
KYMR,121.41,121.41,0.0,Healthcare
LFST,12.55,12.55,0.0,Unknown
SDHI,10.48,10.48,0.0,Financial Services
MGA,71.29,71.29,0.0,Consumer Cyclical
MPC,358.18,358.18,0.0,Unknown
MRK,135.97,135.97,0.0,Unknown
CGEM,20.59,20.59,0.0,Unknown
CGON,77.11,77.11,0.0,Unknown
CHAR,10.93,10.93,0.0,Financial Services
NAT,6.82,6.82,0.0,Energy
NOV,21.6,21.6,0.0,Energy
TACH,10.49,10.49,0.0,Unknown
TALK,5.25,5.25,0.0,Healthcare
IOVA,7.1,7.1,0.0,Unknown
JRSH,5.64,5.64,0.0,Consumer Cyclical
KCHV,10.43,10.43,0.0,Unknown
TECH,72.39,72.4,-0.0,Unknown
TLF,2.6,2.6,0.0,Unknown
INSW,98.36,98.36,0.0,Energy
IVZ,32.57,32.57,0.0,Financial Services
CLST,17.61,17.61,0.0,Financial Services
CLYM,17.44,17.44,0.0,Healthcare
CRAQ,10.35,10.35,0.0,Unknown
CRNX,84.75,84.75,0.0,Unknown
LH,323.34,323.48,-0.0,Unknown
LPG,48.42,48.42,0.0,Energy
TPCS,6.23,6.23,0.0,Unknown
TVTX,63.53,63.53,0.0,Unknown
TWIN,25.16,25.16,0.0,Unknown
URGN,49.14,49.14,0.0,Unknown
IESC,793.96,793.96,0.0,Industrials
IMVT,43.71,43.71,0.0,Healthcare
VCTR,118.81,118.81,0.0,Financial Services
GENC,20.0,20.0,0.0,Industrials
HBB,34.0,34.0,0.0,Consumer Cyclical
HP,44.72,44.72,0.0,Unknown
CZNC,25.99,26.0,-0.0,Unknown
DMAA,10.72,10.72,0.0,Unknown
VSEC,243.48,243.48,0.0,Industrials
WASH,40.22,40.22,0.0,Financial Services
GTERA,10.39,10.39,0.0,Unknown
HFBL,24.2,24.2,0.0,Unknown
WTG,10.49,10.49,0.0,Unknown
XHLD,7.36,7.36,0.0,Unknown
ACU,61.91,61.91,0.0,Consumer Defensive
AII,25.01,25.01,0.0,Unknown
AIR,153.71,153.71,0.0,Unknown
ANRO,33.6,33.6,0.0,Unknown
ATI,231.78,231.78,0.0,Unknown
AVBC,22.41,22.41,0.0,Unknown
GIW,10.14,10.14,0.0,Unknown
EXPD,188.27,188.27,0.0,Industrials
FET,86.31,86.31,0.0,Unknown
DRDB,10.65,10.65,0.0,Financial Services
EBC,23.65,23.65,0.0,Financial Services
EFSI,43.69,43.69,0.0,Financial Services
BBT,32.61,32.61,0.0,Unknown
BBVA,28.8,28.8,0.0,Financial Services
BNY,164.27,164.27,0.0,Financial Services
BRBS,4.0,4.0,0.0,Unknown
FRD,48.08,48.08,0.0,Unknown
CVE,32.13,32.13,0.0,Unknown
DAC,146.28,146.28,0.0,Industrials
DAR,67.67,67.67,0.0,Unknown
DHX,4.25,4.25,0.0,Technology
DINO,94.99,94.99,0.0,Unknown
EHLD,10.68,10.68,0.0,Unknown
ETON,61.73,61.73,0.0,Unknown
EBF,22.32,22.32,0.0,Unknown
CHMI,2.92,2.92,0.0,Real Estate
CMBT,17.37,17.37,0.0,Unknown
CON,35.53,35.53,0.0,Unknown
FDMT,14.55,14.55,0.0,Unknown
FHTX,6.74,6.74,0.0,Unknown
COPL,10.5,10.5,-0.0,Financial Services
CRL,286.64,286.64,0.0,Unknown
WT,23.09,23.09,0.0,Unknown
VLO,347.19,347.19,0.0,Unknown
WHD,73.45,73.45,0.0,Unknown
NKSH,42.61,42.63,-0.0,Unknown
NMP,10.33,10.33,0.0,Unknown
NNBR,4.11,4.11,0.0,Unknown
NSTS,13.89,13.89,0.0,Financial Services
NTRS,191.47,191.47,0.0,Financial Services
STT,193.04,193.04,0.0,Financial Services
SXT,133.45,133.47,-0.0,Basic Materials
ASRV,5.24,5.24,0.0,Financial Services
ATLO,31.88,31.88,0.0,Financial Services
ATRC,44.77,44.77,0.0,Unknown
AVAH,12.69,12.69,0.0,Unknown
AVT,98.63,98.63,0.0,Technology
UFI,8.03,8.03,0.0,Consumer Cyclical
URI,1164.82,1164.82,0.0,Industrials
UTZ,14.15,14.17,-0.1,Unknown
NRIX,27.17,27.19,-0.1,Unknown
FBRX,76.89,76.98,-0.1,Unknown
CLH,326.05,326.34,-0.1,Unknown
ECPG,103.68,103.74,-0.1,Financial Services
FACT,10.67,10.68,-0.1,Unknown
ISTR,30.91,30.95,-0.1,Financial Services
UMBF,151.95,152.04,-0.1,Financial Services
SZZL,10.41,10.42,-0.1,Unknown
SVCC,10.63,10.64,-0.1,Financial Services
IOSP,93.83,93.97,-0.1,Unknown
SPEG,10.34,10.35,-0.1,Unknown
HALO,103.0,103.12,-0.1,Unknown
WENN,10.38,10.39,-0.1,Financial Services
HLX,10.54,10.55,-0.1,Energy
IEX,240.39,240.52,-0.1,Unknown
XRPN,10.49,10.5,-0.1,Financial Services
AFG,146.6,146.73,-0.1,Unknown
ATKR,93.71,93.83,-0.1,Industrials
GSHR,10.51,10.52,-0.1,Unknown
CEPO,10.67,10.68,-0.1,Financial Services
UYSC,10.84,10.85,-0.1,Unknown
OGN,13.7,13.72,-0.1,Healthcare
CCG,16.99,17.01,-0.1,Unknown
BFST,32.11,32.13,-0.1,Financial Services
ALDF,10.77,10.78,-0.1,Unknown
QSEA,10.65,10.66,-0.1,Unknown
TDAC,10.85,10.87,-0.2,Unknown
BOTJ,27.73,27.79,-0.2,Financial Services
TVAI,10.37,10.39,-0.2,Unknown
DAAQ,10.41,10.44,-0.2,Unknown
JHI,13.43,13.46,-0.2,Financial Services
MTG,31.11,31.16,-0.2,Unknown
ING,35.63,35.7,-0.2,Unknown
SAFT,103.36,103.58,-0.2,Unknown
KFII,10.61,10.63,-0.2,Financial Services
