Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
AXTI,AXT Inc - Common Stock,110.74,100.0,-21.4,93.82,48.48,37.6,140.83,1.84
SNDK,Sandisk Corporation - Common Stock When-Issued,2107.86,100.0,0.0,1321.48,736.57,583.36,2107.86,40.69
AGL,"agilon health, inc. Common Stock",114.34,99.9,-1.6,58.56,30.28,29.19,116.16,7.91
AAOI,"Applied Optoelectronics, Inc. - Common Stock",191.55,99.8,-14.1,166.99,89.88,74.75,223.1,15.47
WDC,Western Digital Corporation - Common Stock,653.53,99.8,0.0,456.19,303.21,256.48,653.53,55.55
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",12.23,99.8,-13.3,9.79,6.33,5.25,14.11,1.24
MXL,"MaxLinear, Inc - Common Stock",88.76,99.8,-13.2,67.92,34.23,29.7,102.27,11.67
MU,"Micron Technology, Inc. - Common Stock",1087.99,99.7,0.0,692.08,455.63,386.43,1087.99,104.73
CLYM,"Climb Bio, Inc. - Common Stock",11.49,99.6,-6.0,10.08,6.46,5.37,12.22,1.18
AEHR,Aehr Test Systems - Common Stock,115.88,99.6,-0.6,91.13,49.47,43.95,116.58,11.15
QTTB,Q32 Bio Inc. - Common Stock,12.86,99.6,-8.1,7.61,5.24,4.53,14.0,1.36
BE,Bloom Energy Corporation Class A Common Stock,274.5,99.6,-10.8,251.78,170.53,150.4,307.88,21.34
LITE,Lumentum Holdings Inc. - Common Stock,957.24,99.6,-9.1,903.34,612.74,501.48,1053.09,82.46
VPG,"Vishay Precision Group, Inc. Common Stock",146.03,99.5,0.0,85.83,56.38,50.56,146.03,25.68
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),1018.8,99.5,0.0,725.8,470.25,407.85,1018.8,125.65
DOCN,"DigitalOcean Holdings, Inc. Common Stock",181.29,99.4,0.0,132.37,82.52,71.32,181.29,25.74
HYLN,Hyliion Holdings Corp. Class A Common Stock,7.41,99.4,-2.8,3.87,2.59,2.45,7.62,1.32
INTC,Intel Corporation - Common Stock,127.86,99.4,-1.2,97.24,61.0,54.02,129.44,19.31
VICR,Vicor Corporation - Common Stock,322.41,99.4,-6.8,264.19,181.03,151.14,345.84,43.65
MRVL,"Marvell Technology, Inc. - Common Stock",308.88,99.3,-2.4,187.03,119.4,109.62,316.43,62.19
RXT,"Rackspace Technology, Inc. - Common Stock",5.91,99.3,-18.9,3.45,1.92,1.81,7.29,0.41
VSH,"Vishay Intertechnology, Inc. Common Stock",63.72,99.3,-0.4,38.17,23.82,21.78,63.97,11.67
ICHR,Ichor Holdings - Ordinary Shares,89.47,99.3,0.0,68.3,43.38,37.32,89.47,14.06
TNGX,"Tango Therapeutics, Inc. - Common Stock",32.9,99.2,0.0,23.72,16.08,13.98,32.9,4.69
AIP,"Arteris, Inc.  - Common Stock",43.63,99.2,0.0,30.22,20.55,18.29,43.63,7.94
MAAS,Maase Inc. - Class A Ordinary Shares,15.11,99.2,0.0,9.79,6.73,5.93,15.11,2.53
OCC,Optical Cable Corporation - Common Stock,20.72,99.1,-23.0,12.78,8.57,8.49,26.92,2.62
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",113.55,99.1,0.0,82.63,55.47,48.41,113.55,19.87
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,286.86,99.1,-0.6,234.75,162.71,140.03,288.53,38.09
VATE,INNOVATE Corp. Common Stock,16.59,99.1,-13.1,12.83,7.66,7.0,19.1,3.98
EVC,Entravision Communications Corporation Common Stock,9.22,99.0,-7.6,6.47,4.13,3.65,9.98,1.92
HUT,Hut 8 Corp. - Common Stock,120.18,99.0,-9.7,94.37,64.55,58.36,133.02,15.89
CHRN,ChronoScale Corporation - Common Stock,19.15,99.0,-18.0,14.23,10.12,8.77,23.36,2.82
BRUN,Boost Run Inc. - Class A Common Stock,37.46,98.9,-4.4,22.14,15.1,14.32,39.2,10.18
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,73.82,98.9,-24.7,73.14,64.53,56.49,97.97,7.0
VIAV,Viavi Solutions Inc. - Common Stock,54.05,98.8,-2.3,48.13,31.64,27.0,55.33,9.18
TTMI,"TTM Technologies, Inc. - Common Stock",206.66,98.8,0.0,155.34,108.81,95.52,206.66,35.38
SYRE,"Spyre Therapeutics, Inc. - Common Stock",83.58,98.8,0.0,70.59,46.82,39.84,83.58,14.68
AMD,"Advanced Micro Devices, Inc. - Common Stock",547.26,98.7,0.0,393.38,275.09,255.83,547.26,116.16
ALMS,Alumis Inc. - Common Stock,23.0,98.7,-23.3,22.94,20.28,16.32,29.98,2.8
PENG,"Penguin Solutions, Inc. - Common Stock",63.87,98.7,-10.6,42.43,27.11,26.44,71.41,16.24
QUIK,QuickLogic Corporation - Common Stock,21.68,98.6,-8.7,17.24,10.74,9.62,23.74,4.89
RLYB,Rallybio Corporation - Common Stock,15.9,98.5,-5.7,12.43,8.39,7.46,16.87,2.46
ORKA,"Oruka Therapeutics, Inc. - Common Stock",68.86,98.5,-9.9,64.01,43.45,37.87,76.39,10.9
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",7.73,98.5,-17.0,6.33,4.47,3.81,9.31,1.39
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,19.84,98.5,-4.2,16.39,10.03,8.67,20.7,3.01
FORM,"FormFactor, Inc. - Common Stock",152.6,98.5,-1.6,131.35,93.63,79.95,155.08,27.62
DELL,Dell Technologies Inc. Class C Common Stock ,409.07,98.4,-12.2,268.27,177.86,168.61,465.96,107.92
ATEX,Anterix Inc. - Common Stock,83.01,98.4,0.0,54.39,36.69,32.83,83.01,17.99
ARMH,Arm Holdings PLC ADRhedged,166.55,98.3,-3.5,103.9,70.12,68.89,172.58,43.48
VELO,"Velo3D, Inc. - Common stock",23.09,98.3,-24.6,16.78,13.32,11.08,30.61,2.97
VECO,Veeco Instruments Inc. - Common Stock,83.04,98.3,0.0,54.41,38.89,36.24,83.04,19.71
ELA,Envela Corporation Common Stock,26.96,98.3,-2.0,21.49,15.94,13.95,27.51,5.42
COHR,Coherent Corp. Common Stock,413.84,98.2,-3.1,350.02,254.85,219.51,426.89,77.37
SIF,"SIFCO Industries, Inc. Common Stock",21.81,98.2,0.0,17.74,11.8,10.63,21.81,3.35
AP,Ampco-Pittsburgh Corporation Common Stock,11.92,98.2,-2.3,10.28,7.23,6.02,12.2,1.85
NBIS,Nebius Group N.V. - Class A Ordinary Shares,260.07,98.2,-1.7,187.64,127.15,121.91,264.51,44.3
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",276.4,98.2,-9.8,218.82,145.41,131.81,306.57,65.75
ALTO,"Alto Ingredients, Inc. - Common Stock",5.54,98.1,-7.5,5.11,3.66,3.03,5.99,0.92
WULF,TeraWulf Inc. - Common Stock,28.17,98.1,0.0,22.51,16.97,15.79,28.17,3.57
ANTX,"AN2 Therapeutics, Inc. - Common Stock",4.91,98.1,-10.1,4.19,2.56,2.23,5.46,1.03
SILC,Silicom Ltd - Ordinary Shares,47.9,98.0,-6.0,37.6,23.93,22.26,50.98,13.5
IPSC,"Century Therapeutics, Inc. - Common Stock",2.3,98.0,-21.8,2.28,1.8,1.49,2.94,0.47
UMC,United Microelectronics Corporation (NEW) Common Stock,23.08,98.0,0.0,15.71,11.21,10.23,23.08,6.58
CIFR,Cipher Digital Inc. - Common Stock,26.03,97.9,-1.0,20.36,17.56,16.92,26.29,3.53
POWL,"Powell Industries, Inc. - Common Stock",303.53,97.9,-5.7,270.33,186.16,166.05,321.94,58.31
MOVE,"Corvex, Inc. - Common Stock",19.36,97.8,-20.9,17.2,11.28,9.74,24.46,3.51
LQDA,Liquidia Corporation - Common Stock,71.8,97.8,0.0,50.1,40.2,36.28,71.8,12.0
TER,"Teradyne, Inc. - Common Stock",432.41,97.8,0.0,366.9,285.59,248.74,432.41,82.87
ASYS,"Amtech Systems, Inc. - Common Stock",22.78,97.7,-5.0,18.85,14.26,12.77,23.99,4.05
OSS,"One Stop Systems, Inc. - Common Stock",17.23,97.7,-13.6,13.5,9.94,8.87,19.95,3.55
STRL,"Sterling Infrastructure, Inc. - Common Stock",866.67,97.7,-12.8,681.73,472.94,440.73,993.74,202.99
STM,STMicroelectronics N.V. Common Stock,78.95,97.6,-1.0,58.27,38.61,35.7,79.71,21.07
LRCX,Lam Research Corporation - Common Stock,388.92,97.6,0.0,289.34,229.78,205.68,388.92,88.87
COHU,"Cohu, Inc. - Common Stock",64.05,97.6,0.0,47.32,33.95,30.84,64.05,17.86
STHH,STMicroelectronics NV ADRhedged,156.79,97.6,-0.8,115.3,76.54,70.75,158.13,42.68
PRLD,Prelude Therapeutics Incorporated - Common Stock,4.46,97.6,-19.2,4.37,3.01,2.6,5.52,0.78
TLYS,"Tilly's, Inc. Common Stock",5.1,97.5,-6.4,4.57,2.8,2.55,5.45,1.13
ACMR,"ACM Research, Inc. - Class A Common Stock",95.21,97.5,0.0,64.89,52.51,48.46,95.21,23.92
ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,96.44,97.5,-10.2,88.98,66.45,57.73,107.42,18.73
AMKR,"Amkor Technology, Inc. - Common Stock",85.44,97.4,0.0,69.26,52.56,46.73,85.44,19.72
SMTC,Semtech Corporation - Common Stock,174.3,97.4,0.0,126.89,94.71,87.37,174.3,39.14
ABSI,Absci Corporation - Common Stock,7.27,97.4,-1.0,5.03,3.71,3.64,7.34,2.3
EQ,"Equillium, Inc. - Common Stock",2.8,97.4,-11.7,2.3,1.73,1.68,3.17,0.29
MKSI,MKS Inc. - Common Stock,375.32,97.3,0.0,298.53,232.85,206.47,375.32,88.89
RLAY,"Relay Therapeutics, Inc. - Common Stock",14.96,97.3,-11.0,14.05,10.35,9.13,16.8,3.06
PSIG,PS International Group Ltd. - Ordinary Shares,10.8,97.2,0.0,7.45,5.75,5.29,10.8,2.56
FLEX,Flex Ltd. - Ordinary Shares,149.22,97.2,-7.9,117.14,81.25,75.76,161.94,43.13
XMAX,"XMAX, Inc. - Common Stock",8.41,97.1,-2.5,7.96,6.69,6.27,8.63,1.33
RFIL,"RF Industries, Ltd. - Common Stock",18.12,97.1,-6.5,15.66,11.01,10.21,19.38,4.12
RVMD,"Revolution Medicines, Inc. - Common Stock",160.06,97.1,-2.2,142.72,108.44,93.37,163.68,34.7
SVCO,"Silvaco Group, Inc. - Common Stock",12.25,97.1,-6.3,10.07,6.35,6.17,13.08,3.23
SITM,SiTime Corporation - Common Stock,742.46,97.1,-17.6,626.9,444.64,403.71,901.48,190.16
AMAT,"Applied Materials, Inc. - Common Stock",585.78,97.0,0.0,431.63,346.57,310.7,585.78,155.56
PDFS,"PDF Solutions, Inc. - Common Stock",65.09,97.0,0.0,47.2,36.34,33.45,65.09,18.97
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",14.99,97.0,-17.4,14.02,11.44,10.42,18.15,2.93
SKYT,"SkyWater Technology, Inc. - Common Stock",37.9,97.0,-5.0,34.14,27.99,24.83,39.91,8.19
BB,BlackBerry Limited Common Stock,9.24,96.9,-10.6,6.53,4.69,4.63,10.34,3.15
ANAB,"AnaptysBio, Inc. - Common Stock",59.51,96.9,-14.7,56.29,40.88,35.39,69.78,12.93
WYY,WidePoint Corporation Common Stock,11.86,96.9,-3.3,8.25,6.62,6.39,12.27,2.82
KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",115.43,96.8,0.0,93.88,68.69,61.39,115.43,31.71
CVGI,"Commercial Vehicle Group, Inc. - Common Stock",5.16,96.8,-10.7,4.72,2.85,2.56,5.78,1.27
TORO,Toro Corp. - Common stock,5.2,96.7,-23.3,5.01,3.74,3.33,6.78,1.21
ATOM,Atomera Incorporated - Common Stock,9.5,96.7,-21.6,7.97,4.82,4.56,12.11,1.99
KORE,"KORE Group Holdings, Inc. Common Stock",9.19,96.7,-0.1,9.16,6.85,5.85,9.2,2.11
KOPN,Kopin Corporation - Common Stock,5.22,96.7,-18.3,4.43,3.11,3.06,6.39,1.52
VSXY,Victorias Secret & Co. Common Stock ,79.42,96.6,-0.8,56.05,53.2,47.17,80.06,17.7
FEIM,"Frequency Electronics, Inc. - Common Stock",74.31,96.6,-3.7,60.96,50.85,46.62,77.15,18.43
ONTO,Onto Innovation Inc. Common Stock,335.96,96.6,0.0,275.31,214.3,192.21,335.96,90.0
BIOA,"BioAge Labs, Inc. - Common Stock",19.84,96.6,-13.4,17.22,16.44,13.77,22.92,4.12
GTX,Garrett Motion Inc. - Common Stock,34.13,96.5,0.0,26.8,20.86,19.11,34.13,9.57
ACLS,"Axcelis Technologies, Inc. - Common Stock",191.6,96.4,0.0,144.48,106.07,101.1,191.6,65.07
NWPX,"NWPX Infrastructure, Inc. - Common Stock",131.1,96.4,0.0,103.98,79.88,73.27,131.1,38.6
TWST,Twist Bioscience Corporation - Common Stock,80.79,96.4,0.0,60.4,46.66,42.31,80.79,24.16
ON,ON Semiconductor Corporation - Common Stock,125.9,96.3,-6.0,102.46,73.29,67.49,133.93,44.9
HPE,Hewlett Packard Enterprise Company Common Stock,49.02,96.2,-12.7,34.41,26.39,25.75,56.15,17.21
TXG,"10x Genomics, Inc. - Common Stock",32.22,96.2,-3.8,24.69,20.83,18.82,33.5,10.41
