Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,1915.92,100.0,-17.9,1688.24,934.32,745.23,2335.0,40.69
CLYM,"Climb Bio, Inc. - Common Stock",14.0,99.8,0.0,11.5,7.71,6.26,14.0,1.35
AGL,"agilon health, inc. Common Stock",114.85,99.7,-3.7,88.27,41.17,36.16,119.25,7.91
ERAS,"Erasca, Inc. - Common Stock",18.53,99.7,-17.5,13.37,12.05,9.65,22.47,1.39
BAND,Bandwidth Inc. - Class A Common Stock,75.48,99.7,-3.8,57.45,29.71,26.15,78.44,12.82
EVC,Entravision Communications Corporation Common Stock,11.76,99.6,-12.8,9.2,5.11,4.41,13.48,1.91
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",12.76,99.6,-17.4,8.67,5.63,4.65,15.45,1.39
MU,"Micron Technology, Inc. - Common Stock",979.3,99.6,-19.3,898.92,549.2,464.3,1213.37,104.71
WDC,Western Digital Corporation - Common Stock,582.59,99.5,-21.9,546.21,356.63,301.88,746.23,64.88
QTTB,Q32 Bio Inc. - Common Stock,11.21,99.5,-20.7,9.92,6.41,5.45,14.14,1.63
DWSN,Dawson Geophysical Company - Common Stock,7.57,99.5,0.0,4.51,3.22,2.9,7.57,1.29
ANRO,"Alto Neuroscience, Inc. Common Stock",26.48,99.4,-5.7,23.0,20.54,17.88,28.07,2.57
ATEX,Anterix Inc. - Common Stock,100.96,99.4,-6.7,71.71,44.89,38.82,108.21,17.99
SYRE,"Spyre Therapeutics, Inc. - Common Stock",97.74,99.4,-2.6,79.74,54.28,46.22,100.32,14.82
ALMS,Alumis Inc. - Common Stock,28.31,99.3,-6.6,23.73,22.54,18.18,30.3,3.31
PENG,"Penguin Solutions, Inc. - Common Stock",78.35,99.2,-3.7,56.86,32.62,30.06,81.39,16.24
ICHR,Ichor Holdings - Ordinary Shares,100.3,99.2,-10.7,80.03,52.55,44.06,112.28,14.06
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",23.34,99.2,-11.9,19.92,10.96,9.51,26.51,3.14
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),910.34,99.1,-16.7,868.29,548.21,472.26,1093.26,143.32
CHRN,ChronoScale Holdings Corporation - Common Stock,20.9,99.1,-19.1,17.86,11.98,10.2,25.82,2.98
ORKA,"Oruka Therapeutics, Inc. - Common Stock",86.79,99.0,-8.8,70.12,49.78,43.7,95.17,13.05
ABSI,Absci Corporation - Common Stock,10.6,99.0,-8.8,7.23,4.5,4.27,11.62,2.3
KOD,Kodiak Sciences Inc - Common Stock,41.31,98.9,-11.0,37.24,31.9,28.32,46.44,4.49
EQ,"Equillium, Inc. - Common Stock",2.91,98.9,-9.1,2.62,1.96,1.78,3.2,0.35
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",326.35,98.9,-3.1,280.59,171.46,151.48,336.9,69.89
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",324.99,98.9,-9.0,313.58,307.13,264.93,357.13,37.71
LQDA,Liquidia Corporation - Common Stock,77.93,98.8,-4.3,63.08,45.53,40.5,81.45,14.09
ALAB,"Astera Labs, Inc. - Common Stock",412.97,98.7,-14.5,325.17,208.26,199.76,483.02,90.32
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,73.95,98.7,-24.5,73.0,68.77,60.6,97.97,8.02
TNGX,"Tango Therapeutics, Inc. - Common Stock",31.06,98.7,-5.6,25.86,18.48,15.96,32.9,5.91
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,8.47,98.7,-18.1,7.53,4.78,4.28,10.34,1.3
DELL,Dell Technologies Inc. Class C Common Stock ,434.97,98.6,-6.7,344.72,210.68,193.62,465.96,110.73
VPG,"Vishay Precision Group, Inc. Common Stock",112.7,98.6,-24.8,111.98,67.4,58.99,149.91,25.8
SIF,"SIFCO Industries, Inc. Common Stock",22.02,98.6,-14.4,20.29,13.62,11.92,25.71,4.49
RVMD,"Revolution Medicines, Inc. - Common Stock",186.88,98.5,-3.0,159.71,120.8,105.02,192.62,34.7
RLYB,Rallybio Corporation - Common Stock,15.73,98.5,-6.8,14.98,9.6,8.41,16.87,3.17
UMC,United Microelectronics Corporation (NEW) Common Stock,24.34,98.5,-11.6,20.32,13.03,11.6,27.53,6.47
MBX,"MBX Biosciences, Inc. - Common Stock",61.05,98.4,-7.1,39.45,35.15,31.62,65.71,9.74
ALTO,"Alto Ingredients, Inc. - Common Stock",5.63,98.4,-6.0,5.26,4.03,3.39,5.99,0.92
