Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
MGRT,Mega Fortune Company Limited - Ordinary Shares,118.0,99.9,-17.0,98.16,76.27,58.83,142.2,3.9
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,8.99,99.9,-17.6,2.01,1.28,1.19,10.91,0.69
CTSO,Cytosorbents Corporation - Common Stock,5.76,99.9,-10.1,1.17,0.77,0.75,6.41,0.31
XHLD,"TEN Holdings, Inc. - Common Stock",9.72,99.7,-22.4,5.36,2.77,2.56,12.53,0.8
MRNA,"Moderna, Inc. - Common Stock",158.07,99.6,-9.4,96.62,67.45,59.6,174.38,22.36
TXG,"10x Genomics, Inc. - Common Stock",76.97,99.6,0.0,56.0,35.15,31.03,76.97,11.34
TWST,Twist Bioscience Corporation - Common Stock,155.56,99.5,0.0,116.84,79.43,69.0,155.56,25.45
TJGC,TJGC Group Limited - Class A Ordinary Shares,11.01,99.5,-4.5,6.41,4.65,4.24,11.53,1.5
ETS,Elite Express Holding Inc. - Class A Common Stock,2.2,99.4,0.0,1.09,0.76,0.7,2.2,0.43
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",10.02,99.4,0.0,6.67,4.76,4.2,10.02,1.81
DELL,Dell Technologies Inc. Class C Common Stock ,588.4,99.3,0.0,460.27,318.35,269.72,588.4,110.54
QMCO,Quantum Corporation - Common Stock,24.94,99.2,-4.5,17.59,11.34,10.34,26.11,4.31
ORKA,"Oruka Therapeutics, Inc. - Common Stock",97.73,99.2,-13.6,96.15,70.6,60.78,113.08,15.05
CDNA,"CareDx, Inc. - Common Stock",54.28,99.2,0.0,44.38,28.73,26.45,54.28,14.28
BDSX,"Biodesix, Inc. - Common Stock",28.81,99.1,-5.8,24.12,18.23,15.77,30.6,5.46
MBX,"MBX Biosciences, Inc. - Common Stock",63.89,99.1,-9.6,63.7,44.62,41.98,70.7,9.94
ANRO,"Alto Neuroscience, Inc. Common Stock",30.98,99.1,-15.4,30.86,25.19,22.98,36.64,3.6
MU,"Micron Technology, Inc. - Common Stock",977.5,99.1,-19.4,926.77,740.5,636.14,1213.37,156.58
HELP,Cybin Inc. - Common Stock,14.02,99.0,0.0,10.45,7.05,7.04,14.02,3.87
RCEL,"Avita Medical, Inc. - Common Stock",11.22,99.0,0.0,7.59,5.46,5.02,11.22,3.27
SAIH,SAIHEAT Limited - Class A Ordinary Shares,25.73,99.0,-2.6,20.08,13.28,12.09,26.43,5.93
VNCE,Vince Holding Corp. - Common Stock,9.82,99.0,0.0,6.51,4.85,4.45,9.82,1.99
FTH,"Faeth Therapeutics, Inc.  - Common Stock",35.13,99.0,-12.3,31.84,27.25,22.83,40.05,7.89
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",57.07,98.9,-11.4,51.03,34.6,29.91,64.43,14.35
TOP,TOP Financial Group Limited - Class A Ordinary Shares,15.2,98.9,-9.1,12.72,7.63,7.04,16.73,3.11
PLSE,"Pulse Biosciences, Inc - Common Stock",50.61,98.8,-8.3,41.77,29.23,25.65,55.2,12.66
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.19,98.7,-19.8,6.72,4.55,4.14,8.97,1.47
IMMX,"Immix Biopharma, Inc. - Common Stock",12.72,98.7,-12.1,11.32,9.92,8.84,14.47,1.96
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",33.94,98.6,-14.4,26.6,18.98,17.6,39.66,11.38
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,15.49,98.6,0.0,13.66,10.32,9.22,15.49,3.47
OMER,Omeros Corporation - Common Stock,18.45,98.5,-4.8,14.87,12.68,12.51,19.39,4.06
CUE,"Cue Biopharma, Inc. - Common Stock",37.84,98.5,0.0,29.39,22.05,19.36,37.84,5.31
ABSI,Absci Corporation - Common Stock,9.27,98.4,-20.2,8.78,6.23,5.49,11.62,2.3
ECO,Okeanis Eco Tankers Corp. Common Stock,86.3,98.4,0.0,61.38,50.68,45.96,86.3,24.17
PAYS,"Paysign, Inc. - Common Stock",12.42,98.3,-12.2,11.37,7.64,6.92,14.14,3.18
UMC,United Microelectronics Corporation (NEW) Common Stock,24.47,98.3,-11.1,20.43,16.68,14.71,27.53,6.78
OABI,"OmniAb, Inc. - Common Stock",4.44,98.3,-11.9,3.29,2.38,2.26,5.04,1.36
GLBS,Globus Maritime Limited - Common Stock,3.93,98.2,0.0,3.35,2.56,2.33,3.93,1.04
CLMT,"Calumet, Inc - Common Stock",59.05,98.2,0.0,46.96,37.25,33.16,59.05,17.68
INTC,Intel Corporation - Common Stock,108.8,98.2,-22.8,97.17,88.05,76.81,140.94,24.9
BOLD,"Boundless Bio, Inc. - Common Stock",2.8,98.1,-6.7,2.72,1.88,1.7,3.0,1.05
KRSA,"Korsana Biosciences, Inc. - Common Stock",33.72,98.1,-24.5,27.11,21.41,18.62,44.66,7.56
RNG,"RingCentral, Inc. Class A Common Stock",74.78,98.0,-2.1,59.9,45.91,41.48,76.36,24.69
QXL,Quantum X Labs Inc. - Common Stock,5.7,98.0,-16.8,4.72,3.71,3.19,6.85,1.04
LITE,Lumentum Holdings Inc. - Common Stock,893.61,98.0,-15.1,838.87,820.85,710.66,1053.09,149.61
DK,"Delek US Holdings, Inc. Common Stock",81.55,97.9,0.0,67.29,51.24,46.2,81.55,26.26
AMD,"Advanced Micro Devices, Inc. - Common Stock",545.09,97.9,-6.2,495.59,396.71,352.92,580.91,157.39
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,17.22,97.9,-16.8,17.09,15.1,12.88,20.7,3.01
MRVL,"Marvell Technology, Inc. - Common Stock",240.76,97.9,-23.9,215.93,181.9,157.6,316.35,70.83
PBF,PBF Energy Inc. Class A Common Stock,77.16,97.9,-1.5,68.29,50.54,45.55,78.3,25.55
AMWL,American Well Corporation Class A Common Stock,13.63,97.8,-1.7,12.06,8.62,7.61,13.87,3.78
BE,Bloom Energy Corporation Class A Common Stock,280.76,97.8,-18.8,225.26,223.61,198.01,345.85,68.69
HPE,Hewlett Packard Enterprise Company Common Stock,61.04,97.8,-1.4,52.11,38.45,34.52,61.93,19.67
ENTX,Entera Bio Ltd. - Ordinary Shares,3.03,97.7,-22.7,2.74,1.78,1.76,3.92,1.0
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.24,97.7,-10.6,9.11,7.0,5.81,10.34,1.3
RLYB,Rallybio Corporation - Common Stock,17.16,97.6,-0.3,16.54,13.15,11.23,17.22,3.99
PSNL,"Personalis, Inc. - Common Stock",16.23,97.6,-11.7,14.94,10.54,10.15,18.38,5.04
APPS,"Digital Turbine, Inc. - Common Stock",10.96,97.6,-23.8,10.65,7.22,6.67,14.39,2.82
AGEN,Agenus Inc. - Common Stock,7.22,97.6,-13.6,6.89,4.62,4.34,8.36,2.77
FET,"Forum Energy Technologies, Inc. Common Stock",82.29,97.5,-4.7,71.03,60.9,55.6,86.31,25.26
VLO,Valero Energy Corporation Common Stock,412.53,97.5,0.0,334.65,270.2,246.79,412.53,153.14
DINO,HF Sinclair Corporation Common Stock,116.62,97.5,0.0,94.04,73.25,67.22,116.62,44.83
XNCR,"Xencor, Inc. - Common Stock",24.59,97.5,-16.1,22.49,15.8,15.46,29.3,9.25
SMTC,Semtech Corporation - Common Stock,178.19,97.4,0.0,135.89,122.26,111.21,178.19,59.83
PXS,Pyxis Tankers Inc. - Common Stock,7.34,97.4,0.0,5.26,4.62,4.23,7.34,2.62
NAT,Nordic American Tankers Limited Common Stock,8.15,97.4,0.0,6.5,5.6,5.05,8.15,2.76
SILC,Silicom Ltd - Ordinary Shares,45.5,97.3,-10.7,42.78,35.72,30.76,50.98,13.5
GH,"Guardant Health, Inc. - Common Stock",183.1,97.3,0.0,160.76,124.41,119.91,183.1,57.19
OKTA,"Okta, Inc. - Class A Common Stock",190.02,97.3,-0.2,152.25,111.58,105.82,190.45,62.93
CGEM,"Cullinan Therapeutics, Inc. - Common Stock",21.36,97.2,-6.9,19.59,16.34,15.05,22.95,5.75
MPC,Marathon Petroleum Corporation Common Stock,421.96,97.1,0.0,343.73,272.5,248.85,421.96,160.76
KRT,Karat Packaging Inc. - Common Stock,50.38,97.1,0.0,44.04,32.96,30.41,50.38,19.72
INSW,"International Seaways, Inc. Common Stock ",110.53,97.1,0.0,91.98,77.34,69.66,110.53,37.13
STIM,"Neuronetics, Inc. - Common Stock",2.97,97.1,-10.0,2.51,1.79,1.76,3.3,1.18
TORO,Toro Corp. - Common stock,6.2,97.0,-8.6,5.67,4.82,4.42,6.78,1.81
PGEN,"Precigen, Inc. - Common Stock",7.87,97.0,0.0,6.43,4.94,4.77,7.87,3.1
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",7.27,96.8,-19.2,6.91,5.0,4.63,9.0,2.69
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",46.94,96.7,-2.9,42.72,36.47,33.82,48.35,13.89
ADPT,Adaptive Biotechnologies Corporation - Common Stock,28.55,96.7,0.0,24.16,18.33,17.99,28.55,12.41
NESR,National Energy Services Reunited Corp - Ordinary Shares,32.49,96.7,-10.5,31.4,26.53,24.2,36.31,10.03
FRO,Frontline Plc Ordinary Shares,54.03,96.7,0.0,42.05,36.98,33.47,54.03,19.11
PARR,"Par Pacific Holdings, Inc.  Common Stock",86.49,96.6,0.0,78.15,63.83,57.58,86.49,33.28
TVTX,"Travere Therapeutics, Inc. - Common Stock",64.74,96.6,-4.1,61.5,47.0,43.61,67.52,23.65
DHX,"DHI Group, Inc. Common Stock",4.99,96.5,0.0,4.2,3.46,3.03,4.99,1.5
CRSR,"Corsair Gaming, Inc. - Common Stock",13.51,96.5,-5.9,11.5,8.56,7.88,14.35,4.58
SOPH,SOPHiA GENETICS SA - Ordinary Shares,8.53,96.5,-4.4,7.19,5.7,5.51,8.92,3.19
URGN,UroGen Pharma Ltd. - Ordinary Shares,43.95,96.4,-12.6,43.62,31.27,28.93,50.29,16.42
CADL,"Candel Therapeutics, Inc. - Common Stock",11.34,96.4,-17.5,11.19,8.3,7.66,13.75,4.42
SGMT,Sagimet Biosciences Inc. - Series A Common Stock,11.17,96.3,0.0,9.19,7.29,6.97,11.17,4.55
CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",245.7,96.2,0.0,206.3,156.29,146.41,245.7,87.56
OPHC,"OptimumBank Holdings, Inc. Common Stock",9.22,96.2,-8.7,8.21,6.37,5.9,10.1,3.91
