Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,2050.39,100.0,-12.2,1544.18,846.21,674.4,2335.0,40.69
AGL,"agilon health, inc. Common Stock",115.15,99.9,-3.4,74.86,36.09,32.85,119.25,7.91
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",26.51,99.9,0.0,19.34,9.87,8.75,26.51,3.14
MXL,"MaxLinear, Inc - Common Stock",108.47,99.9,0.0,80.74,38.89,33.11,108.47,13.05
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",15.45,99.8,0.0,7.23,4.97,4.17,15.45,1.39
RXT,"Rackspace Technology, Inc. - Common Stock",6.57,99.8,-12.7,4.47,2.26,2.05,7.53,0.41
ERAS,"Erasca, Inc. - Common Stock",18.29,99.8,-18.6,13.56,11.21,8.97,22.47,1.27
EVC,Entravision Communications Corporation Common Stock,13.48,99.7,0.0,7.79,4.59,4.01,13.48,1.91
WDC,Western Digital Corporation - Common Stock,651.88,99.7,-12.6,516.63,334.18,283.01,746.23,63.12
MU,"Micron Technology, Inc. - Common Stock",1145.28,99.7,-5.6,815.9,507.93,430.74,1213.56,104.73
QTTB,Q32 Bio Inc. - Common Stock,14.14,99.7,0.0,8.85,5.86,5.01,14.14,1.36
BE,Bloom Energy Corporation Class A Common Stock,275.01,99.6,-20.5,275.0,181.6,161.55,345.85,22.13
ANRO,"Alto Neuroscience, Inc. Common Stock",28.07,99.6,0.0,22.97,19.87,16.99,28.07,2.2
CLYM,"Climb Bio, Inc. - Common Stock",13.36,99.6,0.0,10.83,7.08,5.82,13.36,1.18
ICHR,Ichor Holdings - Ordinary Shares,105.46,99.5,0.0,75.0,48.14,40.82,105.46,14.06
VICR,Vicor Corporation - Common Stock,366.79,99.5,0.0,291.92,195.86,163.98,366.79,43.85
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",130.7,99.4,0.0,90.73,61.04,52.6,130.7,21.63
ORKA,"Oruka Therapeutics, Inc. - Common Stock",92.49,99.4,0.0,67.38,46.66,40.83,92.49,11.08
NUAI,"New Era Energy & Digital, Inc. - Common Stock",6.14,99.4,-23.8,4.92,4.74,4.37,8.06,0.33
FCEL,"FuelCell Energy, Inc. - Common Stock",29.8,99.4,0.0,17.92,11.06,10.37,29.8,3.92
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),968.53,99.3,-11.4,818.61,514.96,445.38,1093.26,140.28
CHRN,ChronoScale Corporation - Common Stock,22.86,99.3,-11.5,16.62,11.2,9.61,25.82,2.98
VPG,"Vishay Precision Group, Inc. Common Stock",142.09,99.3,-2.7,101.4,62.62,55.38,146.03,25.8
NVCT,"Nuvectis Pharma, Inc. - Common Stock",28.53,99.2,0.0,11.73,9.3,8.51,28.53,5.65
ABSI,Absci Corporation - Common Stock,11.35,99.2,0.0,6.08,4.06,3.93,11.35,2.3
ALMS,Alumis Inc. - Common Stock,27.14,99.2,-9.5,23.21,21.43,17.22,29.98,3.0
INTC,Intel Corporation - Common Stock,131.72,99.2,-6.5,109.65,66.61,58.77,140.94,19.31
VATE,INNOVATE Corp. Common Stock,18.32,99.1,-8.7,14.57,8.46,7.59,20.06,3.98
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",350.56,99.1,-1.8,315.36,299.51,253.62,357.13,37.71
BAND,Bandwidth Inc. - Class A Common Stock,60.89,99.1,-16.8,50.41,26.85,24.13,73.19,12.82
