Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,14.61,100.0,-15.1,11.8,4.38,3.51,17.21,0.37
MGRT,Mega Fortune Company Limited - Ordinary Shares,120.43,100.0,-15.3,95.76,74.0,57.14,142.2,3.9
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,8.19,99.9,-24.9,1.52,1.11,1.07,10.91,0.69
MRNA,"Moderna, Inc. - Common Stock",146.69,99.7,-15.9,92.38,65.3,57.74,174.38,22.36
TWST,Twist Bioscience Corporation - Common Stock,134.75,99.6,-12.0,113.71,77.5,67.29,153.1,25.31
CLYM,"Climb Bio, Inc. - Common Stock",14.56,99.6,-18.4,14.22,10.77,9.04,17.84,1.64
TXG,"10x Genomics, Inc. - Common Stock",70.11,99.6,0.0,53.83,34.04,30.2,70.11,11.34
FTH,"Faeth Therapeutics, Inc.  - Common Stock",39.09,99.5,-2.4,31.32,26.73,22.43,40.05,7.89
DELL,Dell Technologies Inc. Class C Common Stock ,534.28,99.4,-5.8,451.54,309.51,263.19,567.29,110.54
ANRO,"Alto Neuroscience, Inc. Common Stock",31.68,99.4,-13.5,30.59,24.92,22.73,36.64,3.6
TJGC,TJGC Group Limited - Class A Ordinary Shares,11.53,99.4,0.0,6.03,4.49,4.12,11.53,1.5
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",9.26,99.4,0.0,6.34,4.62,4.09,9.26,1.81
CDNA,"CareDx, Inc. - Common Stock",52.37,99.3,0.0,42.87,28.07,25.92,52.37,13.53
PLSE,"Pulse Biosciences, Inc - Common Stock",54.21,99.3,-0.9,40.37,28.68,25.07,54.71,12.66
ORKA,"Oruka Therapeutics, Inc. - Common Stock",95.93,99.3,-15.2,95.53,69.36,59.81,113.08,14.9
NVCT,"Nuvectis Pharma, Inc. - Common Stock",23.35,99.2,-18.2,21.06,13.98,12.44,28.53,5.65
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",57.62,99.1,-10.6,49.9,33.79,29.32,64.43,14.35
QMCO,Quantum Corporation - Common Stock,22.83,99.1,-12.6,16.78,10.99,10.1,26.11,4.31
TOP,TOP Financial Group Limited - Class A Ordinary Shares,14.88,99.0,-11.1,12.41,7.43,6.9,16.73,3.11
ETS,Elite Express Holding Inc. - Class A Common Stock,1.58,99.0,0.0,1.01,0.73,0.68,1.58,0.43
RCEL,"Avita Medical, Inc. - Common Stock",10.19,99.0,-9.0,7.25,5.33,4.92,11.2,3.27
SAIH,SAIHEAT Limited - Class A Ordinary Shares,23.2,98.9,-11.5,19.27,12.91,11.82,26.22,5.93
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",33.64,98.9,-15.2,25.69,18.6,17.33,39.66,11.38
CSTE,Caesarstone Ltd. - Ordinary Shares,3.13,98.9,-12.1,2.72,1.93,1.92,3.56,0.62
PAYS,"Paysign, Inc. - Common Stock",12.83,98.8,-9.3,11.15,7.47,6.82,14.14,3.18
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.46,98.8,-13.1,5.39,4.28,3.49,6.28,1.03
RVMD,"Revolution Medicines, Inc. - Common Stock",205.11,98.7,-7.3,198.56,152.73,137.41,221.15,42.51
BDSX,"Biodesix, Inc. - Common Stock",27.4,98.7,-10.5,23.67,17.87,15.47,30.6,5.46
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,14.4,98.6,-4.2,13.53,10.17,9.05,15.03,3.47
OABI,"OmniAb, Inc. - Common Stock",4.48,98.6,-11.1,3.16,2.33,2.22,5.04,1.36
BOLD,"Boundless Bio, Inc. - Common Stock",2.84,98.6,-5.3,2.7,1.84,1.68,3.0,1.05
ECO,Okeanis Eco Tankers Corp. Common Stock,79.72,98.5,0.0,59.28,49.7,45.17,79.72,24.17
OMER,Omeros Corporation - Common Stock,17.46,98.5,-10.0,14.42,12.56,12.39,19.39,4.03
IMMX,"Immix Biopharma, Inc. - Common Stock",12.21,98.5,-15.6,11.26,9.81,8.72,14.47,1.96
CLMT,"Calumet, Inc - Common Stock",56.55,98.5,-0.4,45.72,36.59,32.57,56.8,17.39
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,17.6,98.5,-15.0,17.04,14.89,12.68,20.7,3.01
AMWL,American Well Corporation Class A Common Stock,13.87,98.3,0.0,11.79,8.43,7.47,13.87,3.78
VNCE,Vince Holding Corp. - Common Stock,7.65,98.3,-2.8,6.36,4.73,4.36,7.87,1.99
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.5,98.3,-8.1,9.07,6.85,5.71,10.34,1.3
APPS,"Digital Turbine, Inc. - Common Stock",11.73,98.1,-18.5,10.63,7.09,6.58,14.39,2.82
GLBS,Globus Maritime Limited - Common Stock,3.62,98.1,-6.0,3.3,2.51,2.29,3.85,1.04
RNG,"RingCentral, Inc. Class A Common Stock",72.32,98.0,-5.3,57.87,45.0,40.8,76.36,24.69
UMC,United Microelectronics Corporation (NEW) Common Stock,21.9,98.0,-20.4,20.53,16.42,14.48,27.53,6.64
LITE,Lumentum Holdings Inc. - Common Stock,835.03,98.0,-20.7,828.58,814.59,702.03,1053.09,149.61
XNCR,"Xencor, Inc. - Common Stock",24.53,98.0,-16.3,21.99,15.56,15.36,29.3,8.49
TORO,Toro Corp. - Common stock,6.48,97.9,-4.4,5.59,4.76,4.36,6.78,1.74
PSNL,"Personalis, Inc. - Common Stock",16.29,97.9,-11.4,14.82,10.39,10.08,18.38,5.04
RLYB,Rallybio Corporation - Common Stock,16.51,97.7,-2.9,16.45,12.91,11.05,17.0,3.99
AGEN,Agenus Inc. - Common Stock,7.13,97.6,-14.7,6.66,4.53,4.3,8.36,2.77
DK,"Delek US Holdings, Inc. Common Stock",74.47,97.6,-2.1,65.73,50.33,45.57,76.1,26.26
FET,"Forum Energy Technologies, Inc. Common Stock",80.69,97.5,-6.5,68.98,60.22,54.83,86.31,25.26
LFST,"LifeStance Health Group, Inc. - Common Stock",13.38,97.5,0.0,11.69,8.88,8.4,13.38,4.81
PBF,PBF Energy Inc. Class A Common Stock,70.4,97.5,-10.1,66.73,49.71,44.91,78.3,25.55
EHLD,Euroholdings Ltd. - Common Stock,14.12,97.4,-10.0,9.36,8.2,7.78,15.7,5.89
OKTA,"Okta, Inc. - Class A Common Stock",186.45,97.4,0.0,149.75,109.55,104.19,186.45,62.93
LBRX,LB Pharmaceuticals Inc - Common Stock,44.84,97.3,-9.4,41.92,32.36,29.46,49.48,14.61
INSW,"International Seaways, Inc. Common Stock ",105.84,97.3,0.0,90.35,76.23,68.71,105.84,37.13
STIM,"Neuronetics, Inc. - Common Stock",2.9,97.3,-12.0,2.43,1.76,1.73,3.3,1.18
PXS,Pyxis Tankers Inc. - Common Stock,6.93,97.2,-1.1,5.08,4.55,4.17,7.01,2.62
NAT,Nordic American Tankers Limited Common Stock,7.63,97.2,0.0,6.36,5.52,4.98,7.63,2.76
KRT,Karat Packaging Inc. - Common Stock,49.16,97.2,-1.3,43.07,32.46,29.98,49.8,19.72
NESR,National Energy Services Reunited Corp - Ordinary Shares,32.74,97.1,-9.8,31.13,26.31,23.93,36.31,10.03
CUE,"Cue Biopharma, Inc. - Common Stock",30.55,97.1,-16.9,29.34,21.56,19.12,36.78,5.31
HPE,Hewlett Packard Enterprise Company Common Stock,55.41,97.0,-10.8,51.39,37.87,34.06,62.09,19.72
TVTX,"Travere Therapeutics, Inc. - Common Stock",65.79,97.0,-2.6,61.16,46.33,43.19,67.52,22.77
MAN,ManpowerGroup Common Stock,58.02,96.9,-7.8,54.09,37.62,35.64,62.95,25.16
VLO,Valero Energy Corporation Common Stock,382.95,96.9,-1.9,326.72,266.11,243.31,390.42,153.14
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",107.69,96.9,-7.1,106.45,88.66,77.62,115.96,32.92
DINO,HF Sinclair Corporation Common Stock,106.91,96.8,-1.3,91.7,72.1,66.28,108.31,44.83
DHX,"DHI Group, Inc. Common Stock",4.8,96.8,0.0,4.14,3.41,2.98,4.8,1.5
CGEM,"Cullinan Therapeutics, Inc. - Common Stock",20.4,96.7,-11.1,19.42,16.16,14.91,22.95,5.75
OPHC,"OptimumBank Holdings, Inc. Common Stock",9.05,96.7,-10.4,8.01,6.29,5.82,10.1,3.91
INBX,"Inhibrx Biosciences, Inc. - Common Stock",110.47,96.6,-22.1,98.81,93.09,89.73,141.84,26.53
HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,31.05,96.6,-8.3,27.54,21.91,20.72,33.86,13.32
