Ticker,Price,52W_High,Pct_From_52W_High,Sector
ZGN,14.89,14.89,0.0,Unknown
XHR,21.65,21.65,0.0,Unknown
UVE,43.34,43.34,0.0,Unknown
APGE,134.28,134.29,-0.0,Healthcare
ANSC,11.46,11.46,0.0,Unknown
AMLX,19.49,19.49,0.0,Unknown
UNF,297.46,297.46,0.0,Unknown
UHAL,72.96,72.96,0.0,Industrials
UFI,6.52,6.52,0.0,Consumer Cyclical
TRV,390.35,390.35,0.0,Financial Services
SWK,94.17,94.17,0.0,Industrials
STRW,14.62,14.62,0.0,Unknown
SPG,231.67,231.67,0.0,Real Estate
SOUL,10.39,10.39,0.0,Unknown
SON,58.68,58.68,0.0,Consumer Cyclical
SNDA,42.82,42.82,0.0,Unknown
SMBK,51.29,51.29,0.0,Financial Services
SLF,82.93,82.93,0.0,Unknown
SJM,121.05,121.05,0.0,Unknown
SIF,26.15,26.16,-0.0,Unknown
SAH,102.98,102.98,0.0,Unknown
BOTJ,27.01,27.01,0.0,Financial Services
BMRC,30.3,30.3,0.0,Unknown
BJRI,68.85,68.85,0.0,Unknown
BFST,31.47,31.47,0.0,Financial Services
RTX,218.42,218.42,0.0,Industrials
RNG,53.7,53.7,0.0,Unknown
RLI,64.05,64.05,0.0,Unknown
PRU,121.89,121.89,0.0,Financial Services
PRI,314.71,314.71,0.0,Financial Services
PM,195.66,195.66,0.0,Unknown
PII,74.7,74.7,0.0,Consumer Cyclical
PACS,47.08,47.08,0.0,Healthcare
OPHC,6.67,6.67,0.0,Unknown
OBK,53.89,53.89,0.0,Financial Services
CASS,54.79,54.79,0.0,Unknown
CAPN,11.1,11.1,0.0,Financial Services
CAKE,87.03,87.07,-0.0,Unknown
BWFG,64.37,64.37,0.0,Unknown
BVS,12.45,12.45,0.0,Unknown
MUFG,23.1,23.1,0.0,Unknown
MTG,30.0,30.0,0.0,Unknown
MMM,178.23,178.23,0.0,Unknown
MFC,44.06,44.06,0.0,Financial Services
MET,95.19,95.19,0.0,Financial Services
MAN,53.67,53.67,0.0,Unknown
MAC,26.13,26.13,0.0,Real Estate
LTH,43.76,43.76,0.0,Unknown
LH,301.17,301.17,0.0,Unknown
LEVI,25.53,25.53,0.0,Consumer Cyclical
L,118.54,118.54,0.0,Financial Services
KIM,26.38,26.38,0.0,Real Estate
CFBK,34.01,34.01,0.0,Unknown
CCBG,52.07,52.07,0.0,Unknown
KFY,81.17,81.17,0.0,Industrials
JPM,356.2,356.2,0.0,Financial Services
ING,33.49,33.49,0.0,Unknown
IMAX,45.11,45.11,0.0,Unknown
HSBH,115.19,115.19,0.0,Unknown
HSBC,103.97,103.97,0.0,Financial Services
