Ticker,Price,52W_High,Pct_From_52W_High,Sector
ACMR,109.87,109.87,0.0,Unknown
XHR,20.02,20.02,0.0,Unknown
WYY,13.56,13.56,0.0,Unknown
WTS,343.89,343.89,0.0,Unknown
ABSI,7.41,7.41,0.0,Unknown
NMP,10.28,10.28,0.0,Unknown
NODK,15.91,15.91,0.0,Unknown
NUVL,123.43,123.45,-0.0,Unknown
NVCT,13.82,13.82,0.0,Unknown
NWPX,139.19,139.19,0.0,Unknown
MU,1133.99,1133.99,0.0,Unknown
MYFW,30.55,30.55,0.0,Unknown
NBIS,286.69,286.69,0.0,Unknown
OBT,37.23,37.23,0.0,Unknown
OYSE,10.28,10.28,0.0,Unknown
SEI,82.88,82.88,0.0,Unknown
SIF,22.65,22.65,0.0,Unknown
SILA,30.3,30.31,-0.0,Unknown
SLF,78.95,78.95,0.0,Unknown
SN,140.84,140.84,0.0,Unknown
SNX,284.56,284.65,-0.0,Unknown
SOUL,10.35,10.35,-0.0,Unknown
SPHR,157.33,157.33,0.0,Unknown
SPXC,242.97,243.04,-0.0,Unknown
STRW,13.34,13.34,0.0,Unknown
SXI,315.17,315.17,0.0,Unknown
TD,119.29,119.29,0.0,Unknown
AVR,9.78,9.78,0.0,Unknown
AXGN,44.84,44.84,0.0,Unknown
BBGI,23.77,23.77,0.0,Unknown
TKR,142.36,142.36,0.0,Unknown
PRM,37.78,37.78,0.0,Unknown
PRSU,50.94,50.94,0.0,Unknown
RBC,639.18,639.18,0.0,Unknown
RFL,2.73,2.73,0.0,Unknown
RL,413.01,413.01,0.0,Unknown
RMT,14.22,14.22,0.0,Unknown
ROG,162.68,162.68,0.0,Unknown
ROK,473.79,473.79,0.0,Unknown
BJRI,54.55,54.55,0.0,Unknown
BKHA,12.14,12.14,0.0,Unknown
BLBD,73.99,73.99,0.0,Unknown
RY,201.56,201.56,0.0,Unknown
SAN,13.5,13.5,0.0,Unknown
OPHC,5.85,5.85,0.0,Unknown
BPRN,38.35,38.35,0.0,Unknown
BTSG,66.25,66.25,0.0,Unknown
BVFL,20.34,20.35,-0.0,Unknown
BWEN,5.03,5.03,0.0,Unknown
BWFG,56.18,56.18,0.0,Unknown
CACC,579.73,579.73,0.0,Unknown
CAKE,77.19,77.19,0.0,Unknown
CARE,30.96,30.96,0.0,Unknown
CASS,49.52,49.52,0.0,Unknown
PK,14.72,14.72,0.0,Unknown
PRLB,81.06,81.06,0.0,Unknown
MLR,49.77,49.77,0.0,Unknown
MSM,118.51,118.51,0.0,Unknown
MUFG,21.08,21.08,0.0,Unknown
MYE,27.41,27.41,0.0,Unknown
NHC,201.53,201.53,0.0,Unknown
NPO,379.65,379.65,0.0,Unknown
NVRI,22.01,22.01,0.0,Unknown
NVT,177.02,177.02,0.0,Unknown
CCBG,47.48,47.48,0.0,Unknown
CDNA,26.18,26.18,0.0,Unknown
CDRO,10.2,10.2,0.0,Unknown
CECO,98.4,98.4,0.0,Unknown
