Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,1980.1,100.0,0.0,1293.35,723.9,573.06,1980.1,40.69
STAK,STAK Inc. - Class A Ordinary Shares,7.72,99.9,-4.9,1.86,0.98,0.94,8.12,0.29
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",13.25,99.9,-6.1,9.72,6.26,5.19,14.11,1.24
AGL,"agilon health, inc. Common Stock",112.91,99.8,-2.8,56.49,29.64,28.79,116.16,7.91
AAOI,"Applied Optoelectronics, Inc. - Common Stock",169.05,99.8,-24.2,165.24,88.8,73.92,223.1,15.47
MXL,"MaxLinear, Inc - Common Stock",84.46,99.8,-17.4,66.5,33.74,29.34,102.27,11.67
MU,"Micron Technology, Inc. - Common Stock",981.61,99.7,-9.1,677.65,449.97,381.57,1079.57,104.73
AEHR,Aehr Test Systems - Common Stock,108.47,99.7,-7.0,89.7,48.85,43.49,116.58,11.15
QTTB,Q32 Bio Inc. - Common Stock,12.64,99.6,-9.7,7.48,5.17,4.47,14.0,1.36
CLYM,"Climb Bio, Inc. - Common Stock",11.44,99.6,-6.4,9.98,6.4,5.33,12.22,1.18
WDC,Western Digital Corporation - Common Stock,562.93,99.6,-5.2,449.02,299.94,253.61,593.96,55.55
BE,Bloom Energy Corporation Class A Common Stock,260.22,99.6,-15.5,249.0,169.61,149.28,307.88,21.34
LITE,Lumentum Holdings Inc. - Common Stock,921.56,99.6,-12.5,900.74,607.96,497.33,1053.09,82.46
HYLN,Hyliion Holdings Corp. Class A Common Stock,7.4,99.5,-2.9,3.76,2.56,2.43,7.62,1.32
BAND,Bandwidth Inc. - Class A Common Stock,65.34,99.5,-10.7,43.36,24.25,22.23,73.19,12.82
INTC,Intel Corporation - Common Stock,124.57,99.4,-3.8,95.69,60.39,53.5,129.44,19.31
VPG,"Vishay Precision Group, Inc. Common Stock",139.52,99.4,-1.5,83.8,55.63,49.98,141.7,25.68
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),931.04,99.4,-1.0,714.01,465.31,403.59,940.69,124.47
OCC,Optical Cable Corporation - Common Stock,22.91,99.4,-14.9,12.54,8.49,8.41,26.92,2.62
VSH,"Vishay Intertechnology, Inc. Common Stock",59.38,99.3,-7.2,37.26,23.49,21.53,63.97,11.67
VICR,Vicor Corporation - Common Stock,303.77,99.3,-12.2,260.86,179.47,149.79,345.84,43.65
MAAS,Maase Inc. - Class A Ordinary Shares,14.86,99.3,0.0,9.61,6.66,5.87,14.86,2.53
ICHR,Ichor Holdings - Ordinary Shares,86.8,99.3,0.0,67.47,42.88,36.96,86.8,14.06
DOCN,"DigitalOcean Holdings, Inc. Common Stock",170.44,99.3,-5.6,130.55,81.63,70.57,180.5,25.74
EVC,Entravision Communications Corporation Common Stock,9.66,99.2,-3.2,6.34,4.09,3.61,9.98,1.92
TNGX,"Tango Therapeutics, Inc. - Common Stock",30.94,99.2,-2.0,23.5,15.91,13.85,31.56,4.69
VATE,INNOVATE Corp. Common Stock,16.72,99.2,-12.5,12.65,7.59,6.94,19.1,3.98
HUT,Hut 8 Corp. - Common Stock,118.86,99.1,-10.6,92.93,64.03,57.9,133.02,15.89
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",17.77,99.1,-24.5,16.48,8.6,7.82,23.54,3.14
VELO,"Velo3D, Inc. - Common stock",25.5,99.1,-16.7,16.56,13.19,10.98,30.61,2.97
MRVL,"Marvell Technology, Inc. - Common Stock",279.7,99.1,-11.6,182.99,117.96,108.45,316.43,62.19
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",108.9,99.0,0.0,81.62,54.89,47.97,108.9,19.87
AIP,"Arteris, Inc.  - Common Stock",41.0,99.0,0.0,29.71,20.36,18.12,41.0,7.94
VIAV,Viavi Solutions Inc. - Common Stock,53.46,98.9,-3.4,47.79,31.39,26.79,55.33,9.18
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",7.83,98.9,-15.9,6.26,4.43,3.78,9.31,1.39
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,262.92,98.9,-8.9,232.97,161.36,138.89,288.53,38.09
ALMS,Alumis Inc. - Common Stock,24.15,98.9,-19.4,22.95,20.16,16.23,29.98,2.8
CHRN,ChronoScale Corporation - Common Stock,18.36,98.8,-21.4,14.03,10.03,8.69,23.36,2.82
TTMI,"TTM Technologies, Inc. - Common Stock",194.05,98.8,-1.5,153.15,107.88,94.71,196.95,35.38
SYRE,"Spyre Therapeutics, Inc. - Common Stock",80.79,98.7,0.0,69.87,46.42,39.51,80.79,14.68
QUIK,QuickLogic Corporation - Common Stock,21.81,98.7,-8.1,17.0,10.64,9.54,23.74,4.89
PENG,"Penguin Solutions, Inc. - Common Stock",64.13,98.6,-10.2,41.57,26.83,26.24,71.41,16.24
ORKA,"Oruka Therapeutics, Inc. - Common Stock",69.89,98.6,-8.5,63.7,43.18,37.6,76.39,10.9
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,19.73,98.6,-4.7,16.23,9.92,8.6,20.7,3.01
AMD,"Advanced Micro Devices, Inc. - Common Stock",511.57,98.5,-5.7,386.78,273.03,253.93,542.52,116.16
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",280.49,98.5,-8.5,215.56,144.2,130.82,306.57,65.75
ATEX,Anterix Inc. - Common Stock,82.5,98.5,0.0,53.54,36.26,32.53,82.5,17.99
ELA,Envela Corporation Common Stock,27.3,98.5,-0.8,21.3,15.83,13.85,27.51,5.42
