Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,13.93,100.0,-9.5,4.53,2.02,1.75,15.39,0.37
BANL,CBL International Limited - Class B Ordinary Shares,4.14,99.8,-19.9,1.78,0.91,0.8,5.16,0.29
OPAD,Offerpad Solutions Inc. Class A Common Stock,4.75,99.7,-23.8,4.49,2.08,2.02,6.23,0.58
ERAS,"Erasca, Inc. - Common Stock",18.31,99.7,-18.5,16.89,14.29,11.46,22.47,1.43
MAAS,Maase Inc. - Class A Ordinary Shares,20.89,99.6,-1.6,16.03,10.09,8.61,21.24,2.86
CLYM,"Climb Bio, Inc. - Common Stock",13.85,99.6,-1.1,12.42,9.08,7.46,14.0,1.61
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.87,99.6,-0.1,39.62,31.88,28.66,76.98,10.3
BFLY,"Butterfly Network, Inc. Class A Common Stock",9.37,99.5,-3.4,7.12,5.15,4.58,9.7,1.36
TXG,"10x Genomics, Inc. - Common Stock",58.48,99.5,-0.2,40.15,27.57,24.71,58.57,11.34
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.87,99.5,-3.5,4.85,3.57,2.97,6.08,1.03
AEHR,Aehr Test Systems - Common Stock,117.18,99.4,0.0,92.13,66.7,55.79,117.18,17.38
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",30.36,99.4,-11.1,26.63,25.93,24.46,34.14,2.58
ORKA,"Oruka Therapeutics, Inc. - Common Stock",104.68,99.4,-0.4,83.63,59.06,51.55,105.14,13.05
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",22.29,99.3,-15.9,22.26,13.32,11.27,26.51,3.14
SYRE,"Spyre Therapeutics, Inc. - Common Stock",102.74,99.3,-2.5,91.83,64.15,55.2,105.33,14.82
STTK,"Shattuck Labs, Inc. - Common Stock",7.18,99.3,-9.3,6.24,5.82,5.0,7.92,0.74
YARW,"Yarrow Bioscience, Inc. - Common Stock",42.94,99.2,0.0,23.57,19.33,17.44,42.94,8.1
TWST,Twist Bioscience Corporation - Common Stock,123.12,99.2,-1.4,90.51,63.47,55.43,124.88,24.16
ATEX,Anterix Inc. - Common Stock,92.94,99.2,-14.1,90.2,56.12,47.26,108.21,17.99
ANRO,"Alto Neuroscience, Inc. Common Stock",28.78,99.2,0.0,25.06,22.14,20.26,28.78,3.06
BLZE,"Backblaze, Inc. - Common Stock",18.71,99.1,-5.5,12.97,7.47,7.09,19.79,3.31
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.96,99.1,0.0,5.31,3.84,3.44,7.96,1.47
RLAY,"Relay Therapeutics, Inc. - Common Stock",19.99,99.0,-3.7,17.82,13.25,11.81,20.75,3.25
PIII,P3 Health Partners Inc. - Class A Common Stock,12.37,99.0,-24.9,11.04,6.13,6.1,16.47,1.52
PRLD,Prelude Therapeutics Incorporated - Common Stock,5.32,99.0,-3.6,4.41,3.71,3.24,5.52,0.83
APPS,"Digital Turbine, Inc. - Common Stock",13.04,98.9,-9.4,10.09,6.14,5.94,14.39,2.82
CDNA,"CareDx, Inc. - Common Stock",47.23,98.8,-1.3,31.79,23.59,22.07,47.85,11.57
RVMD,"Revolution Medicines, Inc. - Common Stock",205.55,98.8,-0.7,177.87,136.99,120.58,206.97,34.7
LITE,Lumentum Holdings Inc. - Common Stock,820.59,98.7,-22.1,816.34,735.49,624.62,1053.09,114.62
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.1,98.7,-12.0,8.44,5.82,4.99,10.34,1.3
DELL,Dell Technologies Inc. Class C Common Stock ,440.97,98.7,-5.6,418.72,253.49,224.09,467.27,110.54
FTH,"Faeth Therapeutics, Inc.  - Common Stock",30.0,98.6,-17.0,23.75,22.98,19.5,36.16,7.49
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",108.49,98.6,-3.7,95.58,79.05,69.24,112.64,18.89
SAIH,SAIHEAT Limited - Class A Ordinary Shares,22.58,98.6,0.0,13.95,10.61,10.01,22.58,5.65
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",11.78,98.5,-12.0,9.43,7.68,6.74,13.39,2.28
MBX,"MBX Biosciences, Inc. - Common Stock",66.01,98.5,-6.6,52.83,39.95,36.81,70.7,9.74
FSLY,"Fastly, Inc. - Class A Common Stock",28.78,98.5,-14.1,20.05,19.65,17.32,33.5,6.74
LQDA,Liquidia Corporation - Common Stock,88.05,98.5,-3.3,77.04,52.87,47.23,91.03,21.2
