Ticker,Price,52W_High,Pct_From_52W_High,Sector
AEHR,134.06,134.06,0.0,Technology
ALDF,10.78,10.78,0.0,Unknown
AACB,10.59,10.59,0.0,Financial Services
ARMK,62.39,62.39,0.0,Industrials
ASB,32.33,32.33,0.0,Financial Services
ATKR,93.8,93.83,-0.0,Industrials
AVNT,46.34,46.34,0.0,Basic Materials
BBVA,28.7,28.7,0.0,Financial Services
BDL,48.5,48.5,0.0,Unknown
BFRI,1.3,1.3,0.0,Healthcare
ARTNA,35.78,35.78,0.0,Unknown
ATAI,7.26,7.26,0.0,Unknown
ATRC,44.3,44.3,0.0,Unknown
ATRO,93.45,93.45,0.0,Unknown
AUDC,10.37,10.37,0.0,Technology
AVAH,12.32,12.32,0.0,Unknown
BFH,113.4,113.4,0.0,Unknown
ACA,145.4,145.4,0.0,Unknown
AIT,361.95,361.95,0.0,Unknown
BMO,185.81,185.81,0.0,Unknown
BNS,91.54,91.54,0.0,Unknown
BNY,163.24,163.24,0.0,Financial Services
BWFG,68.13,68.13,0.0,Unknown
BYFC,11.91,11.91,0.0,Financial Services
TMP,101.21,101.21,0.0,Financial Services
UMAC,34.06,34.06,0.0,Unknown
BANR,74.01,74.01,0.0,Financial Services
BATRK,53.58,53.58,0.0,Communication Services
WTG,10.48,10.48,0.0,Unknown
XNCR,23.34,23.34,0.0,Unknown
VCTR,118.24,118.24,0.0,Financial Services
VOD,16.42,16.42,0.0,Unknown
WASH,40.19,40.19,0.0,Financial Services
WSBC,42.69,42.7,-0.0,Financial Services
CBAN,22.27,22.27,0.0,Financial Services
CFG,74.73,74.73,0.0,Financial Services
CFR,170.08,170.08,0.0,Financial Services
CHMI,2.92,2.92,0.0,Real Estate
CM,123.74,123.74,0.0,Financial Services
CMBT,17.24,17.24,0.0,Unknown
CAPN,11.1,11.1,0.0,Financial Services
CATY,64.93,64.93,0.0,Financial Services
CCAQ,10.52,10.52,0.0,Financial Services
BOKF,146.07,146.07,0.0,Unknown
BPOP,177.87,177.87,0.0,Financial Services
BPRN,43.47,43.47,0.0,Unknown
BSIN,1.43,1.43,0.0,Unknown
UMBF,152.04,152.04,0.0,Financial Services
UNTY,61.82,61.82,0.0,Financial Services
USIO,2.76,2.76,0.0,Technology
UYSC,10.85,10.85,0.0,Unknown
CON,35.43,35.43,0.0,Unknown
COPL,10.5,10.5,0.0,Financial Services
TECH,72.4,72.4,0.0,Unknown
CEPO,10.68,10.68,0.0,Financial Services
CGEM,20.34,20.34,0.0,Unknown
CHAR,10.93,10.93,0.0,Financial Services
CHMG,83.92,83.92,0.0,Financial Services
SXT,133.47,133.47,0.0,Basic Materials
TCBX,46.13,46.13,0.0,Unknown
