Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,15.39,100.0,0.0,2.68,1.41,1.3,15.39,0.37
PRPL,"Purple Innovation, Inc. - Common Stock",8.1,99.9,-1.5,1.67,0.99,0.94,8.22,0.29
BANL,CBL International Limited - Class B Ordinary Shares,4.54,99.8,-12.1,1.26,0.74,0.68,5.16,0.29
ERAS,"Erasca, Inc. - Common Stock",18.15,99.7,-19.2,15.99,13.6,10.91,22.47,1.39
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.6,99.7,-0.5,31.82,29.51,26.41,76.98,9.61
EVC,Entravision Communications Corporation Common Stock,11.22,99.6,-16.8,10.51,5.91,5.07,13.48,1.91
ATEX,Anterix Inc. - Common Stock,93.02,99.4,-14.0,85.29,52.57,44.54,108.21,17.99
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",28.99,99.4,-15.1,25.95,25.75,23.76,34.14,2.58
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.35,99.4,-2.0,4.68,3.35,2.8,5.46,1.03
ALMS,Alumis Inc. - Common Stock,28.25,99.4,-6.8,24.97,24.26,19.97,30.3,3.95
STTK,"Shattuck Labs, Inc. - Common Stock",7.07,99.4,-10.3,6.06,5.64,4.81,7.88,0.73
SIF,"SIFCO Industries, Inc. Common Stock",25.78,99.3,-3.7,22.39,15.4,13.23,26.76,4.49
MAAS,Maase Inc. - Class A Ordinary Shares,17.79,99.3,-16.2,14.91,9.43,8.04,21.24,2.86
ORKA,"Oruka Therapeutics, Inc. - Common Stock",96.51,99.3,-1.4,77.96,55.81,49.02,97.86,13.05
ANRO,"Alto Neuroscience, Inc. Common Stock",27.07,99.2,-5.4,24.01,21.66,19.55,28.63,3.05
SYRE,"Spyre Therapeutics, Inc. - Common Stock",98.33,99.2,-4.3,87.66,60.84,52.38,102.7,14.82
MBX,"MBX Biosciences, Inc. - Common Stock",65.93,99.1,-0.8,47.88,38.26,34.95,66.46,9.74
