Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,2184.75,100.0,0.0,1399.86,772.27,613.26,2184.75,40.69
NUAI,"New Era Energy & Digital, Inc. - Common Stock",6.25,99.9,-22.5,4.74,4.67,4.2,8.06,0.33
BE,Bloom Energy Corporation Class A Common Stock,328.91,99.8,0.0,261.32,173.82,154.08,328.91,21.5
MXL,"MaxLinear, Inc - Common Stock",88.76,99.8,-13.2,71.92,35.64,30.74,102.27,13.05
WDC,Western Digital Corporation - Common Stock,746.23,99.8,0.0,479.89,314.1,265.96,746.23,59.03
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",12.11,99.8,-14.2,10.0,6.53,5.4,14.11,1.25
MU,"Micron Technology, Inc. - Common Stock",1133.99,99.7,0.0,732.8,472.07,400.62,1133.99,104.73
AGL,"agilon health, inc. Common Stock",104.67,99.7,-9.9,62.3,31.51,29.97,116.16,7.91
AEHR,Aehr Test Systems - Common Stock,115.3,99.7,-1.1,94.47,51.21,45.23,116.58,11.15
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",23.26,99.7,-1.2,17.51,8.91,8.05,23.54,3.14
HYLN,Hyliion Holdings Corp. Class A Common Stock,8.1,99.6,0.0,4.23,2.7,2.55,8.1,1.32
RXT,"Rackspace Technology, Inc. - Common Stock",7.22,99.6,-4.1,3.81,2.04,1.89,7.53,0.41
MAAS,Maase Inc. - Class A Ordinary Shares,17.94,99.5,0.0,10.24,6.91,6.06,17.94,2.53
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),1070.23,99.5,0.0,760.78,485.65,421.16,1070.23,129.29
QTTB,Q32 Bio Inc. - Common Stock,11.9,99.4,-15.0,8.02,5.45,4.69,14.0,1.36
VELO,"Velo3D, Inc. - Common stock",29.86,99.4,-2.5,17.79,13.75,11.41,30.61,2.97
INTC,Intel Corporation - Common Stock,133.99,99.4,0.0,101.43,62.71,55.51,133.99,19.31
VATE,INNOVATE Corp. Common Stock,18.91,99.4,-1.0,13.24,7.83,7.12,19.1,3.98
ICHR,Ichor Holdings - Ordinary Shares,98.61,99.3,0.0,70.79,44.9,38.44,98.61,14.06
VICR,Vicor Corporation - Common Stock,331.37,99.3,-4.2,273.82,185.73,155.26,345.84,43.83
CLYM,"Climb Bio, Inc. - Common Stock",11.45,99.3,-6.3,10.33,6.65,5.51,12.22,1.18
VSH,"Vishay Intertechnology, Inc. Common Stock",64.9,99.3,0.0,40.65,24.73,22.44,64.9,11.65
VPG,"Vishay Precision Group, Inc. Common Stock",141.34,99.2,-3.2,91.25,58.46,52.2,146.03,25.8
TRT,Trio-Tech International Common Stock,15.83,99.2,-21.0,11.77,7.61,6.51,20.05,2.57
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",121.28,99.1,0.0,85.57,57.23,49.76,121.28,19.93
HUT,Hut 8 Corp. - Common Stock,124.44,99.1,-6.5,98.39,66.07,59.79,133.02,15.89
OCC,Optical Cable Corporation - Common Stock,22.4,99.1,-16.8,13.49,8.85,8.71,26.92,2.7
MRVL,"Marvell Technology, Inc. - Common Stock",310.58,99.1,-1.8,197.94,123.44,113.0,316.43,62.19
DOCN,"DigitalOcean Holdings, Inc. Common Stock",173.27,99.1,-4.4,137.62,85.02,73.45,181.29,25.74
AIP,"Arteris, Inc.  - Common Stock",44.11,99.0,0.0,31.67,21.1,18.78,44.11,8.28
CHRN,ChronoScale Corporation - Common Stock,20.61,99.0,-11.8,14.65,10.32,8.93,23.36,2.82
TTMI,"TTM Technologies, Inc. - Common Stock",216.44,98.9,0.0,161.7,111.57,97.93,216.44,36.69
EVC,Entravision Communications Corporation Common Stock,9.4,98.9,-5.3,6.68,4.19,3.7,9.93,1.91
SYRE,"Spyre Therapeutics, Inc. - Common Stock",87.49,98.9,0.0,72.0,47.67,40.53,87.49,14.68
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,286.74,98.8,-0.6,239.5,166.31,143.24,288.53,39.48
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",321.66,98.8,0.0,229.95,149.64,135.17,321.66,68.7
NBIS,Nebius Group N.V. - Class A Ordinary Shares,286.69,98.7,0.0,197.19,130.54,125.05,286.69,44.3
FCEL,"FuelCell Energy, Inc. - Common Stock",24.04,98.7,-8.9,15.94,10.4,9.8,26.38,3.92
PENG,"Penguin Solutions, Inc. - Common Stock",67.15,98.7,-6.0,44.92,27.92,27.01,71.41,16.24
WATT,Energous Corporation - Common Stock,26.96,98.7,-23.7,25.86,14.47,12.84,35.33,3.76
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",8.05,98.6,-13.5,6.52,4.59,3.9,9.31,1.39
ALMS,Alumis Inc. - Common Stock,23.05,98.6,-23.1,22.96,20.52,16.5,29.98,2.8
BRUN,Boost Run Inc. - Class A Common Stock,36.7,98.6,-6.4,23.66,15.57,14.7,39.2,10.19
TE,T1 Energy Inc. Common Stock,9.35,98.5,-22.3,7.14,6.63,5.73,12.04,1.16
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.9,98.5,0.0,4.87,4.03,3.54,8.9,1.33
CIFR,Cipher Digital Inc. - Common Stock,29.18,98.4,0.0,21.14,17.71,17.21,29.18,3.53
ORKA,"Oruka Therapeutics, Inc. - Common Stock",70.88,98.4,-7.2,64.44,44.0,38.41,76.39,10.9
EQ,"Equillium, Inc. - Common Stock",2.99,98.3,-5.7,2.33,1.76,1.69,3.17,0.29
ARMH,Arm Holdings PLC ADRhedged,177.82,98.3,0.0,108.28,71.54,70.03,177.82,43.48
ALOT,"AstroNova, Inc. - Common Stock",28.35,98.3,0.0,14.55,10.69,10.51,28.35,7.01
WULF,TeraWulf Inc. - Common Stock,28.98,98.3,0.0,23.2,17.26,16.07,28.98,3.57
TNGX,"Tango Therapeutics, Inc. - Common Stock",27.97,98.2,-15.0,24.37,16.53,14.34,32.9,4.8
NVTS,Navitas Semiconductor Corporation - Common Stock,24.02,98.2,-24.4,20.09,12.58,11.76,31.79,5.54
MOVE,"Corvex, Inc. - Common Stock",21.07,98.2,-13.9,17.64,11.48,9.88,24.46,3.51
VNCE,Vince Holding Corp. - Common Stock,7.12,98.1,0.0,4.35,3.37,3.22,7.12,1.26
