Ticker,Price,52W_High,Pct_From_52W_High,Sector
ACHC,31.25,31.25,0.0,Unknown
WLY,51.01,51.01,0.0,Unknown
WLYB,50.43,50.43,0.0,Unknown
WST,365.0,365.0,0.0,Healthcare
ATEN,38.0,38.0,0.0,Unknown
AUB,43.19,43.19,0.0,Financial Services
AVBC,21.49,21.49,0.0,Unknown
AWR,83.34,83.34,0.0,Utilities
AXS,109.07,109.07,0.0,Financial Services
BAC,58.36,58.36,0.0,Financial Services
BB,12.81,12.81,0.0,Unknown
AIZ,274.14,274.14,0.0,Financial Services
ALL,243.12,243.12,0.0,Financial Services
AMTB,26.16,26.16,0.0,Financial Services
ASTH,49.81,49.81,0.0,Healthcare
ATEX,108.21,108.21,0.0,Unknown
AVBH,33.51,33.51,0.0,Financial Services
BACC,10.83,10.83,0.0,Financial Services
ALGT,119.16,119.16,0.0,Industrials
ALHC,24.01,24.01,0.0,Healthcare
ALRS,31.56,31.56,0.0,Financial Services
AMAL,47.04,47.04,0.0,Financial Services
BCAL,21.17,21.17,0.0,Financial Services
BCML,33.84,33.84,0.0,Financial Services
BDSX,24.5,24.5,0.0,Unknown
BFC,152.99,152.99,0.0,Unknown
BFST,31.42,31.42,0.0,Financial Services
TRV,334.62,334.62,0.0,Financial Services
UCB,36.05,36.05,0.0,Unknown
UDR,40.62,40.62,0.0,Unknown
UHT,44.98,44.98,0.0,Unknown
AROW,42.07,42.07,0.0,Financial Services
APD,306.4,306.4,0.0,Unknown
BEN,34.06,34.06,0.0,Financial Services
BMO,177.57,177.57,0.0,Unknown
BNS,87.35,87.35,0.0,Unknown
AAT,25.22,25.22,0.0,Real Estate
BLZE,16.36,16.36,0.0,Unknown
BMRC,28.94,28.94,0.0,Unknown
BOF,5.09,5.09,0.0,Consumer Defensive
BOKF,141.24,141.24,0.0,Unknown
BOTJ,25.92,25.92,0.0,Financial Services
BPOP,168.5,168.5,0.0,Financial Services
STRW,13.78,13.78,0.0,Unknown
TD,122.25,122.25,0.0,Unknown
TDAY,8.86,8.86,0.0,Communication Services
TFIN,79.31,79.31,0.0,Financial Services
TMP,95.92,95.92,0.0,Financial Services
BATRA,56.97,56.97,0.0,Communication Services
ABCB,91.65,91.65,0.0,Financial Services
ABX,11.68,11.68,0.0,Unknown
ACCO,4.35,4.35,0.0,Industrials
AGM,203.11,203.11,0.0,Unknown
AHR,53.65,53.65,0.0,Real Estate
WSBF,20.89,20.89,0.0,Financial Services
WSFS,78.47,78.47,0.0,Financial Services
WTBA,27.41,27.41,0.0,Financial Services
WTFC,162.79,162.79,0.0,Financial Services
WTG,10.46,10.46,0.0,Unknown
BSET,18.79,18.79,0.0,Unknown
BSRR,41.68,41.68,0.0,Financial Services
BSVN,50.12,50.12,0.0,Unknown
BTSG,69.85,69.85,0.0,Unknown
BUSE,30.17,30.17,0.0,Financial Services
BWB,21.68,21.68,0.0,Financial Services
BWFG,60.24,60.24,0.0,Unknown
CAC,55.79,55.79,0.0,Financial Services
CACC,655.72,655.72,0.0,Unknown
CAPN,11.06,11.06,0.0,Financial Services
BHRB,72.76,72.76,0.0,Financial Services
CCBG,50.27,50.27,0.0,Unknown
CCIX,10.9,10.9,0.0,Financial Services
CCNE,34.32,34.32,0.0,Financial Services
CCSI,38.76,38.76,0.0,Technology
SIF,24.51,24.51,0.0,Unknown
SMBK,48.16,48.16,0.0,Financial Services
SNA,403.28,403.28,0.0,Industrials
SNDA,41.73,41.73,0.0,Unknown
SOUL,10.36,10.36,0.0,Unknown
BPRN,38.93,38.93,0.0,Unknown
XMAX,9.15,9.15,0.0,Consumer Cyclical
XOMA,42.62,42.62,0.0,Healthcare
ZION,70.7,70.7,0.0,Financial Services
VLY,14.8,14.8,0.0,Financial Services
VNME,10.22,10.22,0.0,Financial Services
VSEC,228.75,228.75,0.0,Industrials
WABC,60.08,60.08,0.0,Financial Services
WAFD,39.04,39.04,0.0,Financial Services
WEYS,39.89,39.89,0.0,Unknown
CFFN,8.62,8.62,0.0,Financial Services
CHCO,135.26,135.26,0.0,Financial Services
CHMG,76.28,76.28,0.0,Financial Services
CINF,187.21,187.21,0.0,Financial Services
CIVB,29.0,29.0,0.0,Financial Services
CLBK,21.27,21.27,0.0,Financial Services
CARE,34.59,34.59,0.0,Unknown
CASS,52.38,52.38,0.0,Unknown
CATY,63.28,63.28,0.0,Financial Services
CBFV,38.31,38.31,0.0,Financial Services
CBNK,36.15,36.15,0.0,Financial Services
COFS,34.41,34.41,0.0,Financial Services
COLB,32.51,32.51,0.0,Financial Services
CPIX,7.13,7.13,0.0,Unknown
CRAQ,10.3,10.3,0.0,Unknown
RNST,43.66,43.66,0.0,Financial Services
RVT,18.51,18.51,0.0,Financial Services
RY,208.31,208.31,0.0,Unknown
SAN,13.81,13.81,0.0,Unknown
SBSI,35.61,35.61,0.0,Financial Services
SFBS,88.84,88.84,0.0,Unknown
SGHC,13.97,13.97,-0.0,Consumer Cyclical
WNEB,14.67,14.67,0.0,Financial Services
WSBC,39.95,39.95,0.0,Financial Services
BOC,14.86,14.86,0.0,Unknown
BOH,82.98,82.98,0.0,Financial Services
BY,38.33,38.33,0.0,Financial Services
CB,351.73,351.73,0.0,Unknown
CBL,55.28,55.28,0.0,Real Estate
CBNA,43.98,43.98,0.0,Unknown
CBU,68.45,68.45,0.0,Financial Services
UFPT,268.67,268.67,0.0,Unknown
UMBF,145.65,145.65,0.0,Financial Services
URGN,37.94,37.94,0.0,Unknown
RMT,14.68,14.68,0.0,Unknown
CRWS,2.97,2.97,0.0,Unknown
CSWC,24.04,24.04,0.0,Financial Services
CSX,48.33,48.33,0.0,Industrials
CTBI,74.07,74.07,0.0,Financial Services
CVBF,23.11,23.11,0.0,Financial Services
CWBC,27.46,27.46,0.0,Financial Services
CZFS,74.13,74.13,0.0,Financial Services
CZNC,24.04,24.04,0.0,Unknown
CNOB,33.46,33.46,0.0,Financial Services
DNLI,25.98,25.98,0.0,Healthcare
DRTS,12.64,12.64,0.0,Unknown
DWSN,5.99,5.99,0.0,Unknown
EA,205.45,205.45,0.0,Communication Services
EBC,22.63,22.63,0.0,Financial Services
QUAD,8.56,8.56,0.0,Unknown
RF,30.8,30.8,0.0,Unknown
RFL,3.78,3.78,0.0,Unknown
RLGT,9.52,9.52,0.0,Industrials
USCB,20.79,20.79,0.0,Financial Services
USEA,2.63,2.63,0.0,Industrials
USIO,2.55,2.55,0.0,Technology
UVSP,45.15,45.15,0.0,Financial Services
UYSC,10.7,10.7,0.0,Unknown
VABK,45.73,45.73,0.0,Financial Services
VALU,40.5,40.5,0.0,Unknown
TROW,116.11,116.11,0.0,Financial Services
TRST,55.74,55.74,0.0,Financial Services
TSBK,45.4,45.4,0.0,Financial Services
TVAI,10.34,10.34,0.0,Unknown
TXG,39.05,39.05,0.0,Unknown
ESQ,123.63,123.63,0.0,Financial Services
PMM,6.54,6.54,0.0,Financial Services
PNC,251.62,251.62,0.0,Financial Services
PRI,291.63,291.63,0.0,Financial Services
PRK,187.15,187.15,0.0,Financial Services
PSO,16.39,16.39,0.0,Communication Services
CZWI,23.95,23.95,0.0,Financial Services
DAVE,383.13,383.13,0.0,Unknown
FATE,3.02,3.02,0.0,Unknown
FBIZ,64.76,64.76,0.0,Financial Services
FBNC,65.35,65.35,0.0,Financial Services
FCBC,45.64,45.64,0.0,Financial Services
FCCO,33.28,33.28,0.0,Financial Services
FDBC,53.35,53.35,0.0,Financial Services
FDSB,16.29,16.29,0.0,Unknown
EBMT,24.43,24.43,0.0,Financial Services
ECPG,93.79,93.79,0.0,Financial Services
EFSC,66.9,66.9,0.0,Financial Services
EML,29.39,29.39,0.0,Unknown
UBSI,46.94,46.94,0.0,Financial Services
UFCS,53.42,53.42,0.0,Financial Services
CFG,71.82,71.82,0.0,Financial Services
CFR,155.75,155.75,0.0,Financial Services
CM,116.07,116.07,0.0,Financial Services
CNA,49.64,49.64,0.0,Unknown
CNC,68.35,68.35,0.0,Healthcare
COLD,16.02,16.02,0.0,Unknown
CON,30.77,30.77,0.0,Unknown
FLYW,18.56,18.56,0.0,Technology
FMAO,31.45,31.45,0.0,Financial Services
FMBH,49.35,49.35,0.0,Financial Services
FMNB,14.86,14.86,0.0,Financial Services
FNLC,35.53,35.53,0.0,Financial Services
OSCR,31.9,31.9,0.0,Healthcare
PACS,44.32,44.32,0.0,Healthcare
PAII,10.23,10.23,0.0,Unknown
PFS,23.97,23.97,0.0,Financial Services
PKE,38.23,38.23,0.0,Unknown
EZPW,35.53,35.53,0.0,Financial Services
FA,18.9,18.9,0.0,Unknown
FRME,44.29,44.29,0.0,Financial Services
FSBC,49.56,49.56,0.0,Unknown
FSBW,44.34,44.34,0.0,Financial Services
FSHP,11.21,11.21,0.0,Financial Services
FTDR,78.44,78.44,0.0,Unknown
FTNT,158.98,158.98,0.0,Technology
FFBC,34.67,34.67,0.0,Financial Services
FFIV,424.18,424.18,0.0,Technology
FHB,30.21,30.21,0.0,Financial Services
FIBK,39.26,39.26,0.0,Financial Services
FISI,40.07,40.07,0.0,Financial Services
FLNT,4.03,4.03,0.0,Unknown
FLXS,76.2,76.2,0.0,Unknown
TCBK,54.96,54.96,0.0,Financial Services
TENB,37.9,37.9,0.0,Unknown
TFSL,17.86,17.86,0.0,Financial Services
THFF,78.18,78.18,0.0,Financial Services
TILE,35.94,35.94,0.0,Unknown
TOP,1.88,1.88,0.0,Unknown
TOWN,36.69,36.69,0.0,Financial Services
TRIN,17.9,17.9,0.0,Financial Services
TRMK,47.09,47.09,0.0,Financial Services
STBA,49.92,49.92,0.0,Financial Services
STGW,7.58,7.58,0.0,Unknown
SVA,6.47,6.47,0.0,Unknown
SVCC,10.58,10.58,0.0,Financial Services
SZZL,10.37,10.37,0.0,Unknown
GSBC,81.16,81.16,0.0,Financial Services
GSHR,10.45,10.45,0.0,Unknown
GTEN,10.48,10.48,0.0,Financial Services
NVRI,23.22,23.22,0.0,Unknown
OBK,52.02,52.02,0.0,Financial Services
OFG,50.15,50.15,0.0,Financial Services
OLP,24.82,24.82,0.0,Real Estate
OOMA,19.6,19.6,0.0,Unknown
OPHC,5.88,5.88,0.0,Unknown
FNWB,11.35,11.35,0.0,Unknown
FRBA,17.99,17.99,0.0,Unknown
HCSG,25.11,25.11,0.0,Healthcare
HFBL,20.99,20.99,0.0,Unknown
HFWA,30.23,30.23,0.0,Financial Services
HOPE,13.96,13.96,0.0,Financial Services
FULT,24.46,24.46,0.0,Financial Services
FUNC,46.18,46.18,0.0,Unknown
FVCB,17.89,17.89,0.0,Financial Services
FXNC,30.94,30.94,0.0,Financial Services
GABC,48.06,48.06,0.0,Financial Services
GCBC,34.26,34.26,0.0,Financial Services
GCMG,12.71,12.71,0.0,Financial Services
GH,170.77,170.77,0.0,Healthcare
GIBO,28.0,28.0,0.0,Unknown
HWC,75.66,75.66,0.0,Financial Services
IBCP,36.7,36.7,0.0,Unknown
ICCC,11.0,11.0,0.0,Unknown
IGIC,26.99,26.99,0.0,Unknown
ILMN,183.89,183.89,0.0,Unknown
HAFC,33.18,33.18,0.0,Financial Services
HBCP,70.66,70.66,0.0,Financial Services
HBNC,20.48,20.48,0.0,Financial Services
HBT,32.74,32.74,0.0,Financial Services
TACH,10.44,10.44,0.0,Unknown
TBRG,26.23,26.23,0.0,Healthcare
SFNC,23.22,23.22,0.0,Financial Services
SFST,62.49,62.49,0.0,Financial Services
SHBI,23.4,23.4,0.0,Financial Services
SIGI,98.02,98.02,0.0,Financial Services
SIRI,29.95,29.95,0.0,Unknown
SLDB,10.2,10.2,0.0,Healthcare
SMBC,77.78,77.78,0.0,Unknown
INDB,85.0,85.0,0.0,Financial Services
IRDM,55.72,55.72,0.0,Unknown
ISTR,30.21,30.21,0.0,Financial Services
ITIC,279.39,279.39,0.0,Unknown
JBHT,290.07,290.07,0.0,Unknown
NHC,212.71,212.71,0.0,Unknown
NIC,168.82,168.82,0.0,Unknown
NPB,19.31,19.31,0.0,Unknown
SRBK,20.1,20.1,0.0,Financial Services
SRCE,83.31,83.31,0.0,Financial Services
COSO,27.56,27.56,0.0,Financial Services
CPT,115.66,115.68,-0.0,Unknown
CRL,229.09,229.09,0.0,Unknown
CUZ,30.65,30.65,0.0,Real Estate
CVS,104.81,104.81,0.0,Healthcare
CVU,5.49,5.49,0.0,Industrials
CXW,31.01,31.01,0.0,Unknown
DCO,190.25,190.25,0.0,Industrials
JMSB,22.53,22.53,0.0,Financial Services
KCHV,10.39,10.39,-0.0,Unknown
KINS,19.69,19.69,0.0,Unknown
KLIC,133.81,133.81,0.0,Unknown
KRNY,9.54,9.54,0.0,Financial Services
KRT,33.83,33.83,0.0,Unknown
LAMR,156.64,156.64,0.0,Real Estate
MPTI,100.75,100.75,0.0,Technology
MSM,123.34,123.34,0.0,Unknown
MTB,241.95,241.95,0.0,Financial Services
INBK,28.59,28.59,0.0,Unknown
LILA,7.92,7.92,0.0,Unknown
LILAK,7.89,7.89,0.0,Unknown
LIN,533.55,533.55,0.0,Basic Materials
LINC,52.61,52.61,0.0,Unknown
LLYVA,103.86,103.86,0.0,Communication Services
LOB,41.79,41.79,0.0,Unknown
LYV,183.98,183.98,0.0,Communication Services
MAS,81.64,81.64,0.0,Industrials
MATX,203.92,203.92,0.0,Unknown
MCB,100.57,100.57,0.0,Financial Services
MCY,108.54,108.54,0.0,Unknown
MD,26.14,26.14,0.0,Healthcare
DCOM,41.28,41.28,0.0,Financial Services
DGX,216.02,216.02,0.0,Unknown
DK,53.14,53.14,0.0,Energy
SBFG,25.59,25.59,0.0,Financial Services
SCHL,47.34,47.34,0.0,Communication Services
SCSC,52.36,52.36,0.0,Technology
SENEA,181.65,181.65,0.0,Consumer Defensive
DVA,228.03,228.03,0.0,Healthcare
EIG,51.22,51.22,0.0,Unknown
ELMD,44.07,44.07,0.0,Healthcare
LWAC,10.26,10.26,0.0,Financial Services
MACI,10.88,10.88,0.0,Financial Services
MAGH,6.76,6.76,0.0,Unknown
KFRC,50.62,50.62,0.0,Unknown
L,114.12,114.12,0.0,Financial Services
LEO,6.51,6.51,0.0,Financial Services
LCCC,10.43,10.43,0.0,Unknown
LFST,11.43,11.43,0.0,Unknown
JENA,10.42,10.42,0.0,Financial Services
MBWM,58.9,58.9,0.0,Financial Services
MBX,55.92,55.92,0.0,Healthcare
MCBS,36.89,36.89,0.0,Financial Services
MCHB,16.36,16.36,0.0,Financial Services
MITK,20.14,20.14,0.0,Technology
LLYVK,107.27,107.27,0.0,Communication Services
LOCO,17.2,17.2,0.0,Unknown
LPAA,10.84,10.84,0.0,Unknown
ENVA,242.18,242.18,0.0,Unknown
EQBK,50.2,50.2,0.0,Financial Services
RBCAA,92.81,92.81,0.0,Financial Services
RDVT,65.49,65.49,0.0,Unknown
REYN,27.13,27.13,0.0,Consumer Cyclical
RFAI,11.03,11.03,0.0,Unknown
PNTG,37.36,37.36,0.0,Healthcare
PRVA,26.88,26.88,0.0,Unknown
MPB,35.68,35.68,0.0,Financial Services
MRCY,123.05,123.05,0.0,Unknown
MRNA,72.5,72.5,0.0,Unknown
MSBI,31.37,31.37,0.0,Financial Services
MVBF,29.84,29.84,0.0,Financial Services
MYFW,33.45,33.45,0.0,Unknown
IIM,12.86,12.86,0.0,Financial Services
IIPR,62.7,62.7,0.0,Real Estate
IQI,10.17,10.17,0.0,Unknown
PSNL,13.79,13.79,0.0,Unknown
PTGX,125.17,125.17,0.0,Unknown
PUBM,13.83,13.83,0.0,Unknown
QCRH,98.85,98.85,0.0,Financial Services
QSEA,10.55,10.55,0.0,Unknown
RBB,27.92,27.92,0.0,Financial Services
ESS,295.18,295.18,0.0,Real Estate
EW,91.99,91.99,0.0,Healthcare
EXPD,166.81,166.81,0.0,Industrials
NNBR,3.99,3.99,0.0,Unknown
HEI,359.7,359.7,0.0,Industrials
HIW,30.91,30.91,0.0,Real Estate
HMN,52.62,52.62,0.0,Unknown
HNGE,85.07,85.07,0.0,Unknown
HTB,50.8,50.8,0.0,Unknown
HUM,409.42,409.42,0.0,Unknown
MNSB,25.09,25.1,-0.0,Financial Services
FBP,26.69,26.69,0.0,Financial Services
FCF,20.76,20.76,0.0,Financial Services
PFIS,68.03,68.03,0.0,Financial Services
PGC,48.33,48.33,0.0,Financial Services
PGNY,29.45,29.45,0.0,Healthcare
PKBK,33.86,33.86,0.0,Financial Services
PLBC,59.79,59.79,0.0,Financial Services
OYSE,10.31,10.31,0.0,Unknown
OZK,52.85,52.85,0.0,Financial Services
PANW,352.04,352.04,0.0,Technology
PAYS,8.56,8.56,0.0,Unknown
NTRA,276.27,276.27,0.0,Unknown
NUTX,190.71,190.71,0.0,Unknown
NUVL,123.6,123.6,0.0,Unknown
NWBI,15.35,15.35,0.0,Financial Services
NWFL,32.6,32.6,0.0,Financial Services
NBN,137.51,137.51,0.0,Financial Services
NBTB,50.25,50.25,0.0,Financial Services
NDLS,15.8,15.8,0.0,Consumer Cyclical
NECB,28.32,28.32,0.0,Financial Services
NEO,14.97,14.97,0.0,Unknown
ONB,26.23,26.23,0.0,Financial Services
OPBK,15.39,15.39,0.0,Financial Services
ORRF,41.72,41.72,0.0,Financial Services
OSBC,23.62,23.62,0.0,Financial Services
GE,374.94,374.94,0.0,Unknown
GL,180.07,180.07,0.0,Financial Services
GNW,9.55,9.55,0.0,Financial Services
NRC,22.34,22.34,0.0,Unknown
PBFS,17.27,17.27,0.0,Unknown
PCB,29.09,29.09,0.0,Unknown
PDLB,20.47,20.47,0.0,Financial Services
PEBO,39.16,39.16,0.0,Financial Services
FHN,26.05,26.05,0.0,Financial Services
FITB,57.49,57.49,0.0,Financial Services
FNB,19.43,19.43,0.0,Financial Services
FVR,20.49,20.49,0.0,Real Estate
OBA,10.25,10.25,0.0,Unknown
OBT,37.64,37.64,0.0,Unknown
OKTA,140.46,140.46,0.0,Unknown
XRN,38.1,38.1,0.0,Unknown
ACNB,61.25,61.25,0.0,Financial Services
ACRS,5.34,5.34,0.0,Healthcare
ADAG,4.78,4.78,0.0,Unknown
ADPT,22.37,22.37,0.0,Unknown
AFBI,22.6,22.6,0.0,Unknown
