Ticker,Price,52W_High,Pct_From_52W_High,Sector
WHG,20.34,20.34,0.0,Unknown
WELL,237.59,237.59,0.0,Real Estate
VTR,94.07,94.07,0.0,Unknown
VOYA,96.4,96.4,0.0,Financial Services
TDOC,9.52,9.52,0.0,Healthcare
STT,179.94,179.94,0.0,Financial Services
SOUL,10.37,10.37,-0.0,Unknown
SIF,25.71,25.71,0.0,Unknown
SLF,79.9,79.9,0.0,Unknown
BLBD,79.6,79.6,0.0,Unknown
BEAM,37.92,37.92,0.0,Healthcare
BFRI,1.16,1.16,0.0,Healthcare
BATRK,52.87,52.87,0.0,Communication Services
BCAX,30.4,30.4,0.0,Healthcare
BCRX,10.99,10.99,0.0,Unknown
ARWR,86.97,86.97,0.0,Unknown
SGHC,14.85,14.85,0.0,Consumer Cyclical
RSI,32.31,32.31,0.0,Consumer Cyclical
RY,209.07,209.07,0.0,Unknown
SAH,87.26,87.26,0.0,Unknown
RGA,230.22,230.22,0.0,Unknown
RMAX,11.55,11.55,0.0,Unknown
PRI,302.55,302.55,0.0,Financial Services
PSO,16.86,16.86,0.0,Communication Services
PNC,254.01,254.01,0.0,Financial Services
PFGC,115.5,115.5,0.0,Consumer Defensive
PAG,184.97,184.97,0.0,Consumer Cyclical
PAII,10.24,10.24,0.0,Unknown
OOMA,20.2,20.2,0.0,Unknown
OHI,49.62,49.62,0.0,Unknown
NTB,60.69,60.69,0.0,Financial Services
NTST,21.96,21.96,0.0,Unknown
NREF,16.18,16.18,0.0,Real Estate
MUFG,21.29,21.29,0.0,Unknown
MET,91.67,91.67,0.0,Financial Services
MFC,41.4,41.4,0.0,Financial Services
LTH,41.95,41.95,0.0,Unknown
LXP,56.3,56.3,0.0,Real Estate
CAPN,11.06,11.06,0.0,Financial Services
CASS,52.6,52.6,0.0,Unknown
BSVN,51.75,51.75,0.0,Unknown
KTB,88.17,88.17,0.0,Unknown
L,116.95,116.95,0.0,Financial Services
LLY,1235.56,1235.56,0.0,Unknown
JNJ,267.24,267.24,0.0,Unknown
JPM,339.22,339.22,0.0,Financial Services
KFRC,54.4,54.4,0.0,Unknown
JENA,10.44,10.44,0.0,Financial Services
HNGE,89.3,89.3,0.0,Unknown
GUT,6.86,6.86,0.0,Financial Services
HIW,32.09,32.09,0.0,Real Estate
GKOS,150.65,150.65,0.0,Unknown
GTLS,209.29,209.29,0.0,Industrials
GTY,34.59,34.59,0.0,Unknown
FITB,57.92,57.92,0.0,Financial Services
FR,64.43,64.43,0.0,Real Estate
FAF,71.05,71.05,0.0,Financial Services
ESS,298.32,298.33,-0.0,Real Estate
EVAC,10.19,10.19,0.0,Unknown
EPR,59.84,59.84,0.0,Real Estate
ES,74.75,74.75,0.0,Unknown
EG,373.22,373.22,0.0,Unknown
EGP,214.62,214.62,0.0,Real Estate
DOC,21.93,21.93,0.0,Real Estate
D,69.83,69.83,0.0,Unknown
CTVA,86.75,86.75,0.0,Basic Materials
CUZ,30.75,30.75,0.0,Real Estate
COPL,10.45,10.45,0.0,Financial Services
CPT,117.58,117.58,0.0,Unknown
CNA,51.8,51.8,0.0,Unknown
CNI,122.78,122.78,0.0,Unknown
CNO,52.89,52.89,0.0,Financial Services
COLD,16.25,16.25,0.0,Unknown
CFR,157.29,157.29,0.0,Financial Services
CAH,239.71,239.71,0.0,Healthcare
CRAQ,10.35,10.35,0.0,Unknown
CRNX,83.53,83.53,0.0,Unknown
CNXN,74.3,74.3,0.0,Technology
CORT,94.04,94.04,0.0,Unknown
CPRX,31.49,31.5,-0.0,Unknown
CLBK,21.47,21.47,0.0,Financial Services
CLDX,39.93,39.93,0.0,Unknown
