Ticker,Price,52W_High,Pct_From_52W_High,Sector
ABUS,4.97,4.97,0.0,Unknown
WBS,77.6,77.6,0.0,Unknown
WHG,20.24,20.24,0.0,Unknown
WTFC,162.79,162.79,-0.0,Financial Services
XOMA,43.85,43.85,0.0,Healthcare
ZD,53.78,53.78,0.0,Communication Services
VNME,10.22,10.22,0.0,Financial Services
BACC,10.91,10.91,0.0,Financial Services
TRNO,68.39,68.39,0.0,Real Estate
UBS,52.15,52.15,0.0,Unknown
ALHC,24.56,24.56,0.0,Healthcare
ALKS,55.14,55.14,0.0,Unknown
VRTX,529.59,529.59,0.0,Unknown
VSEC,238.01,238.01,0.0,Industrials
WLFC,239.91,239.91,0.0,Unknown
WSBC,40.15,40.15,0.0,Financial Services
ABX,12.0,12.0,0.0,Unknown
ACA,145.38,145.38,0.0,Unknown
AIR,143.61,143.61,0.0,Unknown
BCRX,10.17,10.17,0.0,Unknown
BFRI,1.16,1.16,0.0,Healthcare
ARWR,86.55,86.55,0.0,Unknown
AVR,10.57,10.57,0.0,Unknown
USEA,2.68,2.68,0.0,Industrials
UYSC,10.71,10.71,0.0,Unknown
VCTR,90.78,90.78,0.0,Financial Services
TROW,119.12,119.12,0.0,Financial Services
TXG,40.0,40.0,0.0,Unknown
BAC,59.9,59.9,0.0,Financial Services
BAP,392.32,392.32,0.0,Financial Services
BBVA,26.14,26.14,0.0,Financial Services
BCS,28.41,28.41,0.0,Financial Services
TBRG,26.25,26.25,0.0,Healthcare
TENB,41.29,41.29,0.0,Unknown
TFSL,17.87,17.87,0.0,Financial Services
TIGO,94.81,94.81,0.0,Unknown
TOP,2.04,2.04,0.0,Unknown
BEN,34.44,34.44,0.0,Financial Services
BNY,149.96,149.96,0.0,Financial Services
BOH,83.06,83.06,0.0,Financial Services
SOUL,10.37,10.37,-0.0,Unknown
BPOP,168.69,168.69,0.0,Financial Services
BSVN,50.98,50.98,0.0,Unknown
STT,175.96,175.96,0.0,Financial Services
SXT,124.46,124.49,-0.0,Basic Materials
TBI,8.17,8.17,0.0,Industrials
SRRK,55.36,55.36,0.0,Healthcare
STGW,7.58,7.58,0.0,Unknown
SVCC,10.6,10.6,0.0,Financial Services
SZZL,10.39,10.39,0.0,Unknown
TALK,5.24,5.24,0.0,Healthcare
TBLA,5.53,5.53,0.0,Unknown
SEIC,94.99,94.99,0.0,Financial Services
SENEB,181.48,181.48,0.0,Unknown
SIRI,30.75,30.75,0.0,Unknown
BTSG,70.56,70.56,0.0,Unknown
BVS,11.78,11.78,0.0,Unknown
CACC,657.2,657.2,0.0,Unknown
CAPN,11.06,11.06,0.0,Financial Services
SGHC,14.67,14.67,0.0,Consumer Cyclical
SIF,25.36,25.36,0.0,Unknown
SNA,413.62,413.62,0.0,Industrials
SLDB,11.07,11.07,0.0,Healthcare
SNFCA,9.98,9.98,0.0,Financial Services
CFG,72.11,72.11,0.0,Financial Services
CFR,156.26,156.26,0.0,Financial Services
CCIX,10.94,10.94,0.0,Financial Services
CERS,3.28,3.28,0.0,Unknown
RMAX,11.34,11.34,0.0,Unknown
RSI,32.22,32.22,0.0,Consumer Cyclical
SAN,14.37,14.37,0.0,Unknown
RRBI,97.06,97.06,0.0,Unknown
SBFG,25.99,25.99,0.0,Financial Services
SDHI,10.46,10.46,0.0,Financial Services
CNA,51.68,51.68,0.0,Unknown
CNI,121.66,121.66,0.0,Unknown
CNS,79.45,79.45,0.0,Financial Services
COPL,10.45,10.45,0.0,Financial Services
CRL,231.43,231.43,0.0,Unknown
QLYS,158.26,158.26,0.0,Unknown
RDVT,68.71,68.71,0.0,Unknown
RFAI,11.03,11.03,0.0,Unknown
PNTG,39.91,39.91,0.0,Healthcare
POWW,2.41,2.41,0.0,Industrials
PPLI,47.24,47.24,0.0,Unknown
CLBK,21.41,21.41,0.0,Financial Services
CORT,91.61,91.61,0.0,Unknown
CPBI,19.12,19.12,0.0,Financial Services
RAC,10.51,10.51,0.0,Financial Services
RDN,38.19,38.19,0.0,Unknown
RGA,224.08,224.08,0.0,Unknown
RLGT,9.61,9.61,0.0,Industrials
PSNL,14.34,14.34,0.0,Unknown
PYPD,5.58,5.58,0.0,Unknown
CRS,619.25,619.25,0.0,Unknown
CTVA,86.39,86.39,0.0,Basic Materials
CW,792.77,792.77,0.0,Industrials
PFG,112.55,112.55,0.0,Financial Services
PGAC,10.68,10.68,0.0,Unknown
PGNY,30.93,30.93,0.0,Healthcare
PLMK,10.72,10.72,0.0,Unknown
DINO,74.45,74.45,0.0,Unknown
DVA,235.71,235.71,0.0,Healthcare
CRWD,199.38,199.38,0.0,Unknown
CRWS,3.03,3.03,0.0,Unknown
PMM,6.54,6.54,0.0,Financial Services
PNC,253.18,253.18,0.0,Financial Services
PRI,299.18,299.18,0.0,Financial Services
OYSE,10.31,10.31,0.0,Unknown
PACH,10.26,10.26,0.0,Financial Services
PANW,357.53,357.53,0.0,Technology
EG,372.93,372.93,0.0,Unknown
EGP,212.24,212.24,0.0,Real Estate
ELMD,46.31,46.31,0.0,Healthcare
NTRA,283.8,283.8,0.0,Unknown
NTRS,181.14,181.14,0.0,Financial Services
NTWO,10.74,10.74,0.0,Financial Services
DMAA,10.66,10.66,0.0,Unknown
DRDB,10.56,10.56,0.0,Financial Services
DRTS,13.57,13.57,0.0,Unknown
DTSQ,11.35,11.35,0.0,Unknown
PACS,45.0,45.0,0.0,Healthcare
PAII,10.24,10.24,0.0,Unknown
PDM,9.62,9.62,0.0,Real Estate
PFGC,113.74,113.74,0.0,Consumer Defensive
CPRX,31.5,31.5,0.0,Unknown
CRAQ,10.34,10.34,0.0,Unknown
NUVL,123.72,123.73,-0.0,Unknown
OBT,37.68,37.68,0.0,Unknown
OKTA,148.6,148.6,0.0,Unknown
OLPX,2.07,2.07,0.0,Consumer Cyclical
ONB,26.45,26.45,0.0,Financial Services
NEO,15.16,15.16,0.0,Unknown
NRC,22.5,22.5,0.0,Unknown
ETON,38.02,38.02,0.0,Unknown
OGN,13.56,13.56,0.0,Healthcare
OOMA,19.8,19.8,0.0,Unknown
DAVE,396.0,396.0,0.0,Unknown
DCTH,13.48,13.48,0.0,Unknown
DGICB,24.0,24.0,0.0,Financial Services
ETO,31.1,31.1,0.0,Financial Services
EW,95.18,95.18,0.0,Healthcare
FITB,57.89,57.89,0.0,Financial Services
MRNA,81.8,81.8,0.0,Unknown
FSS,133.86,133.86,0.0,Unknown
FTV,63.6,63.6,0.0,Technology
NWG,18.37,18.37,0.0,Financial Services
DWSN,6.36,6.36,0.0,Unknown
EBC,22.71,22.71,0.0,Financial Services
GD,376.88,376.88,0.0,Industrials
GE,378.68,378.68,0.0,Unknown
MACI,10.88,10.88,0.0,Financial Services
MAGH,6.76,6.76,0.0,Unknown
MIDD,179.2,179.2,0.0,Unknown
LINC,54.11,54.11,0.0,Unknown
LIVN,84.03,84.03,0.0,Healthcare
LPAA,10.85,10.85,0.0,Unknown
LPRO,3.13,3.13,0.0,Unknown
LWAC,10.28,10.28,0.0,Financial Services
GKOS,148.7,148.7,0.0,Unknown
GUT,6.71,6.71,0.0,Financial Services
KRT,34.79,34.79,0.0,Unknown
FHB,30.34,30.34,0.0,Financial Services
FIBK,39.38,39.38,0.0,Financial Services
FLNT,4.06,4.06,0.0,Unknown
NLY,22.99,22.99,0.0,Real Estate
NTB,60.61,60.61,0.0,Financial Services
LAMR,158.01,158.01,0.0,Real Estate
LAUR,39.59,39.59,0.0,Consumer Defensive
LCCC,10.43,10.43,0.0,Unknown
LGND,320.42,320.42,0.0,Unknown
HEI,365.31,365.31,0.0,Industrials
HIW,31.98,31.98,0.0,Real Estate
HMN,54.12,54.12,0.0,Unknown
HNGE,88.52,88.52,0.0,Unknown
HSBC,98.74,98.74,0.0,Financial Services
HSBH,108.82,108.82,0.0,Unknown
INNV,12.11,12.11,0.0,Unknown
MET,90.46,90.46,0.0,Financial Services
FROG,98.1,98.1,0.0,Unknown
FSHP,11.21,11.21,0.0,Financial Services
FTDR,79.07,79.07,0.0,Unknown
FTNT,162.35,162.35,0.0,Technology
MFC,41.36,41.36,0.0,Financial Services
MFG,10.35,10.35,0.0,Unknown
MPC,268.99,268.99,0.0,Unknown
MUFG,21.17,21.17,0.0,Unknown
IPCX,10.36,10.36,0.0,Unknown
IPEX,10.52,10.52,0.0,Financial Services
ITIC,281.45,281.45,0.0,Unknown
JAZZ,244.17,244.17,0.0,Unknown
KFII,10.6,10.6,0.0,Financial Services
KINS,20.13,20.13,0.0,Unknown
HXL,101.3,101.3,0.0,Industrials
IIM,12.93,12.93,0.0,Financial Services
