Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,13.0,100.0,-24.5,10.96,4.11,3.3,17.21,0.37
MGRT,Mega Fortune Company Limited - Ordinary Shares,118.0,100.0,-17.0,93.12,71.7,55.43,142.2,3.52
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,10.91,99.9,0.0,1.05,0.96,0.95,10.91,0.69
XHLD,"TEN Holdings, Inc. - Common Stock",10.51,99.8,0.0,4.38,2.47,2.33,10.51,0.8
SNDK,Sandisk Corporation - Common Stock When-Issued,1764.17,99.8,-24.4,1537.47,1251.47,1019.02,2335.0,70.51
NUAI,"New Era Energy & Digital, Inc. - Common Stock",6.48,99.8,-19.6,5.02,4.89,4.81,8.06,0.37
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",13.95,99.7,-9.8,12.8,8.23,6.93,15.46,1.39
CLYM,"Climb Bio, Inc. - Common Stock",15.05,99.7,-15.6,14.13,10.58,8.85,17.84,1.64
TXG,"10x Genomics, Inc. - Common Stock",67.29,99.6,0.0,52.05,33.04,29.45,67.29,11.34
MU,"Micron Technology, Inc. - Common Stock",1027.77,99.6,-15.3,933.28,717.93,614.21,1213.37,135.02
MRNA,"Moderna, Inc. - Common Stock",135.61,99.6,-22.2,88.28,63.28,55.96,174.38,22.36
TWST,Twist Bioscience Corporation - Common Stock,125.52,99.5,-18.0,112.03,75.87,65.76,153.1,24.16
FTH,"Faeth Therapeutics, Inc.  - Common Stock",36.12,99.5,-9.8,30.44,26.13,21.99,40.05,7.89
SAIH,SAIHEAT Limited - Class A Ordinary Shares,24.47,99.5,-6.7,18.56,12.56,11.57,26.22,5.93
ANRO,"Alto Neuroscience, Inc. Common Stock",34.07,99.5,-7.0,30.21,24.58,22.45,36.64,3.56
PLSE,"Pulse Biosciences, Inc - Common Stock",52.97,99.4,-3.2,38.84,27.93,24.46,54.71,12.66
DELL,Dell Technologies Inc. Class C Common Stock ,535.25,99.4,0.0,444.36,301.17,256.97,535.25,110.54
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",58.83,99.3,-8.7,48.66,32.93,28.7,64.43,14.35
QMCO,Quantum Corporation - Common Stock,24.24,99.3,-7.2,16.03,10.63,9.85,26.11,4.31
