Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
SNDK,Sandisk Corporation - Common Stock When-Issued,2184.75,100.0,0.0,1399.86,772.27,613.26,2184.75,40.69
AGL,"agilon health, inc. Common Stock",113.8,99.9,-2.0,64.21,32.17,30.38,116.16,7.91
BW,"Babcock & Wilcox Enterprises, Inc. Common Stock",17.38,99.8,-20.5,17.3,11.93,9.8,21.85,0.88
NUAI,"New Era Energy & Digital, Inc. - Common Stock",6.25,99.8,-22.5,4.74,4.67,4.2,8.06,0.33
MXL,"MaxLinear, Inc - Common Stock",88.76,99.8,-13.2,71.92,35.64,30.74,102.27,13.05
WDC,Western Digital Corporation - Common Stock,746.23,99.8,0.0,479.89,314.1,265.96,746.23,59.03
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",12.11,99.8,-14.2,10.0,6.53,5.4,14.11,1.25
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",23.77,99.7,0.0,17.87,9.04,8.15,23.77,3.14
BE,Bloom Energy Corporation Class A Common Stock,328.91,99.7,0.0,261.32,173.82,154.08,328.91,21.5
MU,"Micron Technology, Inc. - Common Stock",1133.99,99.7,0.0,732.8,472.07,400.62,1133.99,104.73
RXT,"Rackspace Technology, Inc. - Common Stock",7.22,99.6,-4.1,3.81,2.04,1.89,7.53,0.41
MAAS,Maase Inc. - Class A Ordinary Shares,18.9,99.6,0.0,10.5,7.01,6.14,18.9,2.53
AEHR,Aehr Test Systems - Common Stock,115.3,99.6,-1.1,94.47,51.21,45.23,116.58,11.15
HYLN,Hyliion Holdings Corp. Class A Common Stock,8.1,99.5,0.0,4.23,2.7,2.55,8.1,1.32
QTTB,Q32 Bio Inc. - Common Stock,11.9,99.4,-15.0,8.02,5.45,4.69,14.0,1.36
CHRN,ChronoScale Corporation - Common Stock,23.33,99.4,-0.1,14.94,10.44,9.03,23.36,2.82
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),1070.23,99.4,0.0,760.78,485.65,421.16,1070.23,129.29
VATE,INNOVATE Corp. Common Stock,20.06,99.4,0.0,13.48,7.93,7.19,20.06,3.98
INTC,Intel Corporation - Common Stock,133.99,99.3,0.0,101.43,62.71,55.51,133.99,19.31
VELO,"Velo3D, Inc. - Common stock",29.86,99.3,-2.5,17.79,13.75,11.41,30.61,2.97
VICR,Vicor Corporation - Common Stock,331.37,99.3,-4.2,273.82,185.73,155.26,345.84,43.83
ICHR,Ichor Holdings - Ordinary Shares,98.61,99.3,0.0,70.79,44.9,38.44,98.61,14.06
CLYM,"Climb Bio, Inc. - Common Stock",11.45,99.3,-6.3,10.33,6.65,5.51,12.22,1.18
TRT,Trio-Tech International Common Stock,15.83,99.2,-21.0,11.77,7.61,6.51,20.05,2.57
VPG,"Vishay Precision Group, Inc. Common Stock",141.34,99.2,-3.2,91.25,58.46,52.2,146.03,25.8
VSH,"Vishay Intertechnology, Inc. Common Stock",64.9,99.2,0.0,40.65,24.73,22.44,64.9,11.65
OCC,Optical Cable Corporation - Common Stock,22.4,99.1,-16.8,13.49,8.85,8.71,26.92,2.7
MRVL,"Marvell Technology, Inc. - Common Stock",310.58,99.1,-1.8,197.94,123.44,113.0,316.43,62.19
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",121.28,99.1,0.0,85.57,57.23,49.76,121.28,19.93
DOCN,"DigitalOcean Holdings, Inc. Common Stock",173.27,99.0,-4.4,137.62,85.02,73.45,181.29,25.74
EVC,Entravision Communications Corporation Common Stock,9.86,99.0,-0.7,6.81,4.24,3.73,9.93,1.91
HUT,Hut 8 Corp. - Common Stock,124.44,99.0,-6.5,98.39,66.07,59.79,133.02,15.89
AIP,"Arteris, Inc.  - Common Stock",44.11,98.9,0.0,31.67,21.1,18.78,44.11,8.28
TTMI,"TTM Technologies, Inc. - Common Stock",216.44,98.9,0.0,161.7,111.57,97.93,216.44,36.69
SYRE,"Spyre Therapeutics, Inc. - Common Stock",88.34,98.9,0.0,72.73,48.1,40.89,88.34,14.68
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,286.74,98.8,-0.6,239.5,166.31,143.24,288.53,39.48
ALMS,Alumis Inc. - Common Stock,23.41,98.8,-21.9,22.98,20.64,16.59,29.98,2.8
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",321.66,98.8,0.0,229.95,149.64,135.17,321.66,68.7
FCEL,"FuelCell Energy, Inc. - Common Stock",24.04,98.7,-8.9,15.94,10.4,9.8,26.38,3.92
NBIS,Nebius Group N.V. - Class A Ordinary Shares,286.69,98.7,0.0,197.19,130.54,125.05,286.69,44.3
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,74.46,98.7,-24.0,73.09,65.35,57.24,97.97,7.01
MOVE,"Corvex, Inc. - Common Stock",22.53,98.7,-7.9,17.87,11.56,9.96,24.46,3.51
PENG,"Penguin Solutions, Inc. - Common Stock",67.15,98.6,-6.0,44.92,27.92,27.01,71.41,16.24
ORKA,"Oruka Therapeutics, Inc. - Common Stock",72.34,98.6,-5.3,64.65,44.3,38.7,76.39,10.9
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",8.05,98.5,-13.5,6.52,4.59,3.9,9.31,1.39
TE,T1 Energy Inc. Common Stock,9.35,98.5,-22.3,7.14,6.63,5.73,12.04,1.16
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.9,98.5,0.0,4.87,4.03,3.54,8.9,1.33
BRUN,Boost Run Inc. - Class A Common Stock,36.7,98.5,-6.4,23.66,15.57,14.7,39.2,10.19
ARMH,Arm Holdings PLC ADRhedged,187.07,98.4,0.0,110.77,72.36,70.68,187.07,43.48
EQ,"Equillium, Inc. - Common Stock",3.05,98.4,-3.8,2.36,1.77,1.69,3.17,0.29
CIFR,Cipher Digital Inc. - Common Stock,29.18,98.3,0.0,21.14,17.71,17.21,29.18,3.53
ALOT,"AstroNova, Inc. - Common Stock",28.57,98.3,0.0,14.9,10.82,10.59,28.57,7.01
QUIK,QuickLogic Corporation - Common Stock,21.9,98.2,-7.8,17.91,11.02,9.86,23.74,4.89
VNCE,Vince Holding Corp. - Common Stock,7.1,98.2,-0.3,4.44,3.4,3.25,7.12,1.26
WULF,TeraWulf Inc. - Common Stock,28.98,98.2,0.0,23.2,17.26,16.07,28.98,3.57
SIF,"SIFCO Industries, Inc. Common Stock",22.65,98.1,0.0,18.21,12.11,10.85,22.65,3.35
RLYB,Rallybio Corporation - Common Stock,15.97,98.1,-5.3,12.9,8.61,7.63,16.87,2.46
NVTS,Navitas Semiconductor Corporation - Common Stock,24.02,98.1,-24.4,20.09,12.58,11.76,31.79,5.54
TNGX,"Tango Therapeutics, Inc. - Common Stock",27.97,98.0,-15.0,24.37,16.53,14.34,32.9,4.8
AMD,"Advanced Micro Devices, Inc. - Common Stock",537.37,98.0,-1.8,411.05,280.71,261.15,547.26,126.79
ACMR,"ACM Research, Inc. - Class A Common Stock",109.87,98.0,0.0,68.24,53.84,49.52,109.87,23.92
FORM,"FormFactor, Inc. - Common Stock",149.55,97.9,-3.6,133.4,95.44,81.66,155.08,27.62
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.0,97.9,-8.4,4.28,2.63,2.28,5.46,1.03
UMC,United Microelectronics Corporation (NEW) Common Stock,24.08,97.9,0.0,16.51,11.51,10.46,24.08,6.58
DELL,Dell Technologies Inc. Class C Common Stock ,409.5,97.9,-12.1,282.24,183.25,172.91,465.96,110.73
WYY,WidePoint Corporation Common Stock,13.56,97.8,0.0,8.74,6.75,6.51,13.56,2.82
VECO,Veeco Instruments Inc. - Common Stock,79.65,97.8,-4.1,56.86,39.81,37.02,83.04,19.71
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,20.0,97.8,-3.4,16.9,10.36,8.9,20.7,3.01
COHU,"Cohu, Inc. - Common Stock",69.4,97.8,0.0,49.27,34.79,31.53,69.4,17.86
ELA,Envela Corporation Common Stock,27.48,97.7,-0.1,22.07,16.25,14.24,27.51,5.42
TER,"Teradyne, Inc. - Common Stock",437.92,97.6,0.0,372.14,290.34,253.24,437.92,86.04
AP,Ampco-Pittsburgh Corporation Common Stock,10.8,97.6,-11.5,10.52,7.42,6.14,12.2,1.85
IPSC,"Century Therapeutics, Inc. - Common Stock",2.29,97.6,-22.1,2.28,1.84,1.51,2.94,0.47
POWL,"Powell Industries, Inc. - Common Stock",297.2,97.6,-7.7,275.88,189.61,169.14,321.94,58.31
RLAY,"Relay Therapeutics, Inc. - Common Stock",15.88,97.6,-5.5,14.17,10.53,9.31,16.8,3.19
LQDA,Liquidia Corporation - Common Stock,71.07,97.5,-1.0,51.99,41.04,36.9,71.8,12.0
SILC,Silicom Ltd - Ordinary Shares,46.94,97.5,-7.9,39.01,24.54,22.7,50.98,13.5
MKSI,MKS Inc. - Common Stock,406.37,97.5,0.0,306.8,237.37,210.63,406.37,89.14
AMKR,"Amkor Technology, Inc. - Common Stock",90.46,97.5,0.0,71.6,53.62,47.69,90.46,19.99
PSIG,PS International Group Ltd. - Ordinary Shares,11.69,97.4,0.0,7.73,5.9,5.41,11.69,2.56
STHH,STMicroelectronics NV ADRhedged,157.0,97.4,-0.6,119.87,78.54,72.15,157.97,42.63
COHR,Coherent Corp. Common Stock,389.57,97.4,-8.7,357.24,259.33,223.9,426.89,80.64
ASYS,"Amtech Systems, Inc. - Common Stock",22.04,97.3,-8.1,19.4,14.54,13.0,23.99,4.08
STM,STMicroelectronics N.V. Common Stock,78.39,97.3,-1.7,60.61,39.65,36.43,79.71,21.07
STRL,"Sterling Infrastructure, Inc. - Common Stock",861.88,97.2,-13.3,708.91,482.37,449.29,993.74,217.97
MBX,"MBX Biosciences, Inc. - Common Stock",43.03,97.2,-0.3,33.13,32.69,28.57,43.14,9.73
RVMD,"Revolution Medicines, Inc. - Common Stock",162.99,97.2,-0.4,146.5,110.37,95.18,163.68,34.7
ATEX,Anterix Inc. - Common Stock,74.53,97.2,-10.2,56.56,37.87,33.64,83.01,17.99
OSS,"One Stop Systems, Inc. - Common Stock",18.44,97.1,-7.6,14.13,10.19,9.06,19.95,3.55
LRCX,Lam Research Corporation - Common Stock,389.04,97.1,0.0,297.96,233.95,209.7,389.04,89.99
AMAT,"Applied Materials, Inc. - Common Stock",617.11,97.0,0.0,445.37,353.82,317.19,617.11,155.56
KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",121.87,97.0,0.0,96.7,70.17,62.51,121.87,31.65
PDFS,"PDF Solutions, Inc. - Common Stock",65.36,96.9,0.0,48.85,37.06,34.09,65.36,18.97
SMTC,Semtech Corporation - Common Stock,158.23,96.9,-9.2,131.24,96.38,88.84,174.3,41.06
RFIL,"RF Industries, Ltd. - Common Stock",17.81,96.9,-8.1,16.0,11.21,10.37,19.38,4.86
FLEX,Flex Ltd. - Ordinary Shares,147.61,96.9,-8.8,121.71,82.92,77.14,161.94,46.03
ABSI,Absci Corporation - Common Stock,7.41,96.8,0.0,5.29,3.79,3.71,7.41,2.3
ANAB,"AnaptysBio, Inc. - Common Stock",57.51,96.8,-17.6,57.19,41.55,36.05,69.78,12.93
TWST,Twist Bioscience Corporation - Common Stock,87.56,96.8,0.0,62.46,47.75,43.19,87.56,24.16
BIOA,"BioAge Labs, Inc. - Common Stock",20.77,96.8,-9.4,17.38,16.7,14.0,22.92,4.12
NWPX,"NWPX Infrastructure, Inc. - Common Stock",139.19,96.7,0.0,107.4,81.45,74.53,139.19,38.6
SVCO,"Silvaco Group, Inc. - Common Stock",13.35,96.7,0.0,10.39,6.5,6.28,13.35,3.23
VSXY,Victorias Secret & Co. Common Stock ,81.98,96.7,0.0,57.87,54.1,48.03,81.98,17.7
CVV,CVD Equipment Corporation - Common Stock,7.81,96.6,-3.0,6.12,4.63,4.35,8.05,2.77
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",81.82,96.5,0.0,74.14,65.8,58.12,81.82,14.71
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,8.16,96.5,-21.0,6.81,4.28,3.92,10.34,1.3
SKYT,"SkyWater Technology, Inc. - Common Stock",36.57,96.5,-8.4,34.61,28.29,25.2,39.91,8.78
KORE,"KORE Group Holdings, Inc. Common Stock",9.2,96.5,0.0,9.16,6.95,5.95,9.2,2.11
CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,271.83,96.4,0.0,197.33,153.61,153.6,271.83,84.57
CVGI,"Commercial Vehicle Group, Inc. - Common Stock",4.84,96.4,-16.3,4.78,2.92,2.61,5.78,1.27
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",15.15,96.4,-16.5,14.22,11.57,10.57,18.15,2.93
GTX,Garrett Motion Inc. - Common Stock,34.32,96.4,-0.8,27.74,21.2,19.43,34.61,9.57
TH,Target Hospitality Corp. - Common Stock,20.16,96.3,0.0,16.52,10.96,10.2,20.16,6.22
TXG,"10x Genomics, Inc. - Common Stock",34.76,96.3,0.0,25.33,21.16,19.1,34.76,10.79
APLD,Applied Digital Corporation - Common Stock,46.59,96.3,-6.2,39.56,32.66,31.22,49.65,9.18
SITM,SiTime Corporation - Common Stock,729.04,96.3,-19.1,646.12,452.21,410.58,901.48,190.16
AGX,"Argan, Inc. Common Stock",738.85,96.2,-0.3,659.85,481.51,429.24,740.91,201.37
NDLS,Noodles & Company - Class A Common Stock,13.96,96.2,-2.2,11.69,7.9,7.28,14.27,3.9
KOPN,Kopin Corporation - Common Stock,4.93,96.1,-22.8,4.57,3.15,3.11,6.39,1.52
AXGN,"Axogen, Inc. - Common Stock",44.84,96.1,0.0,40.43,34.45,30.4,44.84,9.29
GCTS,"GCT Semiconductor Holding, Inc. Common Stock",3.18,96.1,-14.7,2.13,1.53,1.52,3.73,0.99
TVTX,"Travere Therapeutics, Inc. - Common Stock",55.15,96.1,0.0,43.8,35.88,33.62,55.15,14.31
MGNX,"MacroGenics, Inc. - Common Stock",4.13,96.0,-8.8,3.71,2.55,2.33,4.53,1.19
MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",391.41,96.0,-4.5,334.55,249.41,221.35,409.68,118.35
ONTO,Onto Innovation Inc. Common Stock,333.76,96.0,-0.7,281.07,218.0,195.46,335.96,90.0
GLW,Corning Incorporated Common Stock,194.92,96.0,-6.3,179.01,133.0,120.23,207.96,49.87
BWEN,"Broadwind, Inc. - Common Stock",5.03,95.9,0.0,3.25,2.93,2.74,5.03,1.77
SPHR,Sphere Entertainment Co. Class A Common Stock,157.33,95.8,0.0,137.39,111.88,99.48,157.33,38.44
ACLS,"Axcelis Technologies, Inc. - Common Stock",187.53,95.8,-2.1,149.3,107.95,102.6,191.6,66.02
FIX,"Comfort Systems USA, Inc. Common Stock",1967.41,95.8,-3.6,1830.44,1389.8,1252.55,2041.56,497.9
KLAC,KLA Corporation  - Common Stock,259.56,95.7,0.0,193.6,156.2,144.12,259.56,84.03
ON,ON Semiconductor Corporation - Common Stock,121.62,95.7,-9.2,105.6,74.67,68.51,133.93,44.9
XMTR,"Xometry, Inc. - Class A Common Stock",93.28,95.6,-2.1,71.29,60.32,58.35,95.32,30.97
HPE,Hewlett Packard Enterprise Company Common Stock,47.41,95.6,-15.3,35.71,26.81,26.06,55.99,17.42
BB,BlackBerry Limited Common Stock,8.38,95.6,-19.0,6.85,4.78,4.7,10.34,3.15
FBYD,"Falcon's Beyond Global, Inc. - Class A Common Stock",16.41,95.5,-21.1,14.04,11.54,11.5,20.8,3.9
MYRG,"MYR Group, Inc. - Common Stock",461.1,95.4,-3.7,412.38,302.97,277.72,478.93,167.95
SNEX,StoneX Group Inc. - Common Stock,139.01,95.4,0.0,112.59,85.24,80.03,139.01,54.63
MEC,"Mayville Engineering Company, Inc. Common Stock",35.68,95.4,0.0,26.28,21.14,19.55,35.68,12.56
FEIM,"Frequency Electronics, Inc. - Common Stock",72.82,95.4,-5.6,61.91,51.65,47.2,77.15,19.1
XMAX,"XMAX, Inc. - Common Stock",8.23,95.3,-4.6,8.02,6.74,6.36,8.63,1.36
MEI,"Methode Electronics, Inc. Common Stock",14.02,95.3,0.0,9.9,8.03,7.83,14.02,5.01
VSTS,Vestis Corporation Common Stock,12.88,95.3,-3.2,11.1,8.41,7.49,13.31,4.06
LSCC,Lattice Semiconductor Corporation - Common Stock,153.72,95.2,-0.6,129.67,99.3,91.9,154.6,48.73
DIOD,Diodes Incorporated - Common Stock,119.46,95.1,0.0,102.97,73.38,68.37,119.46,42.36
INTT,inTest Corporation Common Stock,18.8,95.0,-0.5,17.12,12.36,11.28,18.9,6.7
VISN,"Vistance Networks, Inc.  - Common Stock",12.66,95.0,-1.1,11.32,9.74,9.25,12.8,2.93
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,9.78,94.9,-12.5,9.04,7.11,6.33,11.18,2.9
LCUT,"Lifetime Brands, Inc. - Common Stock",8.44,94.9,-9.9,7.77,5.19,4.78,9.37,2.92
SEPN,"Septerna, Inc. - Common Stock",36.17,94.8,0.0,27.75,26.71,24.77,36.17,10.47
BTSG,"BrightSpring Health Services, Inc. - Common Stock",66.25,94.8,0.0,54.9,44.17,40.52,66.25,19.36
CECO,CECO Environmental Corp. - Common Stock,98.4,94.8,0.0,78.76,67.05,62.84,98.4,28.31
MOD,Modine Manufacturing Company Common Stock,297.37,94.6,-3.1,266.47,205.6,191.72,306.89,90.02
SANM,Sanmina Corporation - Common Stock,241.49,94.5,-14.6,223.83,174.08,163.04,282.72,89.85
BHE,"Benchmark Electronics, Inc. Common Stock",92.17,94.5,0.0,79.98,60.51,55.46,92.17,35.72
AVNS,"Avanos Medical, Inc. Common Stock",24.94,94.4,-0.4,24.15,16.6,15.37,25.05,9.89
IRDM,Iridium Communications Inc - Common Stock,44.57,94.4,-14.1,43.14,28.36,25.85,51.9,15.57
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",45.1,94.4,-6.3,41.75,30.91,28.23,48.11,15.14
DWSN,Dawson Geophysical Company - Common Stock,4.29,94.4,-12.4,3.68,2.86,2.61,4.9,1.29
BELFB,Bel Fuse Inc. - Class B Common Stock,296.39,94.3,-2.1,270.83,218.84,201.02,302.73,89.0
SYNA,Synaptics Incorporated - Common Stock,140.89,94.3,-4.5,114.65,89.86,84.8,147.57,58.52
BELFA,Bel Fuse Inc. - Class A Common Stock,265.77,94.3,-1.8,244.26,197.58,179.23,270.76,80.36
NSYS,Nortech Systems Incorporated - Common Stock,17.49,94.2,-1.0,14.51,10.62,10.32,17.66,6.8
ALGM,"Allegro MicroSystems, Inc. - Common Stock",59.0,94.2,0.0,46.13,36.5,34.73,59.0,22.8
BDSX,"Biodesix, Inc. - Common Stock",16.81,94.1,-13.4,14.0,11.9,10.8,19.4,5.0
CTOS,"Custom Truck One Source, Inc. Common Stock",11.27,94.1,0.0,9.37,7.37,7.06,11.27,4.74
VRT,"Vertiv Holdings, LLC Class A Common Stock",333.05,94.1,-11.5,321.47,244.6,223.85,376.15,116.41
SEI,"Solaris Energy Infrastructure, Inc. Class A Common Stock",82.88,94.0,0.0,71.82,58.36,54.52,82.88,24.67
KALU,Kaiser Aluminum Corporation - Common Stock,182.75,94.0,-4.1,171.59,136.06,122.15,190.63,71.09
POWI,"Power Integrations, Inc. - Common Stock",87.11,93.9,0.0,72.57,52.42,49.64,87.11,30.52
SNX,TD SYNNEX Corporation Common Stock,284.56,93.9,-0.0,240.67,184.73,176.85,284.65,122.97
CORZ,"Core Scientific, Inc. - Common Stock",29.16,93.9,0.0,23.71,18.96,18.71,29.16,11.35
ALNT,Allient Inc. - Common Stock,95.85,93.9,0.0,75.61,65.0,60.87,95.85,33.64
GLBS,Globus Maritime Limited - Common Stock,2.75,93.8,0.0,2.14,1.85,1.67,2.75,1.0
ADEA,Adeia Inc.  - Common Stock,31.81,93.8,-5.2,29.62,22.0,20.51,33.57,11.64
PODC,"PodcastOne, Inc. - Common Stock",4.1,93.8,-17.7,3.64,2.82,2.58,4.98,1.3
MRNA,"Moderna, Inc. - Common Stock",63.96,93.7,0.0,50.2,43.67,39.22,63.96,22.36
AVR,Anteris Technologies Global Corp. - Common Stock,9.78,93.7,0.0,7.51,6.04,5.71,9.78,2.9
CRS,Carpenter Technology Corporation Common Stock,586.47,93.7,0.0,460.28,387.31,356.48,586.47,231.97
ASMH,ASML Holding NV ADRhedged,131.62,93.6,0.0,106.11,91.55,84.74,131.62,45.98
MOV,Movado Group Inc. Common Stock,38.46,93.6,-0.6,30.51,24.86,23.14,38.68,14.18
TRVI,"Trevi Therapeutics, Inc. - Common Stock",17.21,93.6,0.0,14.26,12.55,11.82,17.21,5.47
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",4.5,93.5,-11.6,4.44,3.64,3.24,5.09,1.39
CAT,"Caterpillar, Inc. Common Stock",985.82,93.5,0.0,872.73,726.58,668.62,985.82,355.95
ATI,ATI Inc. Common Stock,201.34,93.5,0.0,167.35,141.16,127.06,201.34,71.34
PRM,"Perimeter Solutions, SA Common Stock",37.78,93.5,0.0,31.24,27.86,26.51,37.78,13.24
CSTM,Constellium SE Ordinary Shares (France),34.0,93.4,-5.9,32.68,25.42,22.92,36.15,12.92
AXSM,"Axsome Therapeutics, Inc. - Common Stock",250.5,93.4,-1.8,218.02,182.38,168.12,255.17,100.39
KN,Knowles Corporation Common Stock,41.37,93.4,0.0,34.68,27.78,26.58,41.37,17.07
ENTG,"Entegris, Inc. - Common Stock",178.77,93.3,0.0,142.57,118.33,111.25,178.77,68.7
WEST,Westrock Coffee Company - Common Stock,9.03,93.3,-4.9,7.17,5.3,5.18,9.5,3.71
URGN,UroGen Pharma Ltd. - Ordinary Shares,33.57,93.3,0.0,26.79,23.19,22.1,33.57,12.96
ULCC,"Frontier Group Holdings, Inc. - Common Stock",7.22,93.3,0.0,4.97,4.7,4.66,7.22,3.1
PACS,"PACS Group, Inc. Common Stock",36.59,93.2,-13.1,35.72,34.77,29.13,42.13,7.71
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",32.48,93.2,-7.2,28.95,21.34,20.71,35.0,13.5
PLXS,Plexus Corp. - Common Stock,299.97,93.2,0.0,261.42,205.04,189.5,299.97,118.29
AEIS,"Advanced Energy Industries, Inc. - Common Stock",372.59,93.2,-4.2,348.34,293.07,265.21,388.93,128.4
ROG,Rogers Corporation Common Stock,162.68,93.1,0.0,136.8,110.75,103.79,162.68,64.78
IESC,"IES Holdings, Inc. - Common Stock",712.39,93.1,-5.0,648.5,511.66,480.32,749.83,273.13
HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),27.59,93.0,-13.4,25.72,22.8,20.88,31.86,9.05
ARCB,ArcBest Corporation - Common Stock,144.53,93.0,-16.6,130.61,101.38,93.88,173.22,59.5
GH,"Guardant Health, Inc. - Common Stock",131.78,92.9,-1.1,105.79,102.29,93.91,133.22,40.98
GRC,Gorman-Rupp Company (The) Common Stock,87.77,92.9,0.0,75.26,61.79,57.54,87.77,34.52
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",36.81,92.9,-8.6,33.8,29.41,25.99,40.26,12.61
CYRX,"CryoPort, Inc. - Common Stock",15.01,92.8,-9.0,12.83,10.37,10.16,16.5,6.37
ARW,"Arrow Electronics, Inc. Common Stock",232.7,92.8,0.0,201.51,152.9,144.65,232.7,101.87
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",5.2,92.8,-0.4,4.23,3.68,3.51,5.22,2.01
DSGN,"Design Therapeutics, Inc. - Common Stock",12.44,92.8,-21.2,12.33,10.66,9.6,15.79,3.37
NVCT,"Nuvectis Pharma, Inc. - Common Stock",13.82,92.7,0.0,9.89,8.59,7.99,13.82,5.65
