Ticker,Price,52W_High,Pct_From_52W_High,Sector
YETI,51.21,51.21,0.0,Consumer Cyclical
XRN,37.27,37.28,-0.0,Unknown
AAL,17.87,17.87,0.0,Industrials
ABNB,145.56,145.56,0.0,Consumer Cyclical
ABSI,10.89,10.89,0.0,Unknown
WELL,227.33,227.33,0.0,Real Estate
WEC,118.85,118.85,0.0,Utilities
VSXY,88.5,88.5,0.0,Unknown
VSTS,14.42,14.42,0.0,Industrials
AROW,41.05,41.05,0.0,Financial Services
APPS,11.07,11.07,0.0,Unknown
APOG,48.92,48.92,0.0,Industrials
AOUT,11.6,11.6,0.0,Unknown
AMAL,46.95,46.95,0.0,Financial Services
ALRS,30.82,30.82,0.0,Financial Services
VIK,103.26,103.26,0.0,Unknown
VAC,101.3,101.3,0.0,Unknown
UVE,41.13,41.13,0.0,Unknown
UNH,427.89,427.89,0.0,Healthcare
UHT,42.89,42.89,0.0,Unknown
UHAL,67.05,67.05,0.0,Industrials
UDR,39.98,39.98,0.0,Unknown
TRV,327.37,327.37,0.0,Financial Services
TNC,91.15,91.15,0.0,Unknown
TMP,94.19,94.19,0.0,Financial Services
BATRK,51.96,51.96,0.0,Communication Services
BATRA,56.51,56.51,0.0,Communication Services
AXGN,44.93,44.95,-0.0,Unknown
AVBP,34.0,34.0,0.0,Healthcare
AVBH,32.7,32.71,-0.0,Financial Services
AUBN,28.88,28.88,0.0,Financial Services
ATLC,110.41,110.41,0.0,Unknown
ATEX,89.67,89.67,0.0,Unknown
ASTH,44.51,44.51,0.0,Healthcare
TFIN,76.81,76.81,0.0,Financial Services
TDAY,8.35,8.35,0.0,Communication Services
SXI,340.5,340.5,0.0,Unknown
STRW,13.6,13.6,0.0,Unknown
STEL,39.69,39.69,0.0,Financial Services
SSD,210.06,210.06,0.0,Basic Materials
BIIB,216.03,216.03,0.0,Healthcare
BHRB,71.34,71.34,0.0,Financial Services
BFST,30.81,30.81,0.0,Financial Services
BELFB,310.64,310.64,0.0,Technology
BDSX,23.34,23.34,0.0,Unknown
BCML,32.67,32.67,0.0,Financial Services
BCAX,26.87,26.87,0.0,Healthcare
BCAL,20.83,20.83,0.0,Financial Services
BBGI,26.5,26.5,0.0,Unknown
BBCP,11.59,11.59,0.0,Industrials
SPHR,169.85,169.85,0.0,Unknown
SPG,226.89,226.89,0.0,Real Estate
SPB,87.49,87.49,0.0,Consumer Defensive
SN,145.1,145.1,0.0,Unknown
SMG,69.91,69.91,0.0,Unknown
SMBK,47.97,47.97,0.0,Financial Services
BOKF,139.1,139.1,0.0,Unknown
BMRC,27.77,27.77,0.0,Unknown
BLZE,14.56,14.56,0.0,Unknown
BJRI,59.86,59.86,0.0,Unknown
BIOA,23.76,23.76,0.0,Unknown
SI,22.79,22.79,0.0,Unknown
SFBS,88.52,88.52,0.0,Unknown
SEG,27.07,27.07,0.0,Unknown
SAFE,16.44,16.44,0.0,Unknown
RSI,31.56,31.56,0.0,Consumer Cyclical
RNST,43.36,43.36,0.0,Financial Services
RNR,319.59,319.59,0.0,Financial Services
RLGT,9.32,9.32,0.0,Industrials
RDY,15.38,15.38,0.0,Unknown
RCUS,31.0,31.0,0.0,Unknown
CARE,33.6,33.6,0.0,Unknown
CAKE,80.38,80.38,0.0,Unknown
CADL,9.79,9.79,0.0,Healthcare
CACC,628.86,628.86,0.0,Unknown
CAC,54.33,54.33,0.0,Financial Services
BWFG,59.77,59.77,0.0,Unknown
BWB,20.84,20.84,0.0,Financial Services
BVFL,21.83,21.83,0.0,Unknown
BUSE,29.8,29.8,0.0,Financial Services
BSVN,49.57,49.57,0.0,Unknown
BSRR,41.07,41.07,0.0,Financial Services
RAC,10.47,10.47,0.0,Financial Services
QUAD,8.44,8.44,0.0,Unknown
PSTL,24.88,24.88,0.0,Real Estate
PSA,324.39,324.39,0.0,Real Estate
PRSU,54.76,54.76,0.0,Unknown
PRK,184.11,184.11,0.0,Financial Services
PRI,283.89,283.89,0.0,Financial Services
PRG,46.11,46.11,0.0,Industrials
PNW,108.08,108.08,0.0,Utilities
PMO,10.71,10.71,0.0,Financial Services
CDNA,28.82,28.82,0.0,Unknown
CCSI,36.72,36.72,0.0,Technology
CCNE,33.97,33.97,0.0,Financial Services
CCBG,49.98,49.98,0.0,Unknown
CBNK,35.21,35.21,0.0,Financial Services
CBFV,37.94,37.94,0.0,Financial Services
CATY,62.05,62.05,0.0,Financial Services
CASS,51.57,51.57,0.0,Unknown
