Ticker,Price,52W_High,Pct_From_52W_High,Sector
ADPT,22.9,22.9,0.0,Unknown
XYZ,81.81,81.81,0.0,Unknown
AACB,10.57,10.57,0.0,Financial Services
AAPL,327.5,327.5,0.0,Unknown
ABEO,7.29,7.29,0.0,Unknown
ACIW,57.04,57.04,0.0,Technology
UBS,55.07,55.07,0.0,Unknown
ACHC,32.27,32.27,0.0,Unknown
ALRS,31.67,31.67,0.0,Financial Services
TRNO,71.84,71.84,0.0,Real Estate
STT,186.59,186.59,0.0,Financial Services
TD,124.8,124.8,0.0,Unknown
TDOC,9.72,9.72,0.0,Healthcare
SOUL,10.38,10.38,0.0,Unknown
SPB,87.67,87.67,0.0,Consumer Defensive
STAG,39.92,39.92,0.0,Real Estate
PRVA,28.1,28.1,0.0,Unknown
PSNL,15.79,15.79,0.0,Unknown
PLBC,60.24,60.24,0.0,Financial Services
PLTS,17.5,17.5,0.0,Unknown
RUSHA,76.18,76.18,0.0,Unknown
RELY,24.96,24.96,0.0,Unknown
QSEA,10.56,10.56,0.0,Unknown
NUVL,123.96,123.96,0.0,Unknown
OBA,10.26,10.26,0.0,Unknown
SBFG,26.71,26.71,0.0,Financial Services
SEIC,98.17,98.17,0.0,Financial Services
RRBI,97.5,97.5,0.0,Unknown
ORIQ,10.33,10.33,0.0,Unknown
NTRS,191.12,191.12,0.0,Financial Services
NTB,61.12,61.12,0.0,Financial Services
NLY,23.16,23.16,0.0,Real Estate
NMR,10.04,10.04,0.0,Unknown
NREF,16.89,16.89,0.0,Real Estate
OPHC,6.03,6.03,0.0,Unknown
OPY,119.03,119.03,0.0,Financial Services
NSC,328.54,328.54,0.0,Industrials
CDNA,29.75,29.75,0.0,Unknown
CAPN,11.1,11.1,0.0,Financial Services
PAII,10.24,10.24,-0.0,Unknown
PBA,50.33,50.33,0.0,Unknown
CFFN,8.65,8.65,0.0,Financial Services
CHRN,29.63,29.63,0.0,Unknown
SNFCA,9.98,9.98,0.0,Financial Services
SEZL,188.55,188.55,0.0,Financial Services
SFNC,23.23,23.23,0.0,Financial Services
PBYI,8.41,8.41,0.0,Healthcare
PCB,29.65,29.65,0.0,Unknown
SZZL,10.39,10.39,0.0,Unknown
SVCC,10.6,10.6,0.0,Financial Services
SYRE,102.07,102.07,0.0,Unknown
TECH,71.48,71.48,0.0,Unknown
NBTB,51.3,51.3,0.0,Financial Services
MNPR,108.69,108.69,0.0,Unknown
UYSC,10.71,10.71,0.0,Unknown
VCTR,99.05,99.05,0.0,Financial Services
MFC,43.07,43.07,0.0,Financial Services
MFG,10.66,10.66,0.0,Unknown
MAX,14.19,14.19,0.0,Unknown
ELVN,53.16,53.16,0.0,Healthcare
ETON,38.5,38.5,0.0,Unknown
CLMT,40.01,40.01,0.0,Unknown
MUFG,22.77,22.77,0.0,Unknown
NBHC,45.52,45.52,0.0,Financial Services
MS,228.55,228.55,0.0,Financial Services
MTB,248.53,248.53,0.0,Financial Services
CRNX,83.9,83.9,0.0,Unknown
CROX,133.37,133.37,0.0,Consumer Cyclical
COLB,32.57,32.57,0.0,Financial Services
CPIX,7.8,7.8,0.0,Unknown
CLBK,22.0,22.0,0.0,Financial Services
CTBI,75.03,75.03,0.0,Financial Services
CTRN,63.61,63.61,0.0,Unknown
CYRX,16.57,16.57,0.0,Industrials
CPRX,31.49,31.5,-0.0,Unknown
CRAQ,10.35,10.35,0.0,Unknown
NOEM,10.51,10.51,0.0,Unknown
NMP,10.3,10.3,0.0,Unknown
MRVI,7.04,7.04,0.0,Healthcare
MTCH,40.11,40.11,0.0,Unknown
XMTR,98.68,98.68,0.0,Industrials
AEXA,11.91,11.91,0.0,Financial Services
AGL,124.29,124.29,0.0,Healthcare
ZION,71.55,71.55,0.0,Financial Services
AAMI,83.07,83.07,0.0,Unknown
KRT,35.99,35.99,0.0,Unknown
LCCC,10.45,10.45,0.0,Unknown
ASH,68.27,68.27,0.0,Unknown
AMG,379.59,379.59,0.0,Financial Services
AMWL,11.03,11.03,0.0,Healthcare
ING,33.31,33.31,0.0,Unknown
IOR,19.6,19.6,0.0,Unknown
FNWB,12.01,12.01,0.0,Unknown
IVZ,30.3,30.3,0.0,Financial Services
JACS,10.74,10.74,0.0,Financial Services
JENA,10.44,10.44,0.0,Financial Services
JPM,346.91,346.91,0.0,Financial Services
JXN,124.27,124.27,0.0,Unknown
KEY,23.53,23.53,0.0,Financial Services
DTSQ,11.4,11.4,0.0,Unknown
EA,207.27,207.27,0.0,Communication Services
DAVE,438.19,438.19,0.0,Unknown
LOB,42.19,42.19,0.0,Unknown
LTC,40.06,40.06,0.0,Unknown
LTH,42.0,42.0,0.0,Unknown
EGHA,10.36,10.36,0.0,Financial Services
ELSE,7.71,7.71,0.0,Unknown
DMAA,10.68,10.68,0.0,Unknown
LQDT,39.65,39.65,0.0,Unknown
MACI,10.95,10.95,0.0,Financial Services
MAGH,6.76,6.76,0.0,Unknown
LPBB,10.74,10.74,0.0,Financial Services
KOYN,10.16,10.16,0.0,Unknown
BMO,183.65,183.65,0.0,Unknown
BAC,61.59,61.59,0.0,Financial Services
BBY,85.37,85.37,0.0,Unknown
HWC,77.05,77.05,0.0,Financial Services
IBKR,97.41,97.41,0.0,Unknown
BZH,32.73,32.73,0.0,Consumer Cyclical
CALY,19.66,19.66,0.0,Unknown
BNS,90.29,90.29,0.0,Unknown
BNY,162.35,162.35,0.0,Financial Services
BOH,83.14,83.14,0.0,Financial Services
KCHV,10.39,10.39,0.0,Unknown
KELYA,14.33,14.33,0.0,Unknown
INDB,85.2,85.2,0.0,Financial Services
IPEX,10.54,10.54,0.0,Financial Services
INAC,10.28,10.28,0.0,Unknown
FITB,57.94,57.94,0.0,Financial Services
ETSY,85.74,85.74,0.0,Consumer Cyclical
EVAC,10.21,10.21,0.0,Unknown
GKOS,156.84,156.84,0.0,Unknown
GL,181.51,181.51,0.0,Financial Services
GBCI,52.71,52.71,0.0,Unknown
FR,65.89,65.89,0.0,Real Estate
FBP,27.07,27.07,0.0,Financial Services
HXL,102.73,102.73,0.0,Industrials
HIW,32.36,32.36,0.0,Real Estate
HSBC,100.46,100.46,0.0,Financial Services
HSBH,109.61,109.61,0.0,Unknown
GNW,9.74,9.74,0.0,Financial Services
GS,1152.07,1152.07,0.0,Financial Services
GTLS,209.9,209.91,-0.0,Industrials
FLYW,18.78,18.78,0.0,Technology
FDSB,17.75,17.75,0.0,Unknown
FFBC,34.81,34.81,0.0,Financial Services
FA,21.17,21.17,0.0,Unknown
FBRX,44.15,44.15,0.0,Unknown
CM,120.76,120.76,0.0,Financial Services
CMDB,20.02,20.02,0.0,Unknown
CBU,68.76,68.76,0.0,Financial Services
CFR,158.57,158.57,0.0,Financial Services
DHX,4.06,4.06,0.0,Technology
DINO,83.93,83.93,0.0,Unknown
CUZ,31.32,31.32,0.0,Real Estate
EPC,27.85,27.85,0.0,Unknown
EPR,60.13,60.13,0.0,Real Estate
EFC,13.71,13.71,0.0,Real Estate
EIX,76.68,76.68,0.0,Utilities
HNVR,24.86,24.86,0.0,Financial Services
HSIC,87.16,87.16,0.0,Healthcare
GTERA,10.35,10.35,0.0,Unknown
GSHR,10.48,10.48,0.0,Unknown
ANSC,11.43,11.44,-0.0,Unknown
AOUT,14.49,14.49,0.0,Unknown
ALOT,28.59,28.59,0.0,Unknown
USB,63.01,63.01,0.0,Financial Services
APGE,134.29,134.29,0.0,Healthcare
AMCX,10.59,10.59,0.0,Unknown
ANGO,14.47,14.47,0.0,Unknown
VSTS,15.51,15.51,0.0,Industrials
VGM,10.61,10.61,0.0,Unknown
UHAL,69.34,69.34,0.0,Industrials
UNF,281.26,281.26,0.0,Unknown
PGAC,10.69,10.69,0.0,Unknown
WKC,36.9,36.9,0.0,Energy
WT,20.01,20.01,0.0,Unknown
PDM,9.68,9.68,0.0,Real Estate
PK,14.55,14.55,0.0,Unknown
PACS,45.0,45.0,0.0,Healthcare
PAG,200.4,200.4,0.0,Consumer Cyclical
SAFE,16.61,16.61,0.0,Unknown
SAH,99.73,99.73,0.0,Unknown
RF,31.48,31.48,0.0,Unknown
RMAX,11.6,11.6,0.0,Unknown
PSQH,3.85,3.85,0.0,Unknown
PNC,254.15,254.15,0.0,Financial Services
BLFS,29.15,29.15,0.0,Healthcare
BANR,69.87,69.87,0.0,Financial Services
BCML,33.99,33.99,0.0,Financial Services
SLF,81.25,81.25,0.0,Unknown
SMHI,8.38,8.38,0.0,Industrials
RY,217.87,217.87,0.0,Unknown
BSET,21.69,21.69,0.0,Unknown
BSVN,51.8,51.8,0.0,Unknown
BWB,21.81,21.81,0.0,Financial Services
BOTJ,26.22,26.22,0.0,Financial Services
BPOP,171.01,171.01,0.0,Financial Services
PGNY,32.34,32.36,-0.1,Healthcare
ECO,56.65,56.73,-0.1,Industrials
COPL,10.45,10.46,-0.1,Financial Services
AFBI,22.66,22.68,-0.1,Unknown
WTG,10.45,10.46,-0.1,Unknown
KOP,48.47,48.53,-0.1,Basic Materials
FIBK,39.35,39.38,-0.1,Financial Services
WTFC,162.62,162.79,-0.1,Financial Services
DRDB,10.57,10.58,-0.1,Financial Services
IART,18.78,18.79,-0.1,Healthcare
EBC,22.68,22.71,-0.1,Financial Services
FHI,60.0,60.04,-0.1,Financial Services
KFII,10.59,10.6,-0.1,Financial Services
RFAI,11.06,11.07,-0.1,Unknown
VABK,45.68,45.73,-0.1,Financial Services
TXG,45.75,45.79,-0.1,Unknown
PACH,10.26,10.27,-0.1,Financial Services
TFSL,17.86,17.87,-0.1,Financial Services
UCB,36.0,36.05,-0.1,Unknown
ECBK,20.27,20.31,-0.2,Unknown
MKTW,20.8,20.83,-0.2,Financial Services
OYSE,10.29,10.31,-0.2,Unknown
NXP,14.44,14.47,-0.2,Financial Services
PUBM,13.8,13.83,-0.2,Unknown
ROKU,143.32,143.66,-0.2,Communication Services
NNN,47.42,47.53,-0.2,Real Estate
CCAQ,10.48,10.5,-0.2,Financial Services
NEWT,15.19,15.22,-0.2,Financial Services
CPBI,19.95,20.0,-0.2,Financial Services
WENN,10.32,10.34,-0.2,Financial Services
HFWA,30.18,30.23,-0.2,Financial Services
BCS,28.35,28.41,-0.2,Financial Services
VLY,14.84,14.87,-0.2,Financial Services
AAT,25.46,25.51,-0.2,Real Estate
NPAC,10.38,10.4,-0.2,Financial Services
TVAI,10.34,10.36,-0.2,Unknown
PRG,46.51,46.61,-0.2,Industrials
POLE,10.78,10.8,-0.2,Financial Services
VKQ,9.99,10.01,-0.2,Unknown
FULT,24.42,24.46,-0.2,Financial Services
EWBC,132.41,132.63,-0.2,Financial Services
SPEG,10.28,10.3,-0.2,Unknown
TMHC,71.86,71.98,-0.2,Consumer Cyclical
VMO,9.85,9.88,-0.3,Unknown
UNP,288.36,289.13,-0.3,Industrials
CVS,105.91,106.18,-0.3,Healthcare
ALDF,10.7,10.73,-0.3,Unknown
BSRR,41.57,41.68,-0.3,Financial Services
LPRO,3.13,3.14,-0.3,Unknown
AVNS,24.97,25.05,-0.3,Healthcare
NSTS,13.8,13.84,-0.3,Financial Services
EXPD,177.7,178.22,-0.3,Industrials
LWAC,10.25,10.28,-0.3,Financial Services
ONB,26.38,26.45,-0.3,Financial Services
OIA,6.23,6.25,-0.3,Financial Services
SDHI,10.44,10.47,-0.3,Financial Services
OFG,49.99,50.15,-0.3,Financial Services
MSM,123.7,124.11,-0.3,Unknown
SIRI,30.65,30.75,-0.3,Unknown
TAVI,10.65,10.68,-0.3,Financial Services
