Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
ERAS,"Erasca, Inc. - Common Stock",19.38,99.8,-13.8,14.65,12.79,10.25,22.47,1.39
CLYM,"Climb Bio, Inc. - Common Stock",13.1,99.7,-6.4,11.89,8.22,6.65,14.0,1.4
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",12.9,99.7,-16.5,9.76,6.14,5.04,15.45,1.39
BAND,Bandwidth Inc. - Class A Common Stock,70.36,99.6,-10.3,61.59,32.34,28.05,78.44,12.82
AGL,"agilon health, inc. Common Stock",125.78,99.6,-3.1,100.95,46.11,39.52,129.84,7.91
MU,"Micron Technology, Inc. - Common Stock",970.82,99.6,-20.0,944.04,580.17,490.35,1213.37,104.71
EVC,Entravision Communications Corporation Common Stock,10.85,99.5,-19.5,10.06,5.49,4.72,13.48,1.91
ALMS,Alumis Inc. - Common Stock,30.05,99.5,-0.8,24.23,23.37,19.03,30.3,3.31
MAAS,Maase Inc. - Class A Ordinary Shares,19.99,99.5,-5.9,13.7,8.74,7.48,21.24,2.86
ANRO,"Alto Neuroscience, Inc. Common Stock",27.07,99.4,-3.6,23.34,21.18,18.7,28.07,2.73
ATEX,Anterix Inc. - Common Stock,105.82,99.4,-2.2,79.09,48.69,41.63,108.21,17.99
CHRN,ChronoScale Holdings Corporation - Common Stock,25.38,99.4,-14.3,19.66,12.96,10.92,29.63,2.98
SYRE,"Spyre Therapeutics, Inc. - Common Stock",102.7,99.3,0.0,83.48,57.29,49.1,102.7,14.82
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,89.74,99.3,-8.4,73.89,70.57,62.39,97.97,8.42
RLYB,Rallybio Corporation - Common Stock,16.91,99.2,0.0,15.56,10.1,8.82,16.91,3.7
STTK,"Shattuck Labs, Inc. - Common Stock",7.21,99.2,-8.5,5.97,5.43,4.62,7.88,0.73
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),891.83,99.2,-18.4,882.13,573.72,493.23,1093.26,145.39
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.0,99.1,-8.4,4.6,3.15,2.65,5.46,1.03
ORKA,"Oruka Therapeutics, Inc. - Common Stock",94.32,99.1,-0.9,73.16,52.48,46.21,95.17,13.05
SIF,"SIFCO Industries, Inc. Common Stock",24.31,99.1,-5.4,21.25,14.37,12.48,25.71,4.49
AEHR,Aehr Test Systems - Common Stock,98.91,99.1,-15.2,93.97,59.87,51.06,116.58,16.45
LQDA,Liquidia Corporation - Common Stock,80.89,99.0,-0.7,68.28,47.55,42.41,81.45,15.1
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",21.31,99.0,-19.6,20.29,11.66,10.07,26.51,3.14
ICHR,Ichor Holdings - Ordinary Shares,95.85,98.9,-14.6,83.02,55.88,46.56,112.28,14.06
MBX,"MBX Biosciences, Inc. - Common Stock",60.28,98.9,-8.3,43.54,36.51,33.08,65.71,9.74
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.55,98.9,-7.6,7.92,5.1,4.5,10.34,1.3
KOD,Kodiak Sciences Inc - Common Stock,42.42,98.8,-8.7,37.01,32.72,29.25,46.44,5.08
TXG,"10x Genomics, Inc. - Common Stock",47.2,98.8,0.0,32.45,24.3,21.95,47.2,11.34
RLAY,"Relay Therapeutics, Inc. - Common Stock",19.3,98.7,-7.0,16.02,12.17,10.84,20.75,3.22
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,13.32,98.6,-1.9,10.87,8.26,7.19,13.57,2.9
DELL,Dell Technologies Inc. Class C Common Stock ,404.15,98.6,-13.3,371.71,223.4,203.26,465.96,110.73
BIOA,"BioAge Labs, Inc. - Common Stock",22.65,98.5,-9.8,19.89,18.63,15.92,25.1,4.12
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",105.72,98.5,0.0,89.57,72.47,63.83,105.72,18.76
ALOT,"AstroNova, Inc. - Common Stock",28.83,98.4,0.0,21.29,13.72,12.49,28.83,7.01
RVMD,"Revolution Medicines, Inc. - Common Stock",183.29,98.3,-4.8,165.11,125.68,109.87,192.62,34.7
BDSX,"Biodesix, Inc. - Common Stock",21.14,98.3,-13.7,17.68,13.76,12.18,24.5,5.46
AMD,"Advanced Micro Devices, Inc. - Common Stock",544.43,98.2,-6.3,503.45,323.96,300.3,580.91,151.14
VSXY,Victorias Secret & Co. Common Stock ,87.09,98.2,-1.6,70.33,59.71,53.8,88.5,18.72
VNCE,Vince Holding Corp. - Common Stock,6.69,98.2,-15.0,5.55,3.97,3.68,7.87,1.42
SILC,Silicom Ltd - Ordinary Shares,46.8,98.1,-8.2,43.75,28.47,25.35,50.98,13.5
TNGX,"Tango Therapeutics, Inc. - Common Stock",29.02,98.1,-11.8,26.7,19.38,16.68,32.9,6.04
MEI,"Methode Electronics, Inc. Common Stock",16.53,98.0,-14.6,13.35,9.25,8.7,19.36,5.0
NESR,National Energy Services Reunited Corp - Ordinary Shares,28.47,97.9,-4.9,26.25,22.62,20.14,29.93,6.02
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",43.2,97.9,0.0,33.62,24.24,22.64,43.2,14.13
CDNA,"CareDx, Inc. - Common Stock",38.54,97.8,-4.5,25.64,21.36,20.03,40.34,11.57
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.85,97.8,0.0,5.97,4.52,4.07,7.85,1.9
VSTS,Vestis Corporation Common Stock,16.01,97.8,-3.0,13.28,9.58,8.58,16.5,4.06
TWST,Twist Bioscience Corporation - Common Stock,95.86,97.7,-6.8,77.6,56.68,50.23,102.88,24.16
URGN,UroGen Pharma Ltd. - Ordinary Shares,43.78,97.7,0.0,32.94,25.02,24.13,43.78,15.46
PACS,"PACS Group, Inc. Common Stock",45.56,97.6,-1.2,39.39,37.15,32.43,46.13,7.71
XMTR,"Xometry, Inc. - Class A Common Stock",104.85,97.6,0.0,90.54,65.44,62.87,104.85,30.97
NWPX,"NWPX Infrastructure, Inc. - Common Stock",135.41,97.6,-9.7,127.95,92.86,83.7,149.94,40.54
ACMR,"ACM Research, Inc. - Class A Common Stock",95.27,97.6,-24.9,88.72,63.19,56.55,126.89,23.92
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",5.69,97.6,-0.4,4.88,4.0,3.6,5.71,1.53
