Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
MGRT,Mega Fortune Company Limited - Ordinary Shares,121.98,100.0,-14.2,99.01,77.0,59.41,142.2,3.9
CCG,Cheche Group Inc. - Class A Ordinary Shares,12.97,100.0,-24.6,12.82,4.71,3.75,17.21,0.37
CTSO,Cytosorbents Corporation - Common Stock,5.75,99.9,-10.3,1.28,0.81,0.78,6.41,0.31
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,8.28,99.8,-24.1,2.16,1.32,1.23,10.91,0.69
SNDK,Sandisk Corporation - Common Stock When-Issued,1791.82,99.8,-23.3,1504.2,1299.61,1068.24,2335.0,94.29
XHLD,"TEN Holdings, Inc. - Common Stock",9.84,99.7,-21.5,5.52,2.82,2.6,12.53,0.8
TJGC,TJGC Group Limited - Class A Ordinary Shares,16.84,99.7,0.0,6.65,4.74,4.31,16.84,1.5
ETS,Elite Express Holding Inc. - Class A Common Stock,2.6,99.6,0.0,1.12,0.77,0.71,2.6,0.43
TWST,Twist Bioscience Corporation - Common Stock,166.99,99.5,0.0,118.31,80.23,69.68,166.99,25.45
TXG,"10x Genomics, Inc. - Common Stock",76.6,99.5,-0.5,56.67,35.55,31.33,76.97,11.34
MRNA,"Moderna, Inc. - Common Stock",154.04,99.5,-11.7,98.17,68.21,60.25,174.38,22.36
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",10.25,99.3,0.0,6.79,4.81,4.24,10.25,1.81
MU,"Micron Technology, Inc. - Common Stock",1015.8,99.2,-16.3,927.26,744.51,640.02,1213.37,156.58
DELL,Dell Technologies Inc. Class C Common Stock ,575.31,99.2,-2.2,465.46,324.45,274.11,588.4,110.54
VNCE,Vince Holding Corp. - Common Stock,10.7,99.2,0.0,6.6,4.91,4.49,10.7,1.99
QMCO,Quantum Corporation - Common Stock,25.09,99.1,-3.9,17.89,11.47,10.43,26.11,4.31
CDNA,"CareDx, Inc. - Common Stock",53.83,99.0,-0.8,44.88,28.97,26.63,54.28,14.28
PLSE,"Pulse Biosciences, Inc - Common Stock",53.87,99.0,-2.4,42.31,29.43,25.85,55.2,12.66
BDSX,"Biodesix, Inc. - Common Stock",29.2,99.0,-4.6,24.26,18.35,15.88,30.6,5.46
SAIH,SAIHEAT Limited - Class A Ordinary Shares,25.82,98.9,-2.3,20.33,13.4,12.18,26.43,5.93
RCEL,"Avita Medical, Inc. - Common Stock",11.02,98.9,-1.8,7.73,5.51,5.06,11.22,3.27
FTH,"Faeth Therapeutics, Inc.  - Common Stock",34.5,98.8,-13.9,31.88,27.42,22.96,40.05,7.89
TOP,TOP Financial Group Limited - Class A Ordinary Shares,15.21,98.8,-9.1,12.81,7.7,7.09,16.73,3.11
NVCT,"Nuvectis Pharma, Inc. - Common Stock",22.0,98.7,-22.9,21.27,14.32,12.75,28.53,5.65
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",55.5,98.7,-13.9,51.39,34.86,30.12,64.43,14.35
IMMX,"Immix Biopharma, Inc. - Common Stock",12.5,98.7,-13.6,11.35,9.96,8.88,14.47,2.04
ABSI,Absci Corporation - Common Stock,9.65,98.6,-17.0,8.75,6.28,5.53,11.62,2.3
LITE,Lumentum Holdings Inc. - Common Stock,930.91,98.6,-11.6,841.77,823.17,713.73,1053.09,149.61
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.32,98.6,-18.4,6.77,4.58,4.17,8.97,1.47
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,15.24,98.6,-1.6,13.7,10.38,9.28,15.49,3.47
KRSA,"Korsana Biosciences, Inc. - Common Stock",34.99,98.5,-21.7,27.26,21.59,18.74,44.66,7.56
