Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,16.24,100.0,-5.6,8.62,3.35,2.74,17.21,0.37
BANL,CBL International Limited - Class B Ordinary Shares,13.4,100.0,-2.2,4.47,1.81,1.47,13.7,0.29
BYND,"Beyond Meat, Inc. - Common stock",14.0,99.9,-23.5,5.65,2.4,2.06,18.3,0.52
TOP,TOP Financial Group Limited - Class A Ordinary Shares,15.42,99.9,-5.0,6.64,2.83,2.39,16.24,0.62
LEXX,Lexaria Bioscience Corp. - Common Stock,11.68,99.9,0.0,4.17,1.88,1.63,11.68,0.4
NRDY,Nerdy Inc. Class A Common Stock,10.35,99.8,-18.1,4.52,2.11,1.86,12.63,0.73
GLMD,Galmed Pharmaceuticals Ltd. - Ordinary Shares,4.31,99.5,-13.3,1.94,1.07,1.03,4.97,0.47
RFAI,RF Acquisition Corp II - Ordinary Shares,51.99,99.4,-10.4,15.15,12.32,11.93,58.0,9.29
QTTB,Q32 Bio Inc. - Common Stock,16.15,99.4,-24.5,14.83,9.24,7.69,21.38,1.66
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",15.21,99.4,-1.6,12.23,7.72,6.44,15.46,1.39
ERAS,"Erasca, Inc. - Common Stock",19.49,99.4,-13.3,18.02,15.12,12.41,22.47,1.43
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.99,99.3,0.0,53.93,35.69,32.54,76.99,10.3
XHLD,"TEN Holdings, Inc. - Common Stock",8.28,99.3,-3.2,3.08,2.1,2.1,8.55,0.8
CLYM,"Climb Bio, Inc. - Common Stock",15.06,99.2,-15.6,13.72,10.05,8.32,17.84,1.64
MRNA,"Moderna, Inc. - Common Stock",142.77,99.2,-18.1,75.26,58.01,51.2,174.38,22.36
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.74,99.1,-8.6,5.23,3.94,3.24,6.28,1.03
TWST,Twist Bioscience Corporation - Common Stock,153.1,99.1,0.0,105.55,71.17,61.66,153.1,24.16
ANRO,"Alto Neuroscience, Inc. Common Stock",36.3,99.1,-0.6,28.47,23.54,21.57,36.53,3.51
ORKA,"Oruka Therapeutics, Inc. - Common Stock",96.54,99.0,-14.6,93.94,65.08,56.27,113.08,14.8
STTK,"Shattuck Labs, Inc. - Common Stock",7.65,99.0,-5.1,6.96,6.06,5.34,8.06,0.98
PRLD,Prelude Therapeutics Incorporated - Common Stock,6.34,98.9,-4.4,4.91,4.02,3.5,6.63,0.99
QMCO,Quantum Corporation - Common Stock,23.56,98.9,-9.8,14.37,9.71,9.21,26.11,4.31
TXG,"10x Genomics, Inc. - Common Stock",64.85,98.9,-0.4,47.48,30.8,27.57,65.12,11.34
NVCT,"Nuvectis Pharma, Inc. - Common Stock",25.19,98.9,-11.7,20.4,12.87,11.47,28.53,5.65
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",62.67,98.8,-2.7,44.53,30.54,26.99,64.43,14.35
IMMX,"Immix Biopharma, Inc. - Common Stock",14.31,98.8,-1.1,10.49,9.28,8.2,14.47,1.96
SAIH,SAIHEAT Limited - Class A Ordinary Shares,23.75,98.7,-1.0,16.55,11.65,10.87,24.0,5.65
VNCE,Vince Holding Corp. - Common Stock,7.81,98.7,-0.8,6.53,4.45,4.14,7.87,1.42
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,8.65,98.7,-3.6,6.16,4.19,3.78,8.97,1.47
TJGC,TJGC Group Limited - Class A Ordinary Shares,7.94,98.7,0.0,4.72,3.94,3.72,7.94,1.5
CDNA,"CareDx, Inc. - Common Stock",52.36,98.6,0.0,37.82,25.86,24.05,52.36,12.73
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",30.6,98.6,-10.4,28.89,26.48,25.9,34.14,2.58
LITE,Lumentum Holdings Inc. - Common Stock,956.14,98.6,-9.2,813.76,778.84,666.17,1053.09,125.84
YARW,"Yarrow Bioscience, Inc. - Common Stock",38.0,98.5,-11.5,28.77,21.26,19.25,42.94,8.1
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",37.18,98.5,-6.3,22.09,17.21,16.23,39.66,9.38
DELL,Dell Technologies Inc. Class C Common Stock ,472.26,98.5,-4.5,432.13,281.1,242.5,494.51,110.54
RVMD,"Revolution Medicines, Inc. - Common Stock",221.15,98.4,0.0,191.8,144.8,129.76,221.15,37.97
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.72,98.4,-10.1,8.06,5.52,4.99,9.7,1.5
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,14.81,98.3,-1.0,12.77,9.64,8.47,14.96,3.36
ABSI,Absci Corporation - Common Stock,9.42,98.3,-18.9,9.2,5.69,5.1,11.62,2.3
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.16,98.3,-11.4,8.85,6.4,5.36,10.34,1.3
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",11.94,98.2,-10.8,10.36,8.23,7.18,13.39,2.28
ALOT,"AstroNova, Inc. - Common Stock",28.99,98.2,0.0,28.71,17.34,15.1,28.99,7.01
RLAY,"Relay Therapeutics, Inc. - Common Stock",19.42,98.1,-6.4,19.15,14.23,12.59,20.75,3.57
FTH,"Faeth Therapeutics, Inc.  - Common Stock",33.74,98.1,-6.7,28.09,24.69,20.88,36.16,7.85
PLSE,"Pulse Biosciences, Inc - Common Stock",48.56,98.1,-3.7,34.86,25.93,22.97,50.42,12.66
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,18.39,98.0,-11.2,17.17,14.14,11.9,20.7,3.01
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",367.85,98.0,-4.8,332.81,321.36,302.8,386.33,37.71
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",8.26,98.0,-8.1,5.38,4.18,3.75,8.99,1.81
MBX,"MBX Biosciences, Inc. - Common Stock",66.39,97.9,-6.1,61.08,42.34,39.61,70.7,9.74
BDSX,"Biodesix, Inc. - Common Stock",28.48,97.9,-6.9,22.29,16.69,14.42,30.6,5.46
PAYS,"Paysign, Inc. - Common Stock",13.16,97.8,-6.9,10.04,6.82,6.4,14.14,3.18
GLBS,Globus Maritime Limited - Common Stock,3.61,97.7,-6.2,3.14,2.36,2.16,3.85,1.01
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",111.54,97.6,-3.8,102.87,84.59,73.93,115.96,23.57
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",8.37,97.6,-7.0,6.55,4.64,4.38,9.0,2.33
RCEL,"Avita Medical, Inc. - Common Stock",10.32,97.6,-2.5,5.89,4.88,4.56,10.59,3.27
OABI,"OmniAb, Inc. - Common Stock",4.61,97.5,-4.2,2.72,2.14,2.07,4.81,1.36
OMER,Omeros Corporation - Common Stock,19.25,97.5,-0.4,12.48,12.04,11.79,19.32,4.03
RLYB,Rallybio Corporation - Common Stock,16.76,97.5,-1.4,16.26,12.05,10.41,17.0,3.99
MRVL,"Marvell Technology, Inc. - Common Stock",241.45,97.5,-23.7,229.99,168.59,147.97,316.35,62.18
CADL,"Candel Therapeutics, Inc. - Common Stock",13.75,97.4,0.0,10.48,7.72,7.15,13.75,4.42
BOLD,"Boundless Bio, Inc. - Common Stock",2.86,97.4,-4.7,2.56,1.72,1.59,3.0,1.05
CSTE,Caesarstone Ltd. - Ordinary Shares,3.21,97.4,-9.8,2.49,1.87,1.81,3.56,0.62
CRNX,"Crinetics Pharmaceuticals, Inc. - Common Stock",84.85,97.3,-0.0,72.87,50.69,50.01,84.86,30.4
MKDW,MKDWELL Tech Inc. - Ordinary Shares,11.43,97.3,-4.8,11.29,7.38,6.9,12.0,1.95
APGE,"Apogee Therapeutics, Inc. - Common Stock",134.96,97.2,0.0,132.21,96.06,90.5,134.96,36.37
FRD,Friedman Industries Inc. - Common Stock,44.84,97.2,-6.7,37.4,25.97,24.5,48.08,16.96
