Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
BANL,CBL International Limited - Class B Ordinary Shares,13.55,100.0,0.0,2.7,1.22,1.03,13.55,0.29
CCG,Cheche Group Inc. - Class A Ordinary Shares,16.91,100.0,-0.6,5.35,2.29,1.95,17.01,0.37
LEXX,Lexaria Bioscience Corp. - Common Stock,11.52,99.9,0.0,2.1,1.2,1.14,11.52,0.4
CLYM,"Climb Bio, Inc. - Common Stock",17.39,99.7,-0.3,12.84,9.36,7.7,17.44,1.64
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",13.1,99.6,-15.2,11.3,7.25,6.0,15.45,1.39
ERAS,"Erasca, Inc. - Common Stock",18.1,99.6,-19.4,17.4,14.71,11.86,22.47,1.43
AEHR,Aehr Test Systems - Common Stock,123.25,99.5,-15.4,94.51,70.24,58.43,145.61,17.38
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.88,99.5,-0.1,45.55,33.59,30.26,76.98,10.3
BFLY,"Butterfly Network, Inc. Class A Common Stock",9.0,99.4,-7.2,7.55,5.31,4.76,9.7,1.38
ORKA,"Oruka Therapeutics, Inc. - Common Stock",113.08,99.4,0.0,88.88,61.81,53.62,113.08,14.4
ANRO,"Alto Neuroscience, Inc. Common Stock",34.13,99.4,0.0,25.89,22.46,20.55,34.13,3.12
STTK,"Shattuck Labs, Inc. - Common Stock",7.45,99.4,-5.9,6.34,5.87,5.06,7.92,0.81
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.97,99.4,-4.9,5.04,3.73,3.08,6.28,1.03
CHRN,ChronoScale Holdings Corporation - Common Stock,23.53,99.3,-20.6,21.51,14.94,12.57,29.63,3.1
SYRE,"Spyre Therapeutics, Inc. - Common Stock",107.82,99.3,0.0,94.96,66.6,57.22,107.82,14.82
QMCO,Quantum Corporation - Common Stock,23.52,99.2,-9.9,13.13,9.03,8.73,26.11,4.31
BLZE,"Backblaze, Inc. - Common Stock",19.2,99.2,-6.0,14.08,7.95,7.31,20.43,3.31
TXG,"10x Genomics, Inc. - Common Stock",55.63,99.1,-5.0,42.72,28.81,25.8,58.57,11.34
PRLD,Prelude Therapeutics Incorporated - Common Stock,5.75,99.1,0.0,4.59,3.81,3.34,5.75,0.89
LITE,Lumentum Holdings Inc. - Common Stock,873.31,99.0,-17.1,814.35,753.84,642.76,1053.09,115.89
YARW,"Yarrow Bioscience, Inc. - Common Stock",41.52,99.0,-3.3,25.91,20.2,18.24,42.94,8.1
DELL,Dell Technologies Inc. Class C Common Stock ,468.65,99.0,-5.2,424.38,265.62,232.2,494.51,110.54
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",63.43,99.0,0.0,40.17,28.34,25.44,63.43,14.35
TWST,Twist Bioscience Corporation - Common Stock,116.1,98.9,-7.3,94.31,65.17,56.74,125.29,24.16
RLAY,"Relay Therapeutics, Inc. - Common Stock",20.61,98.9,-0.7,18.38,13.66,12.13,20.75,3.4
RVMD,"Revolution Medicines, Inc. - Common Stock",216.0,98.8,0.0,183.13,140.41,124.37,216.0,35.67
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",35.11,98.8,0.0,18.42,16.0,15.29,35.11,7.82
APPS,"Digital Turbine, Inc. - Common Stock",12.12,98.7,-15.8,10.43,6.38,6.08,14.39,2.82
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.63,98.7,-4.1,5.64,3.98,3.57,7.96,1.47
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),903.68,98.7,-17.3,891.41,649.56,556.46,1093.26,153.33
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",31.8,98.7,-6.9,27.48,26.27,25.05,34.14,2.58
FTH,"Faeth Therapeutics, Inc.  - Common Stock",33.0,98.7,-8.7,25.21,23.64,20.03,36.16,7.55
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",115.54,98.6,-0.4,98.53,81.57,71.25,115.96,20.96
PAYS,"Paysign, Inc. - Common Stock",13.52,98.5,0.0,9.09,6.4,6.1,13.52,3.18
MBX,"MBX Biosciences, Inc. - Common Stock",66.52,98.5,-5.9,55.23,40.74,37.61,70.7,9.74
CDNA,"CareDx, Inc. - Common Stock",46.18,98.5,-3.5,34.19,24.53,22.86,47.85,11.57
ABSI,Absci Corporation - Common Stock,8.85,98.4,-23.8,8.83,5.4,4.91,11.62,2.3
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",11.68,98.4,-12.8,9.87,7.91,6.9,13.39,2.28
ALOT,"AstroNova, Inc. - Common Stock",28.88,98.3,-0.2,26.95,16.43,14.4,28.95,7.01
RLYB,Rallybio Corporation - Common Stock,16.77,98.3,-1.4,16.13,11.51,10.01,17.0,3.99
UMAC,"Unusual Machines, Inc. Common Stock",30.58,98.3,-10.2,22.5,18.22,16.45,34.06,7.76
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,8.85,98.3,-14.4,8.47,5.92,5.05,10.34,1.3
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",7.03,98.2,-1.0,4.77,3.91,3.53,7.1,1.81
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,14.26,98.2,-1.7,12.04,9.28,8.09,14.5,3.06
IMMX,"Immix Biopharma, Inc. - Common Stock",11.81,98.2,-1.7,9.72,8.86,7.84,12.02,1.96
SAIH,SAIHEAT Limited - Class A Ordinary Shares,20.28,98.1,-10.2,14.9,10.96,10.32,22.58,5.65
MKDW,MKDWELL Tech Inc. - Ordinary Shares,11.01,98.1,-8.2,10.76,6.95,6.63,12.0,1.95
GLBS,Globus Maritime Limited - Common Stock,3.58,98.0,-3.8,2.9,2.24,2.04,3.72,1.0
RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",10.21,98.0,-3.6,6.99,4.86,4.73,10.59,2.59
NDLS,Noodles & Company - Class A Common Stock,16.29,98.0,-12.5,14.59,10.34,9.21,18.62,3.9
PLSE,"Pulse Biosciences, Inc - Common Stock",46.0,97.9,-1.7,31.62,24.33,21.84,46.79,12.66
NESR,National Energy Services Reunited Corp - Ordinary Shares,35.29,97.9,-2.8,28.27,24.59,22.07,36.31,7.2
FRD,Friedman Industries Inc. - Common Stock,46.02,97.9,-4.3,35.49,24.87,23.74,48.08,16.8
CRNX,"Crinetics Pharmaceuticals, Inc. - Common Stock",84.72,97.8,-0.0,65.82,49.32,48.54,84.75,29.09
SEPN,"Septerna, Inc. - Common Stock",43.8,97.7,-9.1,36.01,29.4,28.25,48.19,10.93
TOP,TOP Financial Group Limited - Class A Ordinary Shares,12.46,97.7,-11.3,9.51,6.25,6.04,14.05,3.11
VSXY,Victorias Secret & Co. Common Stock ,83.93,97.6,-16.0,83.24,63.64,58.87,99.97,21.34
CLMT,"Calumet, Inc - Common Stock",50.81,97.6,0.0,39.64,33.08,29.68,50.81,13.23
LCUT,"Lifetime Brands, Inc. - Common Stock",9.9,97.6,0.0,8.7,6.39,5.7,9.9,2.91
BOLD,"Boundless Bio, Inc. - Common Stock",2.86,97.5,-1.0,2.35,1.64,1.53,2.89,1.05
PACS,"PACS Group, Inc. Common Stock",43.8,97.5,-9.6,42.78,38.18,35.73,48.45,7.71
RCEL,"Avita Medical, Inc. - Common Stock",9.85,97.5,0.0,5.02,4.58,4.33,9.85,3.27
NBIS,Nebius Group N.V. - Class A Ordinary Shares,248.43,97.4,-13.3,222.83,165.18,147.81,286.69,64.06
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",60.07,97.4,-1.7,51.39,40.3,35.09,61.11,15.14
PBF,PBF Energy Inc. Class A Common Stock,75.2,97.3,0.0,55.5,44.83,41.58,75.2,21.63
APGE,"Apogee Therapeutics, Inc. - Common Stock",134.57,97.2,-0.2,125.33,93.54,87.71,134.84,36.02
HPE,Hewlett Packard Enterprise Company Common Stock,55.69,97.2,-6.9,48.7,33.95,31.18,59.82,19.72
CSTE,Caesarstone Ltd. - Ordinary Shares,3.3,97.2,-4.1,2.26,1.81,1.73,3.44,0.62
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",6.3,97.1,-0.9,5.31,4.37,3.96,6.36,1.75
FET,"Forum Energy Technologies, Inc. Common Stock",82.51,97.1,-4.4,58.01,55.5,49.88,86.31,22.95
FSLY,"Fastly, Inc. - Class A Common Stock",26.59,97.1,-20.6,20.95,20.28,17.84,33.5,7.08
KOD,Kodiak Sciences Inc - Common Stock,40.65,97.0,-12.5,38.7,34.44,31.54,46.44,8.55
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,79.33,97.0,-19.0,78.37,75.52,66.76,97.97,16.1
HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,33.85,97.0,-0.4,23.62,20.46,19.19,34.0,12.75
PSNL,"Personalis, Inc. - Common Stock",13.91,96.9,-11.9,12.76,9.5,9.31,15.79,4.53
PUBM,"PubMatic, Inc. - Class A Common Stock",17.36,96.9,-2.4,13.34,10.15,9.83,17.78,6.28
AGEN,Agenus Inc. - Common Stock,7.53,96.8,-9.3,5.01,4.0,3.97,8.3,2.77
