Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,14.27,100.0,-7.3,3.48,1.67,1.5,15.39,0.37
PRPL,"Purple Innovation, Inc. - Common Stock",9.26,99.9,-5.0,2.2,1.17,1.07,9.75,0.29
BANL,CBL International Limited - Class B Ordinary Shares,3.94,99.8,-23.6,1.5,0.82,0.74,5.16,0.29
QTTB,Q32 Bio Inc. - Common Stock,16.49,99.7,-22.9,13.63,7.94,6.65,21.38,1.63
ERAS,"Erasca, Inc. - Common Stock",18.62,99.7,-17.1,16.41,13.9,11.14,22.47,1.4
EVC,Entravision Communications Corporation Common Stock,11.6,99.6,-13.9,10.64,6.08,5.21,13.48,1.91
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.61,99.6,-0.5,35.14,30.5,27.36,76.98,9.7
AGL,"agilon health, inc. Common Stock",107.85,99.6,-16.9,106.05,52.12,43.59,129.84,7.91
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",11.86,99.6,-23.2,10.68,6.77,5.54,15.45,1.39
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.84,99.5,-1.7,4.74,3.44,2.87,5.94,1.03
CLYM,"Climb Bio, Inc. - Common Stock",12.47,99.5,-10.9,12.23,8.81,7.22,14.0,1.61
STTK,"Shattuck Labs, Inc. - Common Stock",7.37,99.5,-6.9,6.15,5.73,4.89,7.92,0.74
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",24.72,99.5,-6.8,21.7,12.86,10.94,26.51,3.14
CHRN,ChronoScale Holdings Corporation - Common Stock,23.37,99.4,-21.1,21.04,14.21,11.85,29.63,2.98
MAAS,Maase Inc. - Class A Ordinary Shares,18.48,99.4,-13.0,15.39,9.7,8.28,21.24,2.86
ATEX,Anterix Inc. - Common Stock,99.41,99.4,-8.1,87.63,54.14,45.73,108.21,17.99
ORKA,"Oruka Therapeutics, Inc. - Common Stock",97.19,99.3,-1.0,80.16,57.11,50.06,98.13,13.05
SYRE,"Spyre Therapeutics, Inc. - Common Stock",104.35,99.3,-0.6,89.34,62.21,53.58,104.94,14.82
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",30.83,99.3,-9.7,26.26,25.72,24.04,34.14,2.58
SIF,"SIFCO Industries, Inc. Common Stock",27.06,99.3,-2.1,22.84,15.83,13.53,27.65,5.0
AEHR,Aehr Test Systems - Common Stock,98.78,99.2,-15.3,91.72,64.44,54.18,116.58,17.38
LITE,Lumentum Holdings Inc. - Common Stock,826.26,99.2,-21.5,819.67,722.97,611.05,1053.09,108.15
ANRO,"Alto Neuroscience, Inc. Common Stock",28.03,99.2,-2.1,24.41,21.84,19.88,28.63,3.06
ALMS,Alumis Inc. - Common Stock,27.12,99.2,-10.5,25.25,24.58,20.3,30.3,3.95
MBX,"MBX Biosciences, Inc. - Common Stock",67.48,99.1,-4.6,50.03,38.98,35.76,70.7,9.74
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.42,99.1,-5.5,6.76,5.01,4.45,8.91,1.33
DELL,Dell Technologies Inc. Class C Common Stock ,462.7,99.1,-1.0,409.84,244.89,218.1,467.27,110.54
BLZE,"Backblaze, Inc. - Common Stock",18.62,99.1,-5.9,12.1,7.1,6.9,19.79,3.31
LQDA,Liquidia Corporation - Common Stock,89.12,99.0,0.0,74.79,51.36,45.9,89.12,19.21
YARW,"Yarrow Bioscience, Inc. - Common Stock",37.7,98.9,-0.7,21.76,18.64,16.8,37.96,8.1
APPS,"Digital Turbine, Inc. - Common Stock",13.17,98.9,-1.1,9.54,5.9,5.78,13.31,2.82
TXG,"10x Genomics, Inc. - Common Stock",47.46,98.9,-4.0,37.99,26.58,23.89,49.43,11.34
TWST,Twist Bioscience Corporation - Common Stock,115.01,98.9,0.0,86.36,61.19,53.69,115.01,24.16
RVMD,"Revolution Medicines, Inc. - Common Stock",197.3,98.8,0.0,173.96,133.66,117.58,197.3,34.7
RLAY,"Relay Therapeutics, Inc. - Common Stock",19.69,98.8,-5.1,17.36,12.94,11.55,20.75,3.22
CDNA,"CareDx, Inc. - Common Stock",45.5,98.7,-4.9,29.86,22.87,21.43,47.85,11.57
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",112.5,98.7,-0.1,93.94,77.18,67.75,112.64,18.76
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,88.0,98.6,-10.2,76.88,73.57,64.82,97.97,13.44
ALOT,"AstroNova, Inc. - Common Stock",28.87,98.6,-0.3,24.46,15.23,13.53,28.95,7.01
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,13.26,98.6,-2.3,11.35,8.79,7.65,13.57,3.06
NDLS,Noodles & Company - Class A Common Stock,18.12,98.5,-2.7,13.75,9.69,8.72,18.62,3.9
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,8.88,98.4,-14.1,8.26,5.63,4.87,10.34,1.3
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.55,98.4,-2.8,5.05,3.72,3.34,7.77,1.47
TNGX,"Tango Therapeutics, Inc. - Common Stock",28.79,98.4,-12.5,27.84,20.75,17.75,32.9,6.36
PRLD,Prelude Therapeutics Incorporated - Common Stock,4.54,98.3,-17.8,4.33,3.65,3.17,5.52,0.83
KOD,Kodiak Sciences Inc - Common Stock,43.61,98.3,-6.1,37.85,33.79,30.78,46.44,7.9
PACS,"PACS Group, Inc. Common Stock",45.64,98.3,-3.1,41.28,37.86,34.23,47.08,7.71
SAIH,SAIHEAT Limited - Class A Ordinary Shares,21.0,98.3,0.0,13.1,10.27,9.74,21.0,5.65
RLYB,Rallybio Corporation - Common Stock,16.14,98.3,-4.6,15.93,10.85,9.47,16.91,3.98
VSXY,Victorias Secret & Co. Common Stock ,89.86,98.2,0.0,79.19,62.12,57.0,89.86,19.71
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",45.97,98.2,-6.2,36.66,26.37,24.05,49.03,14.35
FSLY,"Fastly, Inc. - Class A Common Stock",26.03,98.1,-22.3,19.38,19.24,16.97,33.5,6.38
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",11.59,98.1,-13.4,9.13,7.48,6.61,13.39,2.28
PLSE,"Pulse Biosciences, Inc - Common Stock",37.9,98.1,-0.7,28.31,22.57,20.67,38.17,12.66
FTK,"Flotek Industries, Inc. Common Stock",36.07,98.0,0.0,24.07,19.44,18.54,36.07,11.04
BDSX,"Biodesix, Inc. - Common Stock",22.78,98.0,-7.0,19.2,14.83,12.96,24.5,5.46
AMWL,American Well Corporation Class A Common Stock,13.02,98.0,-1.6,9.76,7.03,6.4,13.23,3.78
APGE,"Apogee Therapeutics, Inc. - Common Stock",134.23,97.9,-0.1,115.92,90.1,84.14,134.3,34.65
MEI,"Methode Electronics, Inc. Common Stock",17.26,97.9,-10.8,14.3,9.86,9.12,19.36,5.0
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",6.36,97.8,0.0,5.05,4.18,3.8,6.36,1.55
VNCE,Vince Holding Corp. - Common Stock,6.53,97.8,-17.0,6.0,4.14,3.86,7.87,1.42
HPE,Hewlett Packard Enterprise Company Common Stock,53.22,97.7,-4.9,46.93,31.96,29.7,55.99,19.46
MKDW,MKDWELL Tech Inc. - Ordinary Shares,11.54,97.7,-3.8,10.43,6.7,6.48,12.0,1.95
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",86.91,97.6,-3.0,79.47,70.81,65.93,89.59,16.06
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,34.11,97.6,0.0,26.13,20.83,18.78,34.11,11.45
FOSL,"Fossil Group, Inc. - Common Stock",5.91,97.5,-3.0,4.31,4.28,3.92,6.09,1.63
URGN,UroGen Pharma Ltd. - Ordinary Shares,46.43,97.5,0.0,35.47,26.36,25.46,46.43,16.42
OVID,Ovid Therapeutics Inc. - Common Stock,2.62,97.4,-11.5,2.45,2.23,2.05,2.96,0.5
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",59.7,97.4,-2.3,47.59,37.85,33.38,61.11,15.14
SEZL,Sezzle Inc. - Common Stock,174.4,97.4,-7.5,153.57,100.49,91.7,188.55,50.97
CRNX,"Crinetics Pharmaceuticals, Inc. - Common Stock",84.0,97.4,0.0,56.89,47.26,46.63,84.0,26.85
AP,Ampco-Pittsburgh Corporation Common Stock,9.44,97.3,-22.6,9.37,8.54,7.1,12.2,1.85
GH,"Guardant Health, Inc. - Common Stock",163.18,97.3,-4.4,144.7,113.28,108.75,170.77,44.59
BOLD,"Boundless Bio, Inc. - Common Stock",2.8,97.3,0.0,2.1,1.55,1.47,2.8,1.05
TVTX,"Travere Therapeutics, Inc. - Common Stock",62.76,97.2,0.0,53.91,40.47,38.83,62.76,16.68
VSAT,"ViaSat, Inc. - Common Stock",81.03,97.2,-9.8,72.79,58.66,52.92,89.81,21.29
PVLA,"Palvella Therapeutics, Inc. - Common Stock",154.91,97.2,-1.5,131.67,118.09,110.62,157.24,37.52
NESR,National Energy Services Reunited Corp - Ordinary Shares,28.15,97.1,-5.9,26.58,23.53,21.07,29.93,6.57
INNV,InnovAge Holding Corp. - Common Stock,11.09,97.1,-8.4,10.11,8.41,7.61,12.11,3.23
SPHR,Sphere Entertainment Co. Class A Common Stock,160.64,97.0,-7.2,148.06,125.9,114.16,173.03,38.7
PSNL,"Personalis, Inc. - Common Stock",13.52,96.9,-14.4,12.18,9.17,9.11,15.79,4.41
PGEN,"Precigen, Inc. - Common Stock",6.89,96.9,0.0,5.09,4.44,4.33,6.89,1.74
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",6.41,96.9,-11.5,5.87,4.3,4.07,7.24,2.03
DDOG,"Datadog, Inc. - Class A Common Stock",283.17,96.7,-1.7,248.72,172.51,169.12,288.15,102.61
RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",8.17,96.6,0.0,6.38,4.63,4.62,8.17,2.59
GLBS,Globus Maritime Limited - Common Stock,2.96,96.6,-8.1,2.69,2.16,1.96,3.22,1.0
SEPN,"Septerna, Inc. - Common Stock",38.76,96.5,-0.6,33.87,28.56,27.47,38.98,10.93
PANW,"Palo Alto Networks, Inc. - Common Stock",362.66,96.5,-1.0,311.59,222.0,216.59,366.34,141.67
UMAC,"Unusual Machines, Inc. Common Stock",25.73,96.5,-23.0,22.41,17.39,15.78,33.42,7.76
IMMX,"Immix Biopharma, Inc. - Common Stock",9.54,96.4,-20.6,9.31,8.51,7.5,12.02,1.96
MCS,Marcus Corporation (The) Common Stock,30.79,96.4,-1.1,23.07,18.85,17.85,31.12,12.87
XMTR,"Xometry, Inc. - Class A Common Stock",92.34,96.3,-11.9,90.79,67.36,64.91,104.85,36.1
NNBR,"NN, Inc. - Common Stock",3.9,96.3,-2.3,3.21,2.23,2.04,3.99,1.14
RNG,"RingCentral, Inc. Class A Common Stock",61.48,96.3,0.0,42.89,37.81,35.51,61.48,23.54
DHX,"DHI Group, Inc. Common Stock",4.18,96.2,-0.7,3.82,2.95,2.66,4.21,1.5
PLPC,Preformed Line Products Company - Common Stock,471.29,96.2,0.0,363.43,309.08,285.28,471.29,153.41
LASR,"nLIGHT, Inc. - Common Stock",75.25,96.2,-11.4,68.83,62.78,55.55,84.95,19.67
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",44.99,96.2,-6.9,38.86,33.16,30.13,48.35,12.68
FRD,Friedman Industries Inc. - Common Stock,36.9,96.1,-1.3,31.83,23.42,22.66,37.38,14.95
MYE,"Myers Industries, Inc. Common Stock",35.35,96.1,-3.8,29.21,23.76,22.26,36.74,15.31
