Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
BANL,CBL International Limited - Class B Ordinary Shares,13.69,100.0,0.0,3.68,1.55,1.27,13.69,0.29
CCG,Cheche Group Inc. - Class A Ordinary Shares,16.86,100.0,-0.9,7.65,3.03,2.5,17.01,0.37
TOP,TOP Financial Group Limited - Class A Ordinary Shares,16.24,99.9,0.0,5.8,2.55,2.18,16.24,0.62
BYND,"Beyond Meat, Inc. - Common stock",14.15,99.9,-22.7,4.84,2.13,1.86,18.3,0.52
NRDY,Nerdy Inc. Class A Common Stock,10.32,99.8,-18.3,3.96,1.92,1.72,12.63,0.73
QTTB,Q32 Bio Inc. - Common Stock,16.36,99.6,-23.5,14.63,9.0,7.49,21.38,1.66
GLMD,Galmed Pharmaceuticals Ltd. - Ordinary Shares,4.05,99.6,-18.5,1.71,1.0,0.99,4.97,0.47
RFAI,RF Acquisition Corp II - Ordinary Shares,51.04,99.5,-12.0,12.77,11.52,11.33,58.0,9.29
SMXT,Solarmax Technology Inc. - Common Stock,3.47,99.5,-24.9,1.46,0.93,0.92,4.62,0.29
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",14.32,99.5,-7.3,11.83,7.52,6.25,15.46,1.39
CLYM,"Climb Bio, Inc. - Common Stock",16.4,99.4,-6.0,13.42,9.81,8.11,17.44,1.64
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.95,99.4,-0.0,50.37,34.77,31.55,76.98,10.3
TWST,Twist Bioscience Corporation - Common Stock,140.8,99.3,-3.3,101.3,69.01,59.85,145.59,24.16
MRNA,"Moderna, Inc. - Common Stock",138.89,99.3,-20.4,69.39,55.96,49.3,174.38,22.36
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.63,99.2,-10.4,5.18,3.86,3.18,6.28,1.03
CHRN,ChronoScale Holdings Corporation - Common Stock,22.57,99.2,-23.8,21.95,15.34,12.94,29.63,3.55
ANRO,"Alto Neuroscience, Inc. Common Stock",36.25,99.2,0.0,27.56,23.16,21.2,36.25,3.51
STTK,"Shattuck Labs, Inc. - Common Stock",7.9,99.2,-0.3,6.77,5.99,5.25,7.92,0.96
TXG,"10x Genomics, Inc. - Common Stock",63.8,99.2,-2.0,45.46,29.96,26.81,65.12,11.34
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.95,99.1,-7.7,7.87,5.43,4.89,9.7,1.5
ORKA,"Oruka Therapeutics, Inc. - Common Stock",102.42,99.1,-9.4,92.11,63.78,55.2,113.08,14.51
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",38.15,99.0,-3.8,20.75,16.8,15.86,39.66,8.5
SYRE,"Spyre Therapeutics, Inc. - Common Stock",106.65,99.0,-2.1,97.47,68.59,58.89,108.92,14.82
PRLD,Prelude Therapeutics Incorporated - Common Stock,6.47,98.9,-2.4,4.78,3.92,3.42,6.63,0.99
NVCT,"Nuvectis Pharma, Inc. - Common Stock",23.87,98.9,-16.3,19.56,12.54,11.18,28.53,5.65
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",64.43,98.8,0.0,42.68,29.59,26.32,64.43,14.35
SAIH,SAIHEAT Limited - Class A Ordinary Shares,24.0,98.8,-0.0,15.86,11.35,10.62,24.0,5.65
QMCO,Quantum Corporation - Common Stock,21.56,98.8,-17.4,13.83,9.4,8.98,26.11,4.31
RLAY,"Relay Therapeutics, Inc. - Common Stock",19.76,98.7,-4.8,18.86,13.98,12.39,20.75,3.51
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,7.84,98.7,-1.5,5.9,4.08,3.67,7.96,1.47
IMMX,"Immix Biopharma, Inc. - Common Stock",13.61,98.7,-0.4,10.14,9.09,8.03,13.66,1.96
YARW,"Yarrow Bioscience, Inc. - Common Stock",39.5,98.7,-8.0,27.51,20.81,18.81,42.94,8.1
CDNA,"CareDx, Inc. - Common Stock",47.5,98.6,-2.3,36.15,25.25,23.52,48.61,12.73
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",30.31,98.6,-11.2,28.29,26.44,25.53,34.14,2.58
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,14.7,98.5,-1.5,12.46,9.48,8.3,14.92,3.16
RVMD,"Revolution Medicines, Inc. - Common Stock",211.58,98.5,-2.0,188.25,142.83,127.43,216.0,35.67
PAYS,"Paysign, Inc. - Common Stock",13.65,98.5,-3.1,9.65,6.64,6.27,14.09,3.18
DELL,Dell Technologies Inc. Class C Common Stock ,433.19,98.5,-12.4,428.51,274.11,237.78,494.51,110.54
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",8.06,98.4,-10.3,5.13,4.07,3.66,8.99,1.81
ALOT,"AstroNova, Inc. - Common Stock",28.91,98.3,-0.1,27.98,16.95,14.8,28.95,7.01
MBX,"MBX Biosciences, Inc. - Common Stock",66.39,98.3,-6.1,59.33,41.84,38.97,70.7,9.74
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",368.03,98.3,-4.7,326.31,320.21,299.76,386.33,37.71
