Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
MGRT,Mega Fortune Company Limited - Ordinary Shares,120.0,100.0,-15.6,100.46,78.49,60.54,142.2,3.9
NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,7.4,99.9,0.0,1.38,0.99,0.97,7.4,0.33
CTSO,Cytosorbents Corporation - Common Stock,4.91,99.8,-23.4,1.47,0.87,0.82,6.41,0.31
XHLD,"TEN Holdings, Inc. - Common Stock",12.08,99.8,-3.6,5.89,2.94,2.69,12.53,0.8
TJGC,TJGC Group Limited - Class A Ordinary Shares,23.28,99.8,0.0,7.28,4.98,4.49,23.28,1.5
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,8.48,99.8,-22.3,2.47,1.43,1.3,10.91,0.69
SNDK,Sandisk Corporation - Common Stock When-Issued,1816.57,99.7,-22.2,1506.65,1323.97,1092.52,2335.0,94.29
CYPH,Cypherpunk Technologies Inc. - Common Stock,3.61,99.7,-3.2,1.46,1.03,1.03,3.73,0.29
MRNA,"Moderna, Inc. - Common Stock",182.11,99.6,-0.2,104.86,70.91,62.57,182.56,22.36
TWST,Twist Bioscience Corporation - Common Stock,158.5,99.5,-5.1,121.18,81.71,71.0,166.99,25.45
TXG,"10x Genomics, Inc. - Common Stock",75.62,99.5,-4.4,58.08,36.33,31.92,79.1,11.34
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",10.19,99.4,-4.2,7.17,4.96,4.36,10.64,1.81
NUAI,"New Era Energy & Digital, Inc. - Common Stock",6.99,99.4,-13.3,5.31,4.97,4.9,8.06,0.85
MU,"Micron Technology, Inc. - Common Stock",1071.88,99.3,-11.7,933.51,757.71,652.58,1213.37,156.58
VNCE,Vince Holding Corp. - Common Stock,11.11,99.3,0.0,6.75,5.01,4.57,11.11,1.99
SAIH,SAIHEAT Limited - Class A Ordinary Shares,29.74,99.2,0.0,20.97,13.69,12.39,29.74,5.93
QMCO,Quantum Corporation - Common Stock,25.97,99.2,-0.5,18.53,11.74,10.61,26.11,4.31
CDNA,"CareDx, Inc. - Common Stock",54.31,99.1,-0.0,45.9,29.43,26.99,54.33,14.28
DELL,Dell Technologies Inc. Class C Common Stock ,549.83,99.1,-6.6,469.77,330.23,278.25,588.4,110.54
BAND,Bandwidth Inc. - Class A Common Stock,59.13,99.0,-24.6,52.47,42.83,35.69,78.44,12.82
BDSX,"Biodesix, Inc. - Common Stock",29.29,99.0,-4.3,24.56,18.58,16.09,30.6,5.46
RCEL,"Avita Medical, Inc. - Common Stock",10.95,99.0,-2.4,8.0,5.6,5.13,11.22,3.27
PLSE,"Pulse Biosciences, Inc - Common Stock",51.98,98.9,-5.8,43.37,29.82,26.24,55.2,12.66
