Ticker,Price,52W_High,Pct_From_52W_High,Sector
TK,13.83,13.83,0.0,Unknown
SHEL,95.96,95.96,0.0,Unknown
SHEH,68.88,68.88,0.0,Unknown
REPX,43.14,43.14,0.0,Unknown
SU,69.02,69.02,0.0,Energy
PSX,260.78,260.78,0.0,Energy
CHAR,10.97,10.97,0.0,Financial Services
CCAQ,10.58,10.58,0.0,Financial Services
INSW,104.62,104.62,0.0,Energy
IBTA,39.13,39.13,0.0,Unknown
JILL,21.74,21.74,0.0,Consumer Cyclical
MATX,226.86,226.86,0.0,Unknown
LTC,42.55,42.55,0.0,Unknown
NAT,7.27,7.27,0.0,Energy
MPC,399.44,399.44,0.0,Unknown
MG,19.98,19.98,0.0,Industrials
PAII,10.29,10.29,0.0,Unknown
PBT,35.27,35.27,0.0,Energy
BPRN,43.55,43.55,0.0,Unknown
BRTX,2.74,2.74,0.0,Unknown
BSIN,1.6,1.6,0.0,Unknown
FDSB,18.69,18.69,0.0,Unknown
FACT,10.71,10.71,0.0,Unknown
EHLD,13.0,13.0,0.0,Unknown
ETS,1.29,1.29,0.0,Industrials
EVAC,10.3,10.3,0.0,Unknown
DYOR,10.12,10.12,0.0,Unknown
DMAA,10.8,10.8,0.0,Unknown
DAAQ,10.44,10.44,0.0,Unknown
CRT,11.31,11.31,0.0,Unknown
COPL,10.56,10.56,0.0,Financial Services
CVE,33.46,33.46,0.0,Unknown
BRBS,4.04,4.04,0.0,Unknown
CVI,47.73,47.73,0.0,Unknown
CVX,213.81,213.81,0.0,Unknown
DELL,535.25,535.25,0.0,Unknown
ECO,71.67,71.67,0.0,Industrials
FRO,47.21,47.21,0.0,Unknown
GNW,10.49,10.49,0.0,Financial Services
CHYM,34.55,34.55,0.0,Technology
CLMT,55.69,55.69,0.0,Unknown
CTSO,6.33,6.33,0.0,Unknown
CRAQ,10.38,10.38,0.0,Unknown
GTE,10.47,10.47,0.0,Unknown
HPQ,32.39,32.39,0.0,Technology
HSCS,4.12,4.12,0.0,Unknown
YHNA,11.1,11.1,0.0,Financial Services
WTG,10.58,10.59,-0.0,Unknown
ANF,152.08,152.08,0.0,Unknown
ATKR,94.21,94.21,0.0,Industrials
GIW,10.17,10.17,0.0,Unknown
GTBP,5.98,5.98,0.0,Healthcare
GSHR,10.55,10.55,0.0,Unknown
MKLY,10.26,10.26,-0.0,Financial Services
SFWL,10.91,10.91,0.0,Industrials
MBVI,10.23,10.23,0.0,Unknown
MCTA,29.35,29.35,0.0,Healthcare
SFBC,48.35,48.35,0.0,Unknown
TJGC,10.58,10.58,0.0,Communication Services
KCHV,10.45,10.45,0.0,Unknown
INAC,10.35,10.35,0.0,Unknown
TDAC,10.9,10.9,0.0,Unknown
LKSP,10.22,10.22,0.0,Unknown
LPBB,10.81,10.81,0.0,Financial Services
LSBK,18.59,18.59,0.0,Unknown
MAGH,6.76,6.76,0.0,Unknown
SWVL,7.1,7.1,0.0,Unknown
SVCC,10.68,10.68,0.0,Financial Services
RIBB,13.69,13.69,0.0,Financial Services
PACH,10.33,10.33,0.0,Financial Services
AVAH,14.02,14.02,0.0,Unknown
VLO,388.95,388.95,0.0,Unknown
AOUT,15.0,15.0,0.0,Unknown
APA,44.84,44.84,0.0,Unknown
ALDF,10.81,10.81,0.0,Unknown
SAFT,103.43,103.43,0.0,Unknown
SDHI,10.53,10.53,0.0,Financial Services
RDAG,10.43,10.43,0.0,Financial Services
QUMS,10.33,10.33,0.0,Unknown
OMER,19.39,19.39,0.0,Unknown
WTRG,42.0,42.0,0.0,Utilities
ALIS,10.32,10.32,0.0,Financial Services
PLTS,17.5,17.5,0.0,Unknown
PRTS,10.0,10.0,0.0,Unknown
NUTX,197.68,197.68,0.0,Unknown
TTRX,13.75,13.75,0.0,Healthcare
TRMD,35.46,35.46,0.0,Unknown
KGEI,6.72,6.72,0.0,Unknown
TLF,2.65,2.65,0.0,Unknown
VABK,47.53,47.54,-0.0,Financial Services
TXG,67.29,67.29,0.0,Unknown
WENN,10.39,10.39,0.0,Financial Services
XHLD,10.51,10.51,0.0,Unknown
KFII,10.65,10.65,0.0,Financial Services
NMP,10.36,10.37,-0.1,Unknown
PROV,18.69,18.7,-0.1,Financial Services
LATA,10.2,10.21,-0.1,Financial Services
KOYN,10.23,10.24,-0.1,Unknown
SPEG,10.38,10.39,-0.1,Unknown
MACI,10.98,10.99,-0.1,Financial Services
ORIQ,10.4,10.41,-0.1,Unknown
BLUW,10.36,10.38,-0.1,Financial Services
VNME,10.27,10.28,-0.1,Financial Services
TVAI,10.39,10.4,-0.1,Unknown
XRPN,10.54,10.55,-0.1,Financial Services
SLDE,24.71,24.73,-0.1,Financial Services
TACH,10.5,10.52,-0.1,Unknown
NSTS,14.13,14.14,-0.1,Financial Services
PBAM,90.89,90.96,-0.1,Unknown
DRDB,10.67,10.68,-0.1,Financial Services
BLZR,10.21,10.22,-0.1,Unknown
JENA,10.48,10.49,-0.1,Financial Services
DNMX,10.07,10.08,-0.1,Financial Services
FSEA,17.18,17.19,-0.1,Financial Services
EGHA,10.39,10.4,-0.1,Financial Services
EPD,39.32,39.36,-0.1,Unknown
DINO,108.14,108.31,-0.2,Unknown
UTZ,14.22,14.25,-0.2,Unknown
OYSE,10.38,10.4,-0.2,Unknown
OKTA,172.74,173.04,-0.2,Unknown
OBA,10.32,10.34,-0.2,Unknown
NPAC,10.47,10.49,-0.2,Financial Services
RLYB,16.97,17.0,-0.2,Unknown
LARK,32.41,32.48,-0.2,Financial Services
QSEA,10.64,10.66,-0.2,Unknown
GTERA,10.4,10.42,-0.2,Unknown
CHEC,10.25,10.27,-0.2,Unknown
CRGY,14.24,14.27,-0.2,Unknown
SOUL,10.46,10.48,-0.2,Unknown
SM,37.98,38.07,-0.2,Energy
ACA,145.39,145.65,-0.2,Unknown
FERA,10.52,10.54,-0.2,Financial Services
TECH,72.25,72.47,-0.3,Unknown
ADM,86.55,86.77,-0.3,Unknown
SZZL,10.47,10.5,-0.3,Unknown
IRD,5.73,5.75,-0.3,Healthcare
LWAC,10.32,10.35,-0.3,Financial Services
GBTG,9.48,9.51,-0.3,Consumer Cyclical
JACS,10.72,10.75,-0.3,Financial Services
RAC,10.57,10.6,-0.3,Financial Services
PBF,76.51,76.77,-0.3,Energy
DTSQ,11.37,11.4,-0.3,Unknown
CUB,10.88,10.91,-0.3,Financial Services
PBHC,16.71,16.77,-0.3,Unknown
BCSS,10.29,10.32,-0.3,Financial Services
PHVS,37.74,37.84,-0.3,Healthcare
LCCC,10.53,10.56,-0.3,Unknown
RANG,10.76,10.8,-0.4,Financial Services
VREX,18.5,18.58,-0.4,Healthcare
SSEA,10.31,10.35,-0.4,Unknown
SLAB,219.82,220.71,-0.4,Technology
GNE,15.72,15.78,-0.4,Utilities
DAC,154.69,155.26,-0.4,Industrials
PGAC,10.71,10.75,-0.4,Unknown
COP,136.53,137.2,-0.5,Unknown
DK,75.28,75.67,-0.5,Energy
UYSC,10.93,10.99,-0.5,Unknown
ARTNA,36.51,36.69,-0.5,Unknown
ACT,49.55,49.8,-0.5,Financial Services
ALF,10.89,10.95,-0.5,Financial Services
CEPO,10.75,10.8,-0.5,Financial Services
BDCI,10.15,10.2,-0.5,Unknown
YCY,10.23,10.28,-0.5,Unknown
ITGR,125.86,126.5,-0.5,Unknown
FCRS,10.25,10.3,-0.5,Unknown
LXP,60.78,61.15,-0.6,Real Estate
HZO,52.17,52.46,-0.6,Consumer Cyclical
HTGC,17.61,17.72,-0.6,Financial Services
CEPV,10.39,10.45,-0.6,Unknown
CHRD,149.49,150.41,-0.6,Unknown
DSGR,34.75,34.96,-0.6,Unknown
CET,55.5,55.81,-0.6,Financial Services
CAPN,11.18,11.25,-0.6,Financial Services
LILAK,8.63,8.68,-0.6,Unknown
RAMP,37.76,38.01,-0.7,Technology
BOW,33.64,33.87,-0.7,Financial Services
AXIN,10.35,10.42,-0.7,Financial Services
ASC,18.23,18.36,-0.7,Unknown
QNBC,45.0,45.3,-0.7,Unknown
CMBT,19.35,19.49,-0.7,Unknown
FBLA,15.88,15.99,-0.7,Financial Services
OVLY,34.65,34.88,-0.7,Financial Services
MNSB,25.44,25.61,-0.7,Financial Services
RCBC,52.69,53.04,-0.7,Financial Services
SMTI,35.03,35.28,-0.7,Unknown
TSBK,46.47,46.81,-0.7,Financial Services
TRST,57.44,57.92,-0.8,Financial Services
IBAC,10.91,11.0,-0.8,Financial Services
NWFL,34.42,34.71,-0.8,Financial Services
OGN,13.67,13.78,-0.8,Healthcare
GIC,39.51,39.81,-0.8,Industrials
CF,138.11,139.27,-0.8,Unknown
CCII,10.31,10.4,-0.8,Financial Services
PCAP,10.37,10.45,-0.8,Financial Services
CLST,18.0,18.15,-0.8,Financial Services
MFIN,12.11,12.22,-0.9,Unknown
RDI,2.32,2.34,-0.9,Communication Services
CNQ,51.35,51.81,-0.9,Unknown
AWK,140.33,141.57,-0.9,Utilities
TAVI,10.73,10.83,-0.9,Financial Services
NOV,21.52,21.71,-0.9,Energy
GRDN,43.39,43.83,-1.0,Healthcare
BEAG,10.77,10.88,-1.0,Financial Services
ABUS,5.17,5.22,-1.0,Unknown
PR,23.62,23.87,-1.0,Energy
HTO,64.29,64.97,-1.0,Unknown
PAYO,7.11,7.18,-1.0,Unknown
KNTK,54.55,55.1,-1.0,Unknown
VOD,17.13,17.31,-1.0,Unknown
ASIC,27.13,27.4,-1.0,Unknown
MD,27.09,27.39,-1.1,Healthcare
