Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,16.94,100.0,-0.4,5.18,2.23,1.91,17.01,0.37
BANL,CBL International Limited - Class B Ordinary Shares,10.93,100.0,0.0,2.16,1.04,0.89,10.93,0.29
CLYM,"Climb Bio, Inc. - Common Stock",16.33,99.7,0.0,12.59,9.24,7.6,16.33,1.63
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",12.78,99.6,-17.3,11.12,7.13,5.89,15.45,1.39
ERAS,"Erasca, Inc. - Common Stock",18.38,99.6,-18.2,17.07,14.47,11.62,22.47,1.43
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.83,99.6,-0.2,41.95,32.58,29.31,76.98,10.3
AEHR,Aehr Test Systems - Common Stock,134.06,99.5,0.0,93.43,68.8,57.35,134.06,17.38
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.99,99.4,-4.6,4.94,3.64,3.02,6.28,1.03
ORKA,"Oruka Therapeutics, Inc. - Common Stock",111.04,99.4,0.0,86.82,60.7,52.77,111.04,14.4
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",22.59,99.4,-14.8,22.53,13.68,11.53,26.51,3.14
STTK,"Shattuck Labs, Inc. - Common Stock",7.42,99.3,-6.3,6.33,5.86,5.05,7.92,0.81
ANRO,"Alto Neuroscience, Inc. Common Stock",32.14,99.3,-0.5,25.59,22.36,20.48,32.3,3.12
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.84,99.3,-8.9,7.39,5.25,4.69,9.7,1.38
TXG,"10x Genomics, Inc. - Common Stock",56.09,99.2,-4.2,41.74,28.32,25.37,58.57,11.34
QMCO,Quantum Corporation - Common Stock,26.11,99.2,0.0,12.73,8.8,8.59,26.11,4.31
PRLD,Prelude Therapeutics Incorporated - Common Stock,5.55,99.2,-3.1,4.49,3.75,3.28,5.73,0.87
SYRE,"Spyre Therapeutics, Inc. - Common Stock",103.63,99.2,-1.6,93.76,65.6,56.4,105.33,14.82
MU,"Micron Technology, Inc. - Common Stock",971.66,99.2,-19.9,960.65,652.73,552.44,1213.37,115.6
BLZE,"Backblaze, Inc. - Common Stock",19.02,99.1,-6.9,13.63,7.76,7.23,20.43,3.31
YARW,"Yarrow Bioscience, Inc. - Common Stock",42.49,99.1,-0.7,24.51,19.68,17.76,42.77,8.1
DMRA,"Damora Therapeutics, Inc. - Ordinary Shares",31.04,99.0,-9.1,26.93,26.06,24.69,34.14,2.58
