Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
BANL,CBL International Limited - Class B Ordinary Shares,7.01,100.0,0.0,2.03,1.0,0.86,7.01,0.29
CCG,Cheche Group Inc. - Class A Ordinary Shares,17.01,100.0,0.0,4.37,1.96,1.71,17.01,0.37
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",12.36,99.6,-20.0,11.03,7.07,5.83,15.45,1.39
CLYM,"Climb Bio, Inc. - Common Stock",14.73,99.6,0.0,12.54,9.22,7.58,14.73,1.63
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.86,99.6,-0.2,41.95,32.58,29.31,76.98,10.3
ERAS,"Erasca, Inc. - Common Stock",17.86,99.6,-20.5,17.07,14.47,11.62,22.47,1.43
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",24.7,99.5,-6.8,22.48,13.57,11.44,26.51,3.14
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.98,99.5,-4.8,4.93,3.64,3.01,6.28,1.03
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.86,99.4,-8.7,7.3,5.21,4.65,9.7,1.38
STTK,"Shattuck Labs, Inc. - Common Stock",7.32,99.4,-7.6,6.33,5.86,5.05,7.92,0.81
ORKA,"Oruka Therapeutics, Inc. - Common Stock",108.12,99.4,0.0,85.74,60.13,52.35,108.12,14.4
ANRO,"Alto Neuroscience, Inc. Common Stock",32.3,99.4,0.0,25.52,22.34,20.46,32.3,3.12
SYRE,"Spyre Therapeutics, Inc. - Common Stock",101.85,99.3,-3.3,93.15,65.11,56.0,105.33,14.82
BLZE,"Backblaze, Inc. - Common Stock",20.43,99.3,0.0,13.41,7.67,7.18,20.43,3.31
TXG,"10x Genomics, Inc. - Common Stock",58.15,99.3,-0.7,41.26,28.08,25.15,58.57,11.34
AEHR,Aehr Test Systems - Common Stock,123.3,99.3,-4.6,93.04,68.06,56.8,129.23,17.38
