Ticker,Price,52W_High,Pct_From_52W_High,Sector
ACNB,65.95,65.95,0.0,Financial Services
TISI,27.91,27.91,0.0,Unknown
TK,13.63,13.63,0.0,Unknown
STT,194.26,194.26,0.0,Financial Services
ALDF,10.81,10.81,0.0,Unknown
QUMS,10.33,10.33,0.0,Unknown
NPAC,10.49,10.49,0.0,Financial Services
SENEB,208.53,208.53,0.0,Unknown
RPRX,63.96,63.96,0.0,Unknown
RCBC,53.04,53.04,0.0,Financial Services
RCEL,11.2,11.2,0.0,Healthcare
NAT,7.25,7.25,0.0,Energy
MTW,21.41,21.41,0.0,Industrials
OGN,13.78,13.78,0.0,Healthcare
LPG,55.2,55.2,0.0,Energy
MATX,225.59,225.59,0.0,Unknown
RDI,2.34,2.34,0.0,Communication Services
RDAG,10.43,10.43,0.0,Financial Services
SAFT,103.15,103.16,-0.0,Unknown
NSTS,14.05,14.05,0.0,Financial Services
NSIT,160.98,160.98,0.0,Unknown
SAIH,25.94,25.94,0.0,Unknown
NMP,10.34,10.34,0.0,Unknown
NWFL,34.71,34.71,0.0,Financial Services
ORIQ,10.4,10.4,0.0,Unknown
SDHI,10.51,10.51,0.0,Financial Services
SBFG,29.99,29.99,0.0,Financial Services
JXN,140.63,140.63,0.0,Unknown
ITGR,126.5,126.5,0.0,Unknown
CZNC,26.11,26.11,0.0,Unknown
CLST,17.81,17.81,0.0,Financial Services
CRAQ,10.38,10.38,0.0,Unknown
CPBI,21.45,21.45,0.0,Financial Services
EGHA,10.4,10.4,0.0,Financial Services
HPQ,32.64,32.64,0.0,Technology
ING,37.18,37.18,0.0,Unknown
CCAQ,10.55,10.55,-0.0,Financial Services
CHCI,21.15,21.15,0.0,Unknown
NX,22.93,22.93,0.0,Industrials
PAII,10.29,10.29,0.0,Unknown
MRP,32.02,32.02,0.0,Real Estate
MPC,388.9,388.9,0.0,Unknown
NMR,10.65,10.65,0.0,Unknown
MKLY,10.26,10.26,-0.0,Financial Services
MGYR,19.8,19.8,0.0,Financial Services
MVBF,31.23,31.23,0.0,Financial Services
MFIN,12.22,12.22,0.0,Unknown
PACH,10.33,10.33,0.0,Financial Services
OVLY,34.88,34.88,0.0,Financial Services
FDSB,18.65,18.65,0.0,Unknown
FRAF,64.26,64.26,0.0,Unknown
FBIZ,72.83,72.83,0.0,Financial Services
FLXS,82.16,82.16,0.0,Unknown
MBWM,62.14,62.14,0.0,Financial Services
MCTA,29.35,29.35,0.0,Healthcare
GNK,27.65,27.65,0.0,Unknown
GIC,39.81,39.81,0.0,Industrials
CXW,34.71,34.71,0.0,Unknown
INSW,104.5,104.5,0.0,Energy
DSX,3.01,3.01,0.0,Unknown
DRTS,15.03,15.03,0.0,Unknown
DMAA,10.76,10.76,0.0,Unknown
DRDB,10.68,10.68,0.0,Financial Services
ECO,71.43,71.43,0.0,Industrials
DYOR,10.12,10.12,0.0,Unknown
FORR,12.65,12.65,0.0,Unknown
FACT,10.7,10.7,0.0,Unknown
FBLA,15.99,15.99,0.0,Financial Services
EOLS,9.3,9.3,0.0,Healthcare
FRO,46.12,46.12,0.0,Unknown
EVAC,10.3,10.3,0.0,Unknown
DELL,524.14,524.14,0.0,Unknown
ACA,145.45,145.49,-0.0,Unknown
ACCO,4.42,4.42,0.0,Industrials
ASIC,27.4,27.4,0.0,Unknown
DAC,155.26,155.26,0.0,Industrials
XRPN,10.55,10.55,0.0,Financial Services
WTG,10.59,10.59,0.0,Unknown
GIW,10.17,10.17,0.0,Unknown
LPBB,10.8,10.81,-0.0,Financial Services
HNST,5.95,5.95,0.0,Consumer Defensive
LKSP,10.22,10.22,0.0,Unknown
SVCC,10.67,10.67,0.0,Financial Services
ATKR,93.76,93.76,0.0,Industrials
ISTR,31.1,31.1,0.0,Financial Services
TJGC,10.41,10.41,0.0,Communication Services
TITN,26.22,26.22,0.0,Unknown
FSEA,17.18,17.19,-0.0,Financial Services
FTH,40.05,40.05,0.0,Unknown
CVI,44.5,44.5,0.0,Unknown
CRT,10.96,10.96,0.0,Unknown
BBY,90.27,90.27,0.0,Unknown
BHB,40.39,40.39,0.0,Financial Services
COPL,10.52,10.52,0.0,Financial Services
CHMI,2.96,2.96,0.0,Real Estate
CMDB,23.95,23.95,0.0,Unknown
CMBT,19.49,19.49,0.0,Unknown
GCBC,35.65,35.65,0.0,Financial Services
CNO,56.75,56.75,0.0,Financial Services
TARS,90.78,90.78,0.0,Unknown
BNY,164.84,164.84,0.0,Financial Services
SHIP,18.92,18.92,0.0,Industrials
MRX,78.27,78.27,0.0,Unknown
SFBC,47.75,47.75,0.0,Unknown
MBVI,10.23,10.23,0.0,Unknown
MAGH,6.76,6.76,0.0,Unknown
MNSB,25.44,25.44,0.0,Financial Services
BPRN,43.53,43.53,0.0,Unknown
BSVN,57.43,57.43,0.0,Unknown
BFRI,1.61,1.61,0.0,Healthcare
BCAL,21.9,21.9,0.0,Financial Services
BLZR,10.22,10.22,0.0,Unknown
SB,9.17,9.17,0.0,Industrials
CHAR,10.95,10.95,0.0,Financial Services
CFFI,94.89,94.89,0.0,Financial Services
WNC,14.31,14.31,0.0,Industrials
PDEX,73.41,73.41,0.0,Healthcare
PBFS,18.54,18.54,0.0,Unknown
PBAM,90.1,90.1,0.0,Unknown
ARTW,3.32,3.32,0.0,Unknown
VLO,370.72,370.72,0.0,Unknown
KCHV,10.45,10.45,0.0,Unknown
ATLO,32.44,32.44,0.0,Financial Services
KOYN,10.24,10.24,0.0,Unknown
KRNY,10.13,10.13,0.0,Financial Services
LARK,32.25,32.25,0.0,Financial Services
LATA,10.21,10.21,0.0,Financial Services
WSBF,21.52,21.52,0.0,Financial Services
WENN,10.39,10.39,-0.0,Financial Services
VOD,16.9,16.9,0.0,Unknown
VNME,10.28,10.28,0.0,Financial Services
KFII,10.65,10.65,0.0,Financial Services
WASH,40.26,40.26,0.0,Financial Services
TRMD,35.18,35.18,0.0,Unknown
TRST,57.92,57.92,0.0,Financial Services
UYSC,10.99,10.99,0.0,Unknown
USEA,3.04,3.04,0.0,Industrials
USCB,23.48,23.48,0.0,Financial Services
UFCS,55.98,55.98,0.0,Financial Services
CHYM,33.76,33.76,0.0,Technology
PFIS,71.83,71.83,0.0,Financial Services
CHMG,84.84,84.84,0.0,Financial Services
ANF,149.67,149.67,0.0,Unknown
PROV,18.7,18.7,0.0,Financial Services
QNBC,45.3,45.3,0.0,Unknown
POLE,11.12,11.12,0.0,Financial Services
PLTS,17.5,17.5,0.0,Unknown
RAC,10.56,10.56,0.0,Financial Services
PAYO,7.17,7.18,-0.1,Unknown
OYSE,10.39,10.4,-0.1,Unknown
RRBI,103.36,103.49,-0.1,Unknown
TVAI,10.39,10.4,-0.1,Unknown
TACH,10.5,10.52,-0.1,Unknown
AOUT,14.48,14.49,-0.1,Unknown
YCY,10.26,10.27,-0.1,Unknown
SLAB,220.58,220.71,-0.1,Technology
MACI,10.98,10.99,-0.1,Financial Services
TECH,72.43,72.47,-0.1,Unknown
GTERA,10.41,10.42,-0.1,Unknown
BLUW,10.37,10.38,-0.1,Financial Services
DAAQ,10.43,10.44,-0.1,Unknown
RMBI,16.01,16.04,-0.2,Unknown
TDAC,10.85,10.87,-0.2,Unknown
EXEL,59.01,59.13,-0.2,Healthcare
HSBC,107.11,107.34,-0.2,Financial Services
FERA,10.52,10.54,-0.2,Financial Services
MUFG,24.09,24.13,-0.2,Unknown
TCBX,46.05,46.13,-0.2,Unknown
OBA,10.32,10.34,-0.2,Unknown
FMAO,35.27,35.33,-0.2,Financial Services
SOUL,10.46,10.48,-0.2,Unknown
INMB,2.44,2.44,-0.2,Unknown
PDLB,20.72,20.76,-0.2,Financial Services
LIEN,10.32,10.34,-0.2,Financial Services
GTEN,10.68,10.7,-0.2,Financial Services
SLDE,24.67,24.73,-0.2,Financial Services
GBTG,9.48,9.51,-0.3,Consumer Cyclical
GNW,10.35,10.38,-0.3,Financial Services
PVLA,157.24,157.77,-0.3,Unknown
UTZ,14.21,14.25,-0.3,Unknown
ARTNA,36.19,36.3,-0.3,Unknown
BOTJ,27.6,27.69,-0.3,Financial Services
SPFI,45.63,45.77,-0.3,Financial Services
GSHR,10.52,10.55,-0.3,Unknown
LWAC,10.32,10.35,-0.3,Financial Services
LBRX,49.34,49.48,-0.3,Unknown
LCCC,10.53,10.56,-0.3,Unknown
CUB,10.88,10.91,-0.3,Financial Services
DTSQ,11.37,11.4,-0.3,Unknown
JACS,10.72,10.75,-0.3,Financial Services
RLYB,16.92,17.0,-0.4,Unknown
PSX,255.09,256.09,-0.4,Energy
PGAC,10.71,10.75,-0.4,Unknown
WTRG,41.7,41.87,-0.4,Utilities
VREX,18.51,18.58,-0.4,Healthcare
REPX,41.93,42.09,-0.4,Unknown
QUAD,10.7,10.74,-0.4,Unknown
INAC,10.31,10.35,-0.4,Unknown
RDVT,76.14,76.43,-0.4,Unknown
CHEC,10.23,10.27,-0.4,Unknown
RANG,10.76,10.8,-0.4,Financial Services
CEPO,10.76,10.8,-0.4,Financial Services
NBBK,23.16,23.25,-0.4,Financial Services
YHNA,11.03,11.07,-0.4,Financial Services
COSO,27.89,28.01,-0.4,Financial Services
BBVA,29.51,29.64,-0.4,Financial Services
SPEG,10.35,10.39,-0.4,Unknown
SGMT,10.94,10.99,-0.5,Healthcare
HALO,110.19,110.76,-0.5,Unknown
BDCI,10.15,10.2,-0.5,Unknown
OSPN,16.7,16.79,-0.5,Unknown
QSEA,10.61,10.66,-0.5,Unknown
HNGE,92.37,92.85,-0.5,Unknown
ALF,10.89,10.95,-0.5,Financial Services
PLBC,63.24,63.57,-0.5,Financial Services
RVTY,130.22,130.94,-0.5,Healthcare
HWBK,40.09,40.31,-0.5,Unknown
HTGC,17.63,17.72,-0.5,Financial Services
SSEA,10.3,10.35,-0.5,Unknown
HSCS,3.73,3.75,-0.5,Unknown
SZZL,10.45,10.5,-0.5,Unknown
FLNG,31.51,31.71,-0.6,Unknown
HZO,52.16,52.46,-0.6,Consumer Cyclical
MFC,44.34,44.59,-0.6,Financial Services
RBKB,12.82,12.9,-0.6,Unknown
HVT,28.56,28.74,-0.6,Unknown
LXP,60.78,61.15,-0.6,Real Estate
INBK,29.75,29.94,-0.6,Unknown
DB,41.33,41.56,-0.6,Financial Services
AWK,140.7,141.57,-0.6,Utilities
CAH,247.18,248.61,-0.6,Healthcare
BOW,33.65,33.87,-0.6,Financial Services
UBS,55.38,55.72,-0.6,Unknown
WT,24.89,25.04,-0.6,Unknown
CAPN,11.18,11.25,-0.6,Financial Services
CLMT,53.13,53.5,-0.7,Unknown
VOYA,104.09,104.86,-0.7,Financial Services
UNM,95.85,96.57,-0.7,Financial Services
RAMP,37.75,38.01,-0.7,Technology
AUDC,10.15,10.22,-0.7,Technology
ATAI,7.39,7.44,-0.7,Unknown
OBT,38.72,39.01,-0.7,Unknown
DINO,105.41,106.15,-0.7,Unknown
OSBC,25.72,25.91,-0.7,Financial Services
FCRS,10.23,10.3,-0.7,Unknown
SHEL,92.95,93.65,-0.7,Unknown
SCSC,58.48,58.89,-0.7,Technology
CEPV,10.38,10.45,-0.7,Unknown
CBLL,24.72,24.89,-0.7,Unknown
IVZ,33.07,33.31,-0.7,Financial Services
DE,693.53,698.37,-0.7,Industrials
IKT,2.5,2.52,-0.8,Healthcare
TSBK,46.45,46.81,-0.8,Financial Services
ZIM,28.58,28.81,-0.8,Unknown
SAN,14.93,15.05,-0.8,Unknown
FCCO,34.56,34.84,-0.8,Financial Services
ORRF,43.13,43.48,-0.8,Financial Services
CRBG,34.47,34.75,-0.8,Unknown
EFC,13.47,13.58,-0.8,Real Estate
CCII,10.31,10.4,-0.8,Financial Services
OOMA,23.2,23.38,-0.8,Unknown
PCAP,10.37,10.45,-0.8,Financial Services
IDT,68.83,69.38,-0.8,Communication Services
MFG,11.23,11.32,-0.8,Unknown
NWG,18.94,19.1,-0.8,Financial Services
SOLV,91.69,92.44,-0.8,Healthcare
RIBB,10.9,10.99,-0.8,Financial Services
VZ,50.14,50.59,-0.9,Communication Services
BEAG,10.78,10.88,-0.9,Financial Services
BFST,31.84,32.13,-0.9,Financial Services
AXIN,10.33,10.42,-0.9,Financial Services
CZFS,82.92,83.67,-0.9,Financial Services
JENA,10.4,10.49,-0.9,Financial Services
FCBC,49.09,49.55,-0.9,Financial Services
COFS,34.3,34.62,-0.9,Financial Services
HSBH,117.18,118.23,-0.9,Unknown
DSGR,34.66,34.96,-0.9,Unknown
OBK,54.48,54.96,-0.9,Financial Services
IMMR,7.71,7.79,-1.0,Technology
ALRS,33.79,34.12,-1.0,Financial Services
CHEF,114.36,115.52,-1.0,Unknown
RGA,253.27,255.91,-1.0,Unknown
HTO,64.32,64.97,-1.0,Unknown
TAVI,10.72,10.83,-1.0,Financial Services
PAG,219.77,221.97,-1.0,Consumer Cyclical
ASC,18.17,18.36,-1.0,Unknown
IBAC,10.89,11.0,-1.0,Financial Services
CLBK,11.7,11.82,-1.0,Financial Services
BRBS,3.96,4.0,-1.0,Unknown
TACO,10.49,10.6,-1.0,Financial Services
