Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
ERAS,"Erasca, Inc. - Common Stock",19.02,99.9,-15.4,14.13,12.48,10.0,22.47,1.39
CLYM,"Climb Bio, Inc. - Common Stock",12.58,99.8,-10.1,11.84,8.01,6.49,14.0,1.4
MAAS,Maase Inc. - Class A Ordinary Shares,20.95,99.8,-1.4,13.1,8.44,7.24,21.24,2.86
AGL,"agilon health, inc. Common Stock",121.22,99.8,-2.5,95.7,43.94,38.03,124.29,7.91
CHRN,ChronoScale Holdings Corporation - Common Stock,25.71,99.7,-13.2,18.88,12.52,10.6,29.63,2.98
BAND,Bandwidth Inc. - Class A Common Stock,68.88,99.7,-12.2,60.22,31.24,27.24,78.44,12.82
ANRO,"Alto Neuroscience, Inc. Common Stock",27.33,99.6,-2.6,23.21,20.92,18.36,28.07,2.65
EVC,Entravision Communications Corporation Common Stock,10.51,99.6,-22.0,9.78,5.34,4.59,13.48,1.91
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",11.75,99.6,-23.9,9.29,5.92,4.87,15.45,1.39
ALMS,Alumis Inc. - Common Stock,27.23,99.5,-10.1,24.0,23.03,18.66,30.3,3.31
ATEX,Anterix Inc. - Common Stock,93.97,99.5,-13.2,76.05,47.07,40.41,108.21,17.99
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",21.77,99.4,-17.9,20.06,11.43,9.82,26.51,3.14
SYRE,"Spyre Therapeutics, Inc. - Common Stock",94.12,99.4,-7.8,81.82,55.98,47.84,102.07,14.82
STTK,"Shattuck Labs, Inc. - Common Stock",7.07,99.4,-10.3,5.93,5.35,4.54,7.88,0.73
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,9.49,99.3,-8.2,7.76,4.97,4.41,10.34,1.3
KOD,Kodiak Sciences Inc - Common Stock,41.25,99.3,-11.2,37.14,32.37,28.86,46.44,4.74
RLYB,Rallybio Corporation - Common Stock,15.96,99.3,-5.4,15.43,9.89,8.63,16.87,3.44
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,78.08,99.2,-20.3,73.12,69.72,61.56,97.97,8.13
ANTX,"AN2 Therapeutics, Inc. - Common Stock",4.67,99.1,-14.5,4.59,3.07,2.6,5.46,1.03
ORKA,"Oruka Therapeutics, Inc. - Common Stock",83.04,99.0,-12.7,71.64,51.24,45.1,95.17,13.05
SIF,"SIFCO Industries, Inc. Common Stock",22.12,99.0,-14.0,20.8,14.05,12.23,25.71,4.49
PENG,"Penguin Solutions, Inc. - Common Stock",65.97,98.9,-18.9,60.29,34.0,30.99,81.39,16.24
LQDA,Liquidia Corporation - Common Stock,75.27,98.9,-7.6,66.02,46.63,41.56,81.45,14.19
MBX,"MBX Biosciences, Inc. - Common Stock",58.32,98.9,-11.2,41.8,35.86,32.43,65.71,9.74
DELL,Dell Technologies Inc. Class C Common Stock ,391.38,98.8,-16.0,361.77,218.28,199.45,465.96,110.73
ALOT,"AstroNova, Inc. - Common Stock",28.59,98.8,0.0,20.43,13.29,12.21,28.59,7.01
TXG,"10x Genomics, Inc. - Common Stock",44.48,98.7,-2.9,31.11,23.75,21.46,45.79,11.34
UMC,United Microelectronics Corporation (NEW) Common Stock,22.29,98.7,-19.0,21.19,13.45,11.92,27.53,6.47
VNCE,Vince Holding Corp. - Common Stock,6.38,98.6,-18.9,5.47,3.9,3.63,7.87,1.42
