Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
CCG,Cheche Group Inc. - Class A Ordinary Shares,17.21,100.0,0.0,7.98,3.14,2.59,17.21,0.37
BANL,CBL International Limited - Class B Ordinary Shares,13.5,100.0,-1.4,3.95,1.64,1.34,13.69,0.29
LEXX,Lexaria Bioscience Corp. - Common Stock,11.6,99.9,0.0,3.74,1.74,1.53,11.6,0.4
BYND,"Beyond Meat, Inc. - Common stock",14.19,99.9,-22.5,5.11,2.22,1.93,18.3,0.52
TOP,TOP Financial Group Limited - Class A Ordinary Shares,15.37,99.8,-5.4,6.08,2.64,2.25,16.24,0.62
NRDY,Nerdy Inc. Class A Common Stock,10.33,99.7,-18.2,4.14,1.98,1.76,12.63,0.73
GLMD,Galmed Pharmaceuticals Ltd. - Ordinary Shares,4.31,99.5,-13.3,1.79,1.02,1.0,4.97,0.47
CLYM,"Climb Bio, Inc. - Common Stock",17.84,99.4,0.0,13.55,9.9,8.19,17.84,1.64
RFAI,RF Acquisition Corp II - Ordinary Shares,51.09,99.4,-11.9,13.58,11.79,11.53,58.0,9.29
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",14.09,99.4,-8.9,11.95,7.59,6.31,15.46,1.39
QTTB,Q32 Bio Inc. - Common Stock,16.32,99.4,-23.7,14.7,9.08,7.56,21.38,1.66
MRNA,"Moderna, Inc. - Common Stock",158.83,99.3,-8.9,71.57,56.74,49.98,174.38,22.36
FBRX,"Forte Biosciences, Inc.  - Common Stock",76.97,99.2,-0.0,51.56,35.09,31.89,76.98,10.3
TWST,Twist Bioscience Corporation - Common Stock,151.42,99.2,0.0,102.8,69.74,60.45,151.42,24.16
ANRO,"Alto Neuroscience, Inc. Common Stock",36.31,99.1,0.0,27.86,23.28,21.32,36.31,3.51
TXG,"10x Genomics, Inc. - Common Stock",64.72,99.1,-0.6,46.18,30.24,27.07,65.12,11.34
ANTX,"AN2 Therapeutics, Inc. - Common Stock",5.66,99.1,-9.9,5.2,3.89,3.2,6.28,1.03
ORKA,"Oruka Therapeutics, Inc. - Common Stock",101.82,99.0,-10.0,92.75,64.24,55.57,113.08,14.51
BFLY,"Butterfly Network, Inc. Class A Common Stock",9.04,99.0,-6.8,7.94,5.47,4.92,9.7,1.5
