Ticker,Company,Price,RS_Rank,Pct_From_52W_High,MA50,MA150,MA200,52W_High,52W_Low
QTTB,Q32 Bio Inc. - Common Stock,21.38,99.9,0.0,10.24,6.53,5.55,21.38,1.63
BAND,Bandwidth Inc. - Class A Common Stock,73.81,99.8,-5.9,58.44,30.1,26.43,78.44,12.82
CLYM,"Climb Bio, Inc. - Common Stock",13.21,99.8,-5.6,11.59,7.78,6.32,14.0,1.37
ERAS,"Erasca, Inc. - Common Stock",17.9,99.8,-20.3,13.55,12.14,9.73,22.47,1.39
AGL,"agilon health, inc. Common Stock",115.85,99.8,-2.9,90.03,41.83,36.6,119.25,7.91
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",12.62,99.7,-18.3,8.83,5.7,4.71,15.45,1.39
EVC,Entravision Communications Corporation Common Stock,11.14,99.7,-17.4,9.35,5.17,4.46,13.48,1.91
ATEX,Anterix Inc. - Common Stock,103.35,99.6,-4.5,72.87,45.45,39.22,108.21,17.99
ANRO,"Alto Neuroscience, Inc. Common Stock",28.03,99.6,-0.1,23.07,20.64,18.0,28.07,2.57
MU,"Micron Technology, Inc. - Common Stock",937.0,99.6,-22.8,907.3,553.89,468.15,1213.37,104.71
ALMS,Alumis Inc. - Common Stock,28.1,99.6,-7.3,23.84,22.68,18.3,30.3,3.31
SYRE,"Spyre Therapeutics, Inc. - Common Stock",93.73,99.5,-6.6,80.17,54.69,46.61,100.32,14.82
PENG,"Penguin Solutions, Inc. - Common Stock",77.21,99.5,-5.1,57.83,32.99,30.3,81.39,16.24
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",22.0,99.4,-17.0,19.97,11.08,9.59,26.51,3.14
CHRN,ChronoScale Holdings Corporation - Common Stock,19.72,99.3,-23.6,18.03,12.08,10.28,25.82,2.98
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,8.86,99.3,-14.3,7.58,4.83,4.31,10.34,1.3
ABSI,Absci Corporation - Common Stock,10.21,99.3,-12.1,7.34,4.55,4.31,11.62,2.3
EQ,"Equillium, Inc. - Common Stock",2.88,99.2,-10.0,2.64,1.97,1.79,3.2,0.35
ORKA,"Oruka Therapeutics, Inc. - Common Stock",84.56,99.2,-11.1,70.45,50.15,44.04,95.17,13.05
ICHR,Ichor Holdings - Ordinary Shares,90.41,99.2,-19.5,80.57,53.03,44.42,112.28,14.06
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",314.56,99.1,-11.9,313.4,307.99,266.26,357.13,37.71
RLYB,Rallybio Corporation - Common Stock,15.89,99.1,-5.8,15.12,9.68,8.46,16.87,3.25
KOD,Kodiak Sciences Inc - Common Stock,41.1,99.1,-11.5,37.19,32.02,28.46,46.44,4.53
ALTO,"Alto Ingredients, Inc. - Common Stock",5.87,99.0,-2.0,5.27,4.05,3.41,5.99,0.92
SIF,"SIFCO Industries, Inc. Common Stock",22.3,99.0,-13.3,20.43,13.72,12.0,25.71,4.49
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",299.51,98.9,-11.1,282.24,172.86,152.53,336.9,69.89
DELL,Dell Technologies Inc. Class C Common Stock ,427.11,98.9,-8.3,349.15,212.64,195.09,465.96,110.73
MBX,"MBX Biosciences, Inc. - Common Stock",60.04,98.9,-8.6,40.08,35.32,31.83,65.71,9.74
STTK,"Shattuck Labs, Inc. - Common Stock",6.43,98.8,-18.4,5.95,5.28,4.48,7.88,0.73
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,73.91,98.8,-24.6,73.05,69.0,60.83,97.97,8.02
UMC,United Microelectronics Corporation (NEW) Common Stock,23.46,98.7,-14.8,20.53,13.14,11.68,27.53,6.47
RVMD,"Revolution Medicines, Inc. - Common Stock",183.95,98.7,-4.5,160.58,121.51,105.72,192.62,34.7
TNGX,"Tango Therapeutics, Inc. - Common Stock",28.36,98.7,-13.8,25.98,18.61,16.07,32.9,5.91
LQDA,Liquidia Corporation - Common Stock,71.21,98.7,-12.6,63.74,45.78,40.74,81.45,14.09
ALOT,"AstroNova, Inc. - Common Stock",28.52,98.5,-0.2,19.54,12.86,11.94,28.57,7.01
BB,BlackBerry Limited Common Stock,10.71,98.5,-16.4,8.69,5.46,5.22,12.81,3.15
BFLY,"Butterfly Network, Inc. Class A Common Stock",8.1,98.5,-9.1,5.76,4.56,4.02,8.91,1.33
BDSX,"Biodesix, Inc. - Common Stock",21.42,98.5,-12.6,16.79,13.26,11.8,24.5,5.46
VNCE,Vince Holding Corp. - Common Stock,6.44,98.4,-18.2,5.39,3.84,3.59,7.87,1.42
RLAY,"Relay Therapeutics, Inc. - Common Stock",18.73,98.3,-9.7,15.23,11.7,10.41,20.75,3.22
BIOA,"BioAge Labs, Inc. - Common Stock",21.78,98.3,-13.2,19.25,18.21,15.41,25.1,4.12
AMD,"Advanced Micro Devices, Inc. - Common Stock",534.39,98.3,-8.0,485.84,311.95,289.53,580.91,146.24
ANAB,"AnaptysBio, Inc. - Common Stock",69.81,98.3,0.0,60.78,45.38,39.78,69.81,12.93
TXG,"10x Genomics, Inc. - Common Stock",41.77,98.2,-3.1,29.71,23.2,20.95,43.1,11.34
DNTH,"Dianthus Therapeutics, Inc. - Common Stock",98.64,98.1,-1.4,88.01,70.16,61.93,100.03,18.76
FATE,"Fate Therapeutics, Inc. - Common Stock",3.02,98.1,-2.9,2.26,1.55,1.48,3.11,0.92
IMMX,"Immix Biopharma, Inc. - Common Stock",10.52,98.1,-12.5,9.44,8.15,6.92,12.02,1.96
FTH,"Faeth Therapeutics, Inc.  - Common Stock",33.36,97.9,-7.7,20.91,20.34,17.72,36.16,6.8
DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,12.18,97.9,-10.3,10.28,7.92,6.94,13.57,2.9
TWST,Twist Bioscience Corporation - Common Stock,90.35,97.8,-12.2,73.52,54.28,48.29,102.88,24.16
QXL,Quantum X Labs Inc. - Common Stock,5.21,97.7,-23.9,4.59,2.75,2.74,6.85,1.04
NESR,National Energy Services Reunited Corp - Ordinary Shares,28.2,97.5,-5.8,25.78,22.08,19.6,29.93,5.96
PVLA,"Palvella Therapeutics, Inc. - Common Stock",146.03,97.4,-5.7,123.19,112.88,104.04,154.84,26.46
MEI,"Methode Electronics, Inc. Common Stock",15.82,97.4,-18.5,12.55,8.93,8.47,19.42,5.01
APGE,"Apogee Therapeutics, Inc. - Common Stock",133.82,97.4,0.0,98.27,83.58,76.54,133.82,34.65
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",5.5,97.4,-3.7,4.76,3.9,3.49,5.71,1.52
VSTS,Vestis Corporation Common Stock,14.74,97.3,-0.6,12.49,9.23,8.23,14.83,4.06
TVTX,"Travere Therapeutics, Inc. - Common Stock",56.29,97.3,-4.6,49.47,38.09,36.17,59.03,15.32
VSXY,Victorias Secret & Co. Common Stock ,78.98,97.2,-10.8,66.32,58.34,52.08,88.5,17.7
XMTR,"Xometry, Inc. - Class A Common Stock",96.67,97.2,0.0,85.59,63.88,61.53,96.67,30.97
NWPX,"NWPX Infrastructure, Inc. - Common Stock",133.19,97.2,-11.2,124.39,89.79,81.16,149.94,40.54
GH,"Guardant Health, Inc. - Common Stock",158.4,97.2,-7.2,125.87,107.41,101.02,170.77,40.98
PSNL,"Personalis, Inc. - Common Stock",15.04,97.0,0.0,9.87,8.65,8.62,15.04,4.41
STHH,STMicroelectronics NV ADRhedged,138.86,97.0,-13.1,136.89,88.47,79.11,159.79,42.63
BTSG,"BrightSpring Health Services, Inc. - Common Stock",69.64,96.9,-2.7,61.67,47.72,43.74,71.58,19.36
HNGE,"Hinge Health, Inc. Class A Common Stock",90.0,96.9,0.0,64.94,50.17,49.7,90.0,31.17
MKSI,MKS Inc. - Common Stock,352.03,96.8,-20.9,340.49,261.06,230.91,444.8,89.14
SEZL,Sezzle Inc. - Common Stock,160.25,96.8,-12.5,129.38,89.48,84.34,183.24,50.97
AMAT,"Applied Materials, Inc. - Common Stock",575.39,96.7,-20.4,511.86,391.82,350.54,723.0,155.56
NNBR,"NN, Inc. - Common Stock",3.42,96.7,-14.3,2.87,1.98,1.91,3.99,1.14
MGNX,"MacroGenics, Inc. - Common Stock",4.5,96.6,-7.4,4.1,2.86,2.55,4.86,1.33
KORE,"KORE Group Holdings, Inc. Common Stock",9.25,96.6,-5.5,9.2,7.46,6.48,9.79,2.11
GLUE,"Monte Rosa Therapeutics, Inc. - Common Stock",21.98,96.6,-13.2,19.79,18.97,17.13,25.31,4.19
URGN,UroGen Pharma Ltd. - Ordinary Shares,39.51,96.5,-1.8,30.99,24.31,23.46,40.23,14.04
PACS,"PACS Group, Inc. Common Stock",43.27,96.5,-3.8,37.94,36.59,31.48,45.0,7.71
HPE,Hewlett Packard Enterprise Company Common Stock,47.24,96.3,-15.6,41.44,29.26,27.7,55.99,19.41
BOLD,"Boundless Bio, Inc. - Common Stock",2.44,96.3,-6.2,1.75,1.39,1.36,2.6,1.05
AVR,Anteris Technologies Global Corp. - Common Stock,9.36,96.2,-11.4,8.72,6.65,6.08,10.57,2.9
FTRE,Fortrea Holdings Inc. - Common Stock,17.86,96.2,-2.9,15.59,13.81,12.98,18.4,4.66
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",6.36,96.1,-0.5,4.99,3.93,3.76,6.39,2.03
FROG,JFrog Ltd. - Ordinary shares,92.02,96.1,-6.2,77.21,60.21,58.3,98.1,34.75
AVNS,"Avanos Medical, Inc. Common Stock",24.93,96.0,-0.5,24.85,17.94,16.32,25.05,9.89
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",41.27,96.0,-14.6,36.56,31.27,28.02,48.35,12.68
OSCR,"Oscar Health, Inc. Class A Common Stock",31.6,95.9,-1.8,25.59,18.27,18.23,32.18,10.85
PODC,"PodcastOne, Inc. - Common Stock",4.19,95.9,-15.9,4.1,3.0,2.76,4.98,1.3
FTNT,"Fortinet, Inc. - Common Stock",160.62,95.8,-1.9,135.76,99.47,95.47,163.73,74.39
INTG,The Intergroup Corporation - Common Stock,42.6,95.8,-12.9,39.42,34.48,33.44,48.92,10.03
CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,236.88,95.7,-21.7,226.12,164.0,161.39,302.52,87.81
CLOV,"Clover Health Investments, Corp.  - Class A Common stock",4.57,95.7,-15.5,4.13,2.87,2.86,5.41,1.7
LINC,Lincoln Educational Services Corporation - Common Stock,53.87,95.7,-3.3,48.51,37.35,33.34,55.68,17.8
IRDM,Iridium Communications Inc - Common Stock,48.59,95.6,-12.8,46.34,31.66,28.09,55.72,15.57
BWEN,"Broadwind, Inc. - Common Stock",4.3,95.5,-14.7,3.91,3.11,2.92,5.04,1.88
MEC,"Mayville Engineering Company, Inc. Common Stock",32.83,95.5,-12.5,30.35,22.99,21.06,37.54,12.56
ELMD,"Electromed, Inc. Common Stock",45.99,95.5,-0.7,37.02,29.92,28.69,46.31,18.12
AMWL,American Well Corporation Class A Common Stock,11.01,95.4,0.0,8.43,6.25,5.96,11.01,3.78
DAVE,Dave Inc.  - Class A Common Stock,389.56,95.3,-2.8,293.65,233.72,229.57,400.75,155.92
CVV,CVD Equipment Corporation - Common Stock,6.93,95.3,-14.7,6.8,5.04,4.68,8.12,2.77
INNV,InnovAge Holding Corp. - Common Stock,11.27,95.3,-6.9,8.81,7.74,7.09,12.11,3.13
CEVA,"CEVA, Inc. - Common Stock",42.71,95.2,-14.7,41.79,28.28,27.64,50.06,17.21
EXTR,"Extreme Networks, Inc. - Common Stock",32.91,95.2,-2.4,28.03,19.89,19.69,33.71,13.74
XMAX,"XMAX, Inc. - Common Stock",8.54,95.1,-6.7,8.44,7.07,6.67,9.15,1.66
CPIX,Cumberland Pharmaceuticals Inc. - Common Stock,6.54,95.1,-8.3,5.61,4.32,3.94,7.13,1.9
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",37.34,95.1,-1.8,32.32,23.3,22.07,38.02,13.89
GLBS,Globus Maritime Limited - Common Stock,2.77,95.0,-12.8,2.41,2.02,1.81,3.17,1.0
IMVT,"Immunovant, Inc.  - Common Stock",38.7,95.0,-5.8,33.37,28.44,26.45,41.09,14.69
FRD,Friedman Industries Inc. - Common Stock,34.51,94.9,-7.8,27.18,21.81,21.52,37.42,14.83
DSGN,"Design Therapeutics, Inc. - Common Stock",13.85,94.9,-12.3,12.77,11.27,10.22,15.79,3.82
ONTO,Onto Innovation Inc. Common Stock,304.21,94.8,-19.6,294.63,236.8,211.23,378.45,90.0
ATEN,"A10 Networks, Inc. Common Stock",36.79,94.8,-3.5,31.55,24.17,22.5,38.11,16.47
TIGO,Millicom International Cellular S.A. - Common Stock,95.74,94.7,-1.3,86.18,71.66,65.36,96.96,34.63
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",50.87,94.7,-2.5,43.26,33.76,30.5,52.18,15.14
RSI,"Rush Street Interactive, Inc. Class A Common Stock",34.18,94.6,0.0,28.72,22.86,21.76,34.18,14.51
LFST,"LifeStance Health Group, Inc. - Common Stock",10.88,94.6,-4.8,8.63,7.48,7.02,11.43,3.79
TWLO,Twilio Inc. Class A Common Stock,218.24,94.6,-7.8,199.77,151.99,143.2,236.64,92.44
CGEM,"Cullinan Therapeutics, Inc. - Common Stock",17.87,94.6,-3.3,15.61,13.68,12.28,18.48,5.75
MOV,Movado Group Inc. Common Stock,37.84,94.5,-4.4,33.81,26.81,24.62,39.58,14.22
AVTX,"Avalo Therapeutics, Inc. - Common Stock",18.91,94.5,-17.3,16.84,16.28,16.13,22.87,4.78
CVLG,"Covenant Logistics Group, Inc. Class A Common Stock",46.22,94.4,-0.6,40.29,31.2,28.47,46.5,17.94
KFRC,"Kforce, Inc. Common Stock",56.03,94.3,0.0,45.98,35.53,33.63,56.03,23.68
CNC,Centene Corporation Common Stock,68.29,94.3,-0.1,61.29,47.38,44.62,68.35,25.21
MRNA,"Moderna, Inc. - Common Stock",67.01,94.2,-18.1,55.58,48.19,42.59,81.8,22.36
LPRO,Open Lending Corporation - Common Stock,3.12,94.2,-0.6,2.4,1.87,1.86,3.14,1.2
OKTA,"Okta, Inc. - Class A Common Stock",139.53,94.1,-6.3,110.07,91.53,90.44,148.84,62.93
ALXO,ALX Oncology Holdings Inc. - Common Stock,1.97,94.1,-24.2,1.87,1.81,1.75,2.6,0.47
INSW,"International Seaways, Inc. Common Stock ",86.17,94.0,-4.2,80.75,66.16,60.74,89.98,33.95
CADL,"Candel Therapeutics, Inc. - Common Stock",9.64,94.0,-6.9,8.64,6.59,6.25,10.36,4.42
CLMT,"Calumet, Inc - Common Stock",39.58,94.0,0.0,34.6,28.96,26.46,39.58,13.23
SEPN,"Septerna, Inc. - Common Stock",34.36,93.9,-9.2,30.88,27.76,26.31,37.84,10.93
PLRZ,Polyrizon Ltd. - Ordinary Shares,13.86,93.8,-19.3,13.85,13.19,11.34,17.17,3.13
BCAX,Bicara Therapeutics Inc. - Common Stock,28.15,93.8,-7.4,23.4,20.05,19.12,30.4,9.71
PBF,PBF Energy Inc. Class A Common Stock,57.44,93.8,0.0,43.07,38.53,37.06,57.44,20.96
LCUT,"Lifetime Brands, Inc. - Common Stock",8.77,93.8,-6.4,8.12,5.66,5.11,9.37,2.92
MITK,"Mitek Systems, Inc. - Common Stock",19.38,93.7,-3.8,16.66,13.75,12.63,20.14,8.65
VCYT,"Veracyte, Inc. - Common Stock",57.48,93.7,-5.0,48.03,40.93,40.33,60.49,23.03
ENVA,"Enova International, Inc. Common Stock",232.01,93.7,-4.2,188.62,163.91,152.84,242.18,100.56
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,26.49,93.6,-10.4,22.9,19.1,17.37,29.57,11.45
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,309.25,93.6,-4.1,254.94,219.03,211.83,322.61,121.7
DVA,DaVita Inc. Common Stock,235.58,93.6,-0.1,202.6,157.45,149.21,235.71,103.87
PTGX,"Protagonist Therapeutics, Inc. - Common Stock",129.89,93.6,-7.8,109.8,97.63,92.57,140.85,50.96
CTNM,"Contineum Therapeutics, Inc. - Common stock",14.62,93.5,-10.8,13.5,13.19,12.7,16.39,3.73
ATRO,Astronics Corporation - Common Stock,72.03,93.5,-17.3,69.96,60.04,54.71,87.15,23.95
ODC,Oil-Dri Corporation Of America Common Stock,106.44,93.4,0.0,86.93,69.48,66.47,106.44,45.94
DK,"Delek US Holdings, Inc. Common Stock",58.01,93.4,0.0,47.15,39.68,38.77,58.01,19.43
RCUS,"Arcus Biosciences, Inc. Common Stock",28.07,93.3,-9.7,25.93,23.55,22.28,31.08,9.03
KRYS,"Krystal Biotech, Inc. - Common Stock",363.44,93.3,-3.9,323.03,282.16,260.18,378.15,134.94
CCCC,"C4 Therapeutics, Inc. - Common Stock",3.92,93.2,-16.1,3.78,2.88,2.76,4.67,1.71
CRS,Carpenter Technology Corporation Common Stock,566.85,93.2,-8.5,508.76,414.73,382.81,619.25,231.97
CDNA,"CareDx, Inc. - Common Stock",28.76,93.2,-1.8,23.85,20.69,19.4,29.28,11.57
ARKO,ARKO Corp. - Common Stock,8.1,93.1,-6.2,7.53,6.18,5.71,8.64,3.76
CERS,Cerus Corporation - Common Stock,3.09,93.1,-5.8,2.73,2.32,2.13,3.28,1.16
CTOS,"Custom Truck One Source, Inc. Common Stock",10.67,93.0,-10.9,10.24,7.87,7.44,11.97,5.15
ASTH,Astrana Health Inc. - Common Stock,47.64,93.0,-4.4,40.15,30.0,29.49,49.81,18.16
USIO,"Usio, Inc. - Common Stock",2.24,92.9,-12.2,1.73,1.44,1.44,2.55,1.05
ELSE,"Electro-Sensors, Inc. - Common Stock",7.7,92.9,-0.1,7.66,5.61,5.38,7.71,4.05
KYMR,"Kymera Therapeutics, Inc. - Common Stock",110.4,92.9,-7.5,90.45,84.32,78.41,119.35,37.68
CYRX,"CryoPort, Inc. - Common Stock",15.71,92.8,-4.8,14.45,11.02,10.61,16.5,6.71
ECPG,Encore Capital Group Inc - Common Stock,90.91,92.8,-3.1,83.97,70.39,64.12,93.79,35.97
GHRS,GH Research PLC - Ordinary Shares,25.35,92.8,-11.0,23.13,17.97,16.93,28.49,11.8
