Ticker,Price,52W_High,Pct_From_52W_High,Sector
BRTX,2.76,2.76,0.0,Unknown
BPRN,43.59,43.59,0.0,Unknown
TK,14.1,14.1,0.0,Unknown
SHEL,96.77,96.77,0.0,Unknown
REPX,43.2,43.2,0.0,Unknown
SM,38.18,38.18,0.0,Energy
SHEH,69.25,69.25,0.0,Unknown
BSIN,1.63,1.63,0.0,Unknown
NAT,7.21,7.21,0.0,Energy
PAII,10.29,10.29,0.0,Unknown
PBF,77.08,77.08,0.0,Energy
PBT,35.55,35.55,0.0,Energy
CRAQ,10.39,10.39,0.0,Unknown
MATX,227.99,227.99,0.0,Unknown
CCAQ,10.58,10.58,0.0,Financial Services
JILL,22.77,22.77,0.0,Consumer Cyclical
IBTA,40.16,40.16,0.0,Unknown
CTSO,6.37,6.37,0.0,Unknown
IDT,69.42,69.42,0.0,Communication Services
INSW,102.14,102.14,0.0,Energy
JACS,10.75,10.75,0.0,Financial Services
CHAR,10.97,10.97,0.0,Financial Services
GRDN,43.83,43.83,0.0,Healthcare
HPQ,32.73,32.73,0.0,Technology
GTE,11.01,11.01,0.0,Unknown
CHMG,84.81,84.84,-0.0,Financial Services
CHRD,151.82,151.82,0.0,Unknown
CLMT,56.44,56.44,0.0,Unknown
EHLD,15.7,15.7,0.0,Unknown
DAAQ,10.44,10.44,-0.0,Unknown
FRO,48.4,48.4,0.0,Unknown
GGB,5.1,5.1,0.0,Basic Materials
FBLA,15.99,15.99,0.0,Financial Services
ECO,72.92,72.92,0.0,Industrials
DAC,156.89,156.89,0.0,Industrials
CVI,48.6,48.6,0.0,Unknown
BHB,40.4,40.4,0.0,Financial Services
GTBP,6.18,6.18,0.0,Healthcare
BRBS,4.11,4.11,0.0,Unknown
GSHR,10.55,10.55,0.0,Unknown
FMAO,35.41,35.41,0.0,Financial Services
FSEA,17.2,17.2,0.0,Financial Services
CRGY,14.41,14.41,0.0,Unknown
CET,56.0,56.0,0.0,Financial Services
DMAA,10.8,10.8,0.0,Unknown
DYOR,10.12,10.12,0.0,Unknown
ETS,1.39,1.39,0.0,Industrials
EVAC,10.31,10.31,0.0,Unknown
FACT,10.71,10.71,0.0,Unknown
KFII,10.65,10.65,0.0,Financial Services
KCHV,10.45,10.45,0.0,Unknown
HPK,8.58,8.58,0.0,Energy
XRPN,10.55,10.55,0.0,Financial Services
XHLD,10.84,10.84,0.0,Unknown
WTG,10.59,10.59,0.0,Unknown
WENN,10.4,10.4,0.0,Financial Services
ASC,18.46,18.46,0.0,Unknown
ADM,86.91,86.91,0.0,Unknown
YHNA,11.1,11.1,0.0,Financial Services
FUSB,16.99,16.99,0.0,Unknown
MVBF,31.32,31.32,0.0,Financial Services
SGMT,11.06,11.06,0.0,Healthcare
TRST,58.42,58.42,0.0,Financial Services
TORO,6.78,6.78,0.0,Energy
TDAC,10.9,10.9,0.0,Unknown
MAGH,6.76,6.76,0.0,Unknown
LSBK,18.85,18.85,0.0,Unknown
TJGC,10.67,10.67,0.0,Communication Services
SWKS,84.03,84.03,0.0,Unknown
SWVL,7.94,7.94,0.0,Unknown
LILAK,8.68,8.68,0.0,Unknown
MKLY,10.26,10.26,0.0,Financial Services
MGYR,19.83,19.83,0.0,Financial Services
MCTA,29.35,29.35,0.0,Healthcare
MBVI,10.23,10.23,0.0,Unknown
MNTK,2.55,2.55,0.0,Basic Materials
OST,1.7,1.7,0.0,Technology
PBHC,17.2,17.2,0.0,Unknown
ALDF,10.81,10.81,0.0,Unknown
AOUT,15.03,15.03,0.0,Unknown
PACH,10.34,10.34,0.0,Financial Services
OBIO,5.81,5.81,0.0,Unknown
PLTS,17.5,17.5,0.0,Unknown
PXS,7.01,7.01,0.0,Unknown
RANG,10.81,10.81,0.0,Financial Services
QUMS,10.33,10.33,0.0,Unknown
QRVO,112.36,112.36,0.0,Unknown
PROV,18.71,18.71,0.0,Financial Services
RBKB,13.07,13.07,0.0,Unknown
RDAG,10.43,10.43,0.0,Financial Services
SDHI,10.56,10.56,0.0,Financial Services
NFE,16.48,16.48,0.0,Unknown
IRD,6.07,6.07,0.0,Healthcare
VOD,17.33,17.33,0.0,Unknown
VABK,47.9,47.9,0.0,Financial Services
TVTX,67.51,67.52,-0.0,Unknown
LARK,32.48,32.48,0.0,Financial Services
LPBB,10.81,10.81,0.0,Financial Services
MACI,11.0,11.0,0.0,Financial Services
SVCC,10.68,10.68,0.0,Financial Services
LKSP,10.22,10.22,0.0,Unknown
LFST,13.0,13.0,0.0,Unknown
INAC,10.34,10.35,-0.1,Unknown
RRBI,103.18,103.24,-0.1,Unknown
PBAM,90.85,90.96,-0.1,Unknown
SMTI,35.03,35.08,-0.1,Unknown
SPEG,10.38,10.39,-0.1,Unknown
NMP,10.36,10.37,-0.1,Unknown
EGHA,10.39,10.4,-0.1,Financial Services
VNME,10.27,10.28,-0.1,Financial Services
TVAI,10.39,10.4,-0.1,Unknown
KOYN,10.23,10.24,-0.1,Unknown
TACH,10.5,10.52,-0.1,Unknown
COP,137.04,137.2,-0.1,Unknown
DNMX,10.07,10.08,-0.1,Financial Services
EPD,39.33,39.36,-0.1,Unknown
DRDB,10.67,10.68,-0.1,Financial Services
FDSB,18.67,18.69,-0.1,Unknown
LTC,42.5,42.55,-0.1,Unknown
JENA,10.48,10.49,-0.1,Financial Services
BLZR,10.21,10.22,-0.1,Unknown
BLUW,10.37,10.38,-0.1,Financial Services
SU,68.93,69.02,-0.1,Energy
GIW,10.16,10.17,-0.1,Unknown
UTZ,14.23,14.25,-0.1,Unknown
APAC,10.25,10.26,-0.1,Unknown
SAFT,103.32,103.43,-0.1,Unknown
NSTS,14.12,14.14,-0.1,Financial Services
ATKR,94.16,94.21,-0.1,Industrials
PFIS,71.7,71.83,-0.2,Financial Services
QSEA,10.64,10.66,-0.2,Unknown
